;info;enunciado;options;ano;banca;orgao;prova;articles_mentioned_enunciado;articles_mentioned_options;all_articles_mentioned;articles_numbers;paragraphs_mentioned;chapters_mentioned;titles_mentioned;incisos_mentioned;job;is_social_work;has_articles
284;Ano: 2016 Banca: FEPESE Órgão: Prefeitura de São José - SC;"Os projetos profissionais são construídos por um sujeito coletivo – o respectivo corpo (ou categoria) profissional, que inclui não apenas os profissionais “de campo” ou “da prática”, mas que deve ser pensado como o conjunto dos membros que dão efetividade à profissão.
Nesse sentido, são organizações brasileiras que compõem o projeto profissional do Serviço Social:";"Alternativas
A
CFAS, CRAS, ABES, MEC.
B
CFESS, CRESS, ABEPSS, ENESSO.
C
Sindicatos, SUAS, MEC, SINDUSCON.
D
 Diretrizes Curriculares, ABESS, ASA, FENAS.
E
AASPTJSP, AMAS, SENALBA, ALEITS, CELATS.";2016;FEPESE;Prefeitura de São José - SC; Prefeitura de São José - SC;;;;;;;;;;0.0;0.0
289;Ano: 2011 Banca: FCC Órgão: TRF - 2ª REGIÃO;O projeto profissional que fundamenta o serviço social, após seu processo de renovação, compromete-se com concepções de homem como   ;"Alternativas
A
fragmentos de uma totalidade permeada pelo contexto fenomenológico, no qual o todo é resultante da soma das partes. 
B
um ser bio-psico-social, cuja atuação profissional incide na capacidade de diálogo e compreensão, com centralidade em suas necessidades sociais mais imediatas. 
C
síntese das múltiplas determinações, que deve ser apreendido criticamente, considerando sua complexidade concreta e histórica.   
 

D
indivíduo unidimensional, cuja compreensão depende do aprofundamento em teorias que expliquem os generalismos abstratos. 
E
resultante da visão liberal e da desvinculação dos contextos históricos e políticos, a fim de poder conceber a especificidade do trabalhador social. ";2011;FCC;TRF - 2ª REGIÃO; TRF - 2ª REGIÃO;;;;;;;;;;0.0;0.0
290;Ano: 2018 Banca: IMA Órgão: Prefeitura de Benedito Leite - MA;"Assinale a alternativa INCORRETA em relação ao Serviço Social.
";"Alternativas
A
É uma profissão que aplica penalidades administrativas nos casos de infrações contra norma de proteção à criança ou adolescente.
B
É uma profissão de caráter sociopolítico, crítico e interventivo. 
C
É uma das poucas profissões que possui um projeto profissional coletivo e hegemônico, denominado projeto ético-político.
D
É uma profissão que utiliza um instrumental científico multidisciplinar das Ciências Humanas e Sociais para análise e intervenção nas diversas refrações da questão social. ";2018;IMA;Prefeitura de Benedito Leite - MA; Prefeitura de Benedito Leite - MA;;;;;;;;;;0.0;0.0
291;Ano: 2016 Banca: CONSULPLAN Órgão: Prefeitura de Sabará - MG;No contexto dos modelos de Estado Gerencial e Penal, segundo Guerra (2014), há dificuldades para os profissionais de serviço social darem concretude ao projeto ético-político profissional. Tais dificuldades são de naturezas “material-concreta” e “teórico-intelectual”. A autora cita algumas maneiras de fortalecer o projeto ético-político diante da “crise e de materializar seus valores”. Entre elas estão, EXCETO: ;"Alternativas
A
Participação nas lutas mais gerais da sociedade brasileira. 
B
Utilização da comunicação como veículo privilegiado de relação com a sociedade. 
C
Articulação política com outras categorias profissionais que partilhem dos mesmos valores. 
D
Centralização do fortalecimento da categoria através do Conselhos Regionais, sem desperdiçar energias na criação e fortalecimento de outras entidades (núcleos, fóruns etc). ";2016;CONSULPLAN;Prefeitura de Sabará - MG; Prefeitura de Sabará - MG;;;;;;;;;;0.0;0.0
292;Ano: 2019 Banca: IBADE Órgão: DEPASA - AC Prova: IBADE - 2019 - DEPASA - AC - Assistente Social;A Política Nacional de Estágio (PNE) na área do Serviço Social é uma demanda que vem sendo historicamente colocada pela Associação Brasileira de Ensino e Pesquisa em Serviço Social (ABEPSS) no sentido de construir:;"Alternativas
A
novas formulações de ações para o enfretamento das situações de vulnerabilidade social com a participação efetiva dos Conselhos Regionais de Serviço Social.

B
diagnósticos sociais, que identifiquem as áreas de atuação da Política Nacional de Assistência Social.

C
formas de assessoria aos movimentos sociais ligados aos trabalhadores urbanos.
D
uma análise crítica da questão da precarização do trabalho nas Instituições Federais de Ensino Superior.
E
parâmetros orientadores para a integralização da formação profissional do assistente social, no horizonte do projeto ético-político profissional do Serviço Social.
";2019;IBADE;DEPASA - AC ; IBADE - 2019 - DEPASA - AC - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
293;Ano: 2019 Banca: IBADE Órgão: DEPASA - AC Prova: IBADE - 2019 - DEPASA - AC - Assistente Social;"O processo de formação dos assistentes sociais, por orientação das Diretrizes curriculares da ABEPSS/1996, tem seu eixo de formação voltado para a questão social apreendida como a (o):
";"Alternativas
A
expressão da vertente conservadora da profissão.
B
ênfase do fazer profissional pautado no estudo das políticas sociais.
C
contradição presente nas políticas saúde pública e privada no atendimento à população.
D
reordenamento das pautas conservadoras na sociedade brasileira.
E
conjunto das expressões das desigualdades da sociedade capitalista madura.";2019;IBADE;DEPASA - AC ; IBADE - 2019 - DEPASA - AC - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
294;Ano: 2018 Banca: IMA Órgão: Prefeitura de Caxias - MA;"O projeto ético-político do Serviço Social está vinculado às transformações da sociedade, voltado a eleger valores que legitimam a profissão. Para tanto, formula requisitos teóricos, institucionais e práticos para o pleno exercício dos profissionais, direcionados aos interesses da classe trabalhadora ao assumir um questionamento e uma contestação das bases conservadoras ainda presentes na profissão, tendo como valor central a liberdade e estando à favor da equidade e justiça social. 
Sobre o projeto ético-político do Serviço Social, avalie as afirmativas abaixo: 

I. Os diversos sujeitos envolvidos no movimento de reconceituação do Serviço Social brasileiro têm chamado os profissionais da área para assumir uma dimensão ético-política, que fortaleça um projeto de sociedade segundo a ordem burguesa de ordenamento, consenso e apaziguamento das refrações da “questão social” e não de superação da mesma.  II. Sobre o papel contraditório da profissão, que embora demandada pelo Estado para manter o consenso e fazer a mediação entre as classes, a mesma não é neutra nesse processo e, por isso, opta por um dado projeto societário a partir do seu posicionamento enquanto profissional assalariado, partícipe também da classe que vive do trabalho.   III. Numa sociedade de classes, toda prática tem uma dimensão política e, por isso, não existe neutralidade, mas contradições econômicas e políticas que perpassam o antagonismo entre essas classes sociais. Nesse sentido, entendese que todo projeto profissional - e a prática profissional - é vinculado a um projeto político ou projeto político-profissional. 
IV. O compromisso dessa profissão se dá pela concretização e afirmação de valores fundantes como a liberdade e a justiça social.  V. É necessário estabelecermos vínculos coletivos que fortaleçam e propiciem a reflexão ética capaz de ultrapassar o aparente, levando – nos à essência e, assim, à superação da ordem estabelecida, mas não imutável, visto que, somos sujeitos históricos e, por isso, capazes de mudar o curso desse processo

Estão CORRETAS as alternativas: 
";"Alternativas
A
Apenas I, II e III. 
B
Apenas II, IIII e V. 
C
Apenas I, III e IV. 
D
Apenas II, III, IV e V. ";2018;IMA;Prefeitura de Caxias - MA; Prefeitura de Caxias - MA;;;;;;;;[' vive '];;0.0;0.0
295;Ano: 2019 Banca: IBADE Órgão: Prefeitura de Vilhena - RO Prova: IBADE - 2019 - Prefeitura de Vilhena - RO - Assistente Social;Sobre o estágio acadêmico em Serviço Social, é possível dizer que a supervisão de estágio é:;"Alternativas
A
obrigatória, e deve ser feita pelo (a) coordenador (a) do curso.
B
obrigatória em cursos presenciais e deve ser feita por profissional do campo.
C
facultativa em cursos a distância, e deve ser feita por professor supervisor.
D
facultativa, e deve ser feita por professor supervisor e por profissional do campo.
E
obrigatória, e deve ser feita por professor supervisor e por profissional do campo.";2019;IBADE;Prefeitura de Vilhena - RO ; IBADE - 2019 - Prefeitura de Vilhena - RO - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
296;Ano: 2019 Banca: FUNDATEC Órgão: Prefeitura de Ronda Alta - RS Prova: FUNDATEC - 2019 - Prefeitura de Ronda Alta - RS - Assistente Social;"Analise as assertivas a seguir:
I. A Política Nacional de Estágio (PNE) é um instrumento político-pedagógico que tem por objetivo orientar os estágios supervisionados em Serviço Social e apresentar a sua concepção, trazendo os princípios norteadores a respeito do tema. II. A primeira aproximação do Serviço Social latino-americano ao marxismo ocorre, nas décadas de 1960-1970, a partir do Movimento de Reconceituação na América Latina. III. O processo de descentralização das políticas sociais públicas requer dos(as) Assistentes Sociais novas funções e competências, isto se dá principalmente em função das requisições e deveres para atuar na esfera da formulação e avaliação, assim como do planejamento e gestão das políticas. IV. A profissionalização do Serviço Social não pressupõe a expansão da produção e de relações sociais capitalistas, pois o Serviço Social não tem na questão social a base de sua fundação enquanto especialização do trabalho.
Quais estão corretas?
";"Alternativas
A
Apenas I e II.
B
Apenas III e IV.
C
Apenas I, II e III.
D
Apenas II, III e IV.

E
I, II, III e IV.
";2019;FUNDATEC;Prefeitura de Ronda Alta - RS ; FUNDATEC - 2019 - Prefeitura de Ronda Alta - RS - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
297;Ano: 2019 Banca: CPCON Órgão: Prefeitura de São José dos Cordeiros - PB Prova: CPCON - 2019 - Prefeitura de São José dos Cordeiros - PB - Assistente Social;Cabe às Unidades de Ensino credenciar e comunicar aos CRESS as instituições que serão campos de estágio e designar os/as assistentes sociais responsáveis por sua supervisão. Assim, de acordo com a legislação, poderão realizar o referido estágio;"Alternativas
A
os estudantes de Serviço Social e de psicologia sob supervisão direta de assistente social em pleno gozo de seus direitos profissionais.
B
os estudantes de Serviço Social matriculados em unidades de ensino e sem, necessariamente, a supervisão direta de assistente social.
C
os estudantes de Serviço Social sob supervisão direta de assistente social, que não estejam em pleno gozo de seus direitos profissionais.
D
somente os estudantes de serviço social, mas sob a supervisão direta de qualquer profissional da área social.
E
somente os estudantes de Serviço Social sob supervisão direta de assistente social em pleno gozo de seus direitos profissionais.";2019;CPCON;Prefeitura de São José dos Cordeiros - PB ; CPCON - 2019 - Prefeitura de São José dos Cordeiros - PB - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
298;Ano: 2019 Banca: Instituto UniFil Órgão: Prefeitura de Tupãssi - PR Prova: Instituto UniFil - 2019 - Prefeitura de Tupãssi - PR - Assistente Social;De acordo com Iamamoto (2009), com o processo de renovação crítica do Serviço Social brasileiro, a categoria “construiu um projeto profissional radicalmente inovador e crítico, com fundamentos históricos e teórico-metodológicos hauridos na tradição marxista, apoiado em valores e princípios éticos radicalmente humanistas e nas particularidades da formação histórica do país”. Esse projeto profissional se materializa no conjunto das seguintes regulamentações profissionais:;"Alternativas
A
Lei de Regulamentação da Profissão (1995) e Diretrizes Curriculares Norteadoras da Formação Acadêmica.
B
Código de Ética do Assistente Social (1994); Lei de Regulamentação da Profissão (1993) e Diretrizes Curriculares Norteadoras da Formação Acadêmica.
C
Código de Ética do Assistente Social (1993); Lei de Regulamentação da Profissão (1993) e Diretrizes Curriculares Norteadoras da Formação Acadêmica.
D
Código de Ética do Assistente Social (1948) e Diretrizes Curriculares Norteadoras da Formação Acadêmica.";2019;Instituto;Prefeitura de Tupãssi - PR ; Instituto UniFil - 2019 - Prefeitura de Tupãssi - PR - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
299;Ano: 2019 Banca: FUNDATEC Órgão: Prefeitura de Salto do Jacuí - RS Prova: FUNDATEC - 2019 - Prefeitura de Salto do Jacuí - RS - Assistente Social;A respeito do Projeto Ético-Político do Serviço Social, assinale a alternativa INCORRETA.;"Alternativas
A
Verifica-se uma tensão entre projeto profissional, que afirma o(a) assistente social como um ser prático-social dotado de liberdade e teleologia capaz de realizar projeções e buscar implementá-las na vida social, e a condição de trabalhador assalariado.

B
O Projeto Ético-Político do Serviço Social tem como pilar principal a prática voltada ao voluntarismo político‐profissional.

C
O(A) assistente social opera numa relativa autonomia na condução do seu exercício profissional.

D
O significado social do trabalho profissional do(a) assistente social depende das relações que se estabelecem com os sujeitos que contratam seus serviços, os quais personificam funções diferenciadas na sociedade.

E
O Projeto Ético-Político do Serviço Social tem em seu núcleo o reconhecimento da liberdade como valor ético central.
";2019;FUNDATEC;Prefeitura de Salto do Jacuí - RS ; FUNDATEC - 2019 - Prefeitura de Salto do Jacuí - RS - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
300;Ano: 2020 Banca: FUNDATEC Órgão: Prefeitura de Santo Augusto - RS Prova: FUNDATEC - 2020 - Prefeitura de Santo Augusto - RS - Assistente Social;"Analise as assertivas abaixo, extraídas do artigo “Direitos reprodutivos, aborto e Serviço Social”, de Cássia Maria Carloto e Nayara André Damião (2018), e assinale V, se verdadeiras, ou F, se falsas. ( ) A discussão feminista sobre o aborto tem como eixo norteador a autonomia das mulheres, o que nos aponta para a aproximação entre essa questão e o Serviço Social. ( ) O Conselho Nacional de Serviço Social, CFESS, tem se posicionado frente aos direitos reprodutivos. Em 2009, o CFESS Manifesta traz um panorama sobre a questão do aborto, colocando-a como uma questão de saúde pública e direito das mulheres. ( ) Ainda é forte a presença de valores religiosos conservadores na prática profissional, o que nos mostra um tensionamento entre a moral conservadora à brasileira e o Projeto Ético-Político do Serviço Social quando o assunto é aborto.
A ordem correta de preenchimento dos parênteses, de cima para baixo, é:
";"Alternativas
A
V – V – V.
B
V – V – F.
C
V – F – V.
D
F – V – F.
E
F – F – V.";2020;FUNDATEC;Prefeitura de Santo Augusto - RS ; FUNDATEC - 2020 - Prefeitura de Santo Augusto - RS - Assistente Social;['artigo ', 'artigo'];;['artigo ', 'artigo'];[];;;;[' v, '];Assistente Social;1.0;1.0
301;Ano: 2020 Banca: FUNDATEC Órgão: Prefeitura de Santo Augusto - RS Prova: FUNDATEC - 2020 - Prefeitura de Santo Augusto - RS - Assistente Social;"“A ____________ da profissão não é estática e sua construção histórica envolve a resistência frente às contradições sociais que configuram uma situação de barbárie, decorrentes do atual estágio da sociabilidade do ____________ em sua fase de produção destrutiva, com graves consequências na força de trabalho. A política de Assistência Social, por sua vez, comporta equipes de trabalho interprofissionais, sendo que a formação, experiência e intervenção histórica dos/as assistentes sociais nessa política social não só os habilitam a compor as equipes de trabalhadores/as, como atribuem a esses/as profissionais um papel fundamental na consolidação da Assistência Social como direito de ____________” (CFESS, 2011).

Assinale a alternativa que preenche, correta e respectivamente, as lacunas do trecho acima, extraído dos Parâmetros para Atuação de Assistentes Sociais na Política de Assistência Social.
";"Alternativas
A
identidade – keynesianismo – cidadania
B
identidade – toyotismo – cidadania
C
identidade – capital – cidadania
D
regulamentação – capital – trabalho
E
regulamentação – neoliberalismo – trabalho";2020;FUNDATEC;Prefeitura de Santo Augusto - RS ; FUNDATEC - 2020 - Prefeitura de Santo Augusto - RS - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
302;Ano: 2018 Banca: FAURGS Órgão: UFCSPA - RS Prova: FAURGS - 2018 - UFCSPA - RS - Assistente Social;"Iamamoto (2008, p. 224), no livro ""Serviço Social em tempo de capital fetiche – capital financeiro, trabalho e questão social"", apresenta a importância do projeto profissional expondo que este se realiza em diferentes dimensões do universo da profissão. Os instrumentos legais asseguram direitos e deveres dos(as) Assistentes Sociais e representam uma defesa da autonomia profissional na condução de seu trabalho na luta por direitos. A regulamentação legal do projeto da profissão do assistente social, que assegura seus direitos e deveres, materializa-se";"Alternativas
A
nos instrumentos legais, nas expressões e manifestações coletivas da categoria e nas articulações com outras entidades de Serviço Social.
B
no Código de Ética Profissional do Assistente Social, na Lei da Regulamentação da Profissão e nas Diretrizes Curriculares para a Formação Profissional em Serviço Social.
C
no trabalho desenvolvido nos diferentes espaços ocupacionais, no ensino universitário, no Conselho Federal de Serviço Social e nos Conselhos Regionais de Serviço Social.
D
no Código de Ética Profissional do Assistente Social (1993), na Lei da Regulamentação da Profissão de Serviço Social (Lei nº 8.662/93) e na Lei Orgânica de Assistência Social (Lei nº 8.742/93).
E
nas dimensões técnico-operativas, teórico-metodológicas e ético-políticas.";2018;FAURGS;UFCSPA - RS ; FAURGS - 2018 - UFCSPA - RS - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
303;Ano: 2018 Banca: FAURGS Órgão: UFCSPA - RS Prova: FAURGS - 2018 - UFCSPA - RS - Assistente Social;"A série de cadernos ""Assistente Social no combate ao preconceito"" tem o intuito de orientar e estimular assistentes sociais a uma compreensão crítica das variadas situações de preconceito que podem acompanhar os encaminhamentos cotidianos do exercício profissional, provocando a categoria a refletir sobre sua responsabilidade ética na defesa do projeto ético-político (Conselho Federal de Serviço Social, 2016). Numere a segunda coluna de acordo com a primeira, relacionando preconceitos que podem ocorrer no contexto de trabalho do(a) assistente social às respectivas definições.
(1) Estigma do uso de drogas (2) Racismo (3) Transfobia (4) Xenofobia
( ) Trata-se de concepções, procedimentos, normas e critérios que revelam preconceitos e violam direitos das(os) usuárias(os) de psicoativos, cabendo à(os) assistente social identificá-los, no cotidiano do seu trabalho, investindo seus conhecimentos e competências, em articulação com outros profissionais que atuam na perspectiva dos direitos, para superação dessa realidade. ( ) É a crença na existência de raças e sua hierarquização. É a ideia de que há raças e de que elas são naturalmente inferiores ou superiores a outras, em uma relação fundada na ideologia de dominação. As características fenotípicas são utilizadas como justificativa para atribuição de valores positivos ou negativos, atribuindo a essas diferenças a justificativa para a inferiorização de uma raça em relação a outra. ( ) O tema popularizou-se na última década, tanto nas discussões do movimento social que luta contra a homofobia e suas variantes, quanto nos documentos oficiais que estabelecem políticas públicas em âmbito nacional, nos estados e municípios. Baseia-se em estereótipos sobre o que deve ser uma “mulher verdadeira” ou um “homem verdadeiro”. Isto ocorre, porque vivemos em uma ordem social firmada no binarismo de gênero. ( ) Expressa-se em comportamentos que beiram o fascismo, destilando discursos de ódio e de repulsa ao “diferente”, ao(à) estrangeiro(a), ao não familiar, vistos como ameaça a uma pretensa estabilidade da “ordem” e da economia mundiais. Tais preconceitos dificultam a inserção e a permanência dos(as) migrantes e atingem diretamente às ações dos(as) assistentes sociais voltados(as) paras as demandas sociais dessa população.
A sequência correta de preenchimento dos parênteses da segunda coluna, de cima para baixo, é
";"Alternativas
A
1 – 2 – 3 – 4.
B
2 – 1 – 4 – 3.
C
3 – 1 – 2 – 4.
D
3 – 4 – 1 – 2.
E
1 – 2 – 4 – 3.";2018;FAURGS;UFCSPA - RS ; FAURGS - 2018 - UFCSPA - RS - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
304;Ano: 2019 Banca: IESES Órgão: Prefeitura de São José - SC Prova: IESES - 2019 - Prefeitura de São José - SC - Assistente Social;Sobre o processo de trabalho no Serviço Social, escolha a assertiva INCORRETA:;"Alternativas
A
O Serviço Social vem construindo coletivamente, desde o findar da década de 1970, um projeto profissional voltado para garantia de acesso a direitos dos cidadãos; comprometimento com a classe trabalhadora; eliminação das formas de preconceito; contra a ordem vigente e contra o conservadorismo profissional; em defesa da democracia como sinônimo de cidadania; dentre outros. A categoria, então, vem elaborando mediações que permitam compreender a realidade social e seus espaços contraditórios.
B
O processo de trabalho ao qual está inserido o assistente social não é exclusivamente da profissão, sendo assim, novos espaços sócio ocupacionais abrem um conjunto de especializações profissionais, não só para assistentes sociais, mas para sociólogos, cientistas políticos, educadores e etc.
C
O Serviço Social, enquanto profissão inserida na divisão social e técnica do trabalho, tem seu processo de trabalho voltado para buscar atender melhor as demandas vivenciadas por seu público alvo (o trabalhador e sua reprodução social), almejando uma hegemonia profissional baseada na garantia e defesa de direitos sociais, econômicos, políticos, culturais e da classe trabalhadora.
D
O Serviço Social trabalha tendo que pensar de forma propositiva para a superação das igualdades sociais, buscando, por meio de uma intervenção pautada em preceitos ético-políticos, construir e articular projetos pró-hegemônicos, favoráveis ao neoliberalismo.";2019;IESES;Prefeitura de São José - SC ; IESES - 2019 - Prefeitura de São José - SC - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
305;Ano: 2020 Banca: Instituto UniFil Órgão: Prefeitura de Santo Antônio do Sudoeste - PR Prova: Instituto UniFil - 2020 - Prefeitura de Santo Antônio do Sudoeste - PR - Assistente Social;"Sobre a atuação profissional do Assistente Social nas Políticas Sociais, assinale a alternativa correta.
";"Alternativas
A
O trabalho desenvolvido pelos profissionais nas esferas de formulação, gestão e execução da política social é, indiscutivelmente, peça importante para o processo de institucionalização das políticas públicas, tanto para a afirmação da lógica da garantia dos direitos sociais, como para a consolidação do projeto ético-político da profissão.

B
O enfrentamento dos desafios na área da política social não é uma questão fundamental para a legitimidade ética, teórica e técnica da profissão, mas somente para a garantia de direitos sociais.

C
A condição de trabalhador assalariado impõe ao assistente social limites à condução de seu trabalho, mas não à implementação do projeto profissional.

D
Com relação à relativa autonomia do assistente social, esta não tem ligação com as lutas travadas na sociedade entre os diferentes projetos societários.
";2020;Instituto;Prefeitura de Santo Antônio do Sudoeste - PR ; Instituto UniFil - 2020 - Prefeitura de Santo Antônio do Sudoeste - PR - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
306;Ano: 2019 Banca: FUNDATEC Órgão: Prefeitura de Três Palmeiras - RS Prova: FUNDATEC - 2019 - Prefeitura de Três Palmeiras - RS - Assistente Social;Jaqueline é Assistente Social em um Centro de Referência de Assistência Social no Município de Três Palmeiras, Rio Grande do Sul. A respeito do tema do Estágio Supervisionado em sua prática profissional, é INCORRETO afirmar que:;"Alternativas
A
Jaqueline deve considerar em sua prática profissional que é seu dever enquanto Assistente Social informar, esclarecer e orientar os(as) estudantes, na supervisão, quanto aos princípios e normas contidas no Código de Ética Profissional.
B
No tocante à supervisão de estágio, deve-se considerar que a resolução do Conselho Federal de Serviço Social (CFESS) nº 533, de 29 de setembro de 2008, regulamenta a supervisão direta de estágio no Serviço Social.
C
Constitui, enquanto atribuição privativa de Jaqueline, treinamento, avaliação e supervisão direta de estagiários de Serviço Social.
D
A definição do número de estagiários a serem supervisionados por Jaqueline deve levar em conta a sua carga horária, as peculiaridades do campo de estágio e a complexidade das atividades profissionais, sendo que o limite máximo não deverá exceder 1 (um) estagiário para cada 10 (dez) horas semanais de trabalho.
E
É possibilitado à Jaqueline permitir ou exercer a supervisão de aluno(a) de Serviço Social sem o acompanhamento direto ao(à) estagiário(a).";2019;FUNDATEC;Prefeitura de Três Palmeiras - RS ; FUNDATEC - 2019 - Prefeitura de Três Palmeiras - RS - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
307;Ano: 2019 Banca: FUNDEP (Gestão de Concursos) Órgão: Prefeitura de Ervália - MG Prova: FUNDEP (Gestão de Concursos) - 2019 - Prefeitura de Ervália - MG - Assistente Social;Sobre a concepção / definição e atuação profissional do Serviço Social em uma perspectiva histórica e teórica, defendida por Faleiros (2011), assinale a alternativa que corresponde à definição proposta pelo autor em sua obra:;"Alternativas
A
O Serviço Social constitui conjunto de técnicas que tem por objeto reajustar a personalidade humana, no sentido do seu pleno desenvolvimento físico, intelectual, moral e social, com o fim de tornar o homem mais feliz e proporcionar maior bem-estar à comunidade.
B
A atuação profissional deve pautar-se por uma proposta ético-política com compromisso democrático, de cidadania, de participação política e de crítica ao capitalismo e ao neoliberalismo na luta pela construção de um novo projeto societário que tem como princípios fundamentais a liberdade e a justiça social.
C
A atuação profissional se coloca inicialmente como contenção das classes perigosas, e no processo de industrialização, como forma de obtenção da pacificação de classes, com todo um equipamento ideológico para esse enfrentamento.
D
Serviço Social é toda a ação dos poderes públicos, dos indivíduos ou das obras particulares tendo por objetivo prevenir, curar ou minorar por meios científicos as deficiências dos indivíduos e das coletividades.";2019;FUNDEP;Prefeitura de Ervália - MG ; FUNDEP (Gestão de Concursos) - 2019 - Prefeitura de Ervália - MG - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
308;Ano: 2020 Banca: SELECON Órgão: Prefeitura de Boa Vista - RR Prova: SELECON - 2020 - Prefeitura de Boa Vista - RR - Assistente Social;Os projetos profissionais apontam para projetos societários e representam a autoimagem de uma profissão. Sobre o projeto profissional hegemônico do Serviço Social, é possível afirmar:;"Alternativas
A
que guarda uma relação com a origem conservadora do Serviço Social, sofrendo influências da teoria positivista
B
tem como tripé de fundamentação o Código de Ética do Assistente Social de 1993, a Lei de Regulamentação da Profissão e as diretrizes curriculares de 1996
C
foi construído na corrente do projeto societário hegemônico buscando romper com o Serviço Social tradicional
D
enquanto projeto de profissão, precisa ser neutro, desvinculado de direção política";2020;SELECON;Prefeitura de Boa Vista - RR ; SELECON - 2020 - Prefeitura de Boa Vista - RR - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
309;Ano: 2020 Banca: FCC Órgão: AL-AP Prova: FCC - 2020 - AL-AP - Analista Legislativo - Assistente Social;Diante das novas configurações e demandas que se expressam nos espaços sócio-ocupacionais do assistente social, é correto afirmar que o trabalho profissional, na perspectiva do projeto ético-político, exige;"Alternativas
A
o fortalecimento do legado conservador do Serviço Social remontando sua origem e reafirmando o significado social da profissão, que foi criada para contribuir com o desenvolvimento social, por meio da execução de práticas socioeducativas que conscientizem os usuários sobre a importância de sua adaptação social, devido às constantes mudanças da sociedade.
B
desvendar particularidades e especificidades do trabalhador intelectual assalariado, inserido na divisão técnica do trabalho, uma vez que o trabalho é uma ação isolada, que, num contexto institucional, perde seu caráter social.
C
a compreensão e o desenvolvimento da prática, restringindo-se à relação dual e individual entre o profissional e os sujeitos, foco de sua intervenção, aos quais deve prestar os serviços.
D
ater-se apenas à realização eficiente de rotinas demandadas pela instituição, o cumprimento de tarefas atribuídas e a reiteração do que já está instituído.
E
que seja capaz de realizar a apreensão crítica da realidade e do trabalho no contexto dos interesses sociais e da correlação de forças políticas que os tensionam, com a construção de estratégias coletivas e de alianças políticas que possam reforçar direitos, na perspectiva de ampliar o protagonismo das classes subalternas na esfera pública.";2020;FCC;AL-AP ; FCC - 2020 - AL-AP - Analista Legislativo - Assistente Social;;;;;;;;;Analista Legislativo Assistente Social;1.0;0.0
310;Ano: 2018 Banca: SEAP Órgão: TJ-MG Prova: SEAP - 2018 - TJ-MG - Estágio - Serviço Social;Somente poderão exercer a profissão de Assistente Social:;"Alternativas
A
Os possuidores de diploma de curso superior em Serviço Social, em nível de graduação ou equivalente, expedido por estabelecimento de ensino sediado em países estrangeiros, conveniado ou não com o governo brasileiro, não necessário ser revalidado.
B
Os técnicos sociais, qualquer que seja sua denominação com funções nos vários órgãos públicos.
C
Os possuidores de diploma em curso de graduação em Serviço Social, oficialmente reconhecido, expedido por estabelecimento de ensino superior existente no País, devidamente registrado no órgão competente.
D
Os possuidores de diploma de curso superior em Serviço Social, seja em nível de graduação ou pós-graduação.";2018;SEAP;TJ-MG ; SEAP - 2018 - TJ-MG - Estágio - Serviço Social;;;;;;;;;Estágio Serviço Social;1.0;0.0
311;Ano: 2018 Banca: SEAP Órgão: TJ-MG Prova: SEAP - 2018 - TJ-MG - Estágio - Serviço Social;É vedado ao Assistente Social:;"Alternativas
A
Substituir profissional que tenha sido exonerado por defender os princípios da ética profissional, enquanto perdurar o motivo da exoneração, demissão ou transferência.
B
Desempenhar suas atividades profissionais, com eficiência e responsabilidade, observando a legislação em vigor.
C
Abster-se, no exercício da profissão, de práticas que caracterizem a censura, o cerceamento da liberdade, o policiamento dos comportamentos, denunciando sua ocorrência aos órgãos competentes.
D
Participar de programas de socorro à população em situação de calamidade pública, no atendimento e defesa de seus interesses e necessidades.";2018;SEAP;TJ-MG ; SEAP - 2018 - TJ-MG - Estágio - Serviço Social;;;;;;;;;Estágio Serviço Social;1.0;0.0
