;index;variable;value
13;12;0;"A Resolução 493, de 21 de agosto de 2006, publicada pelo Conselho Federal do Serviço Social, dispõe sobre as condições éticas e técnicas do exercício profissional do assistente social. Com base na referida Resolução, atribua V (verdadeiro) ou F (falso) às afirmativas a seguir:

( ) O atendimento efetuado pelo assistente social deve ser feito com portas fechadas ou abertas, desde que seja garantido o sigilo.

( ) O assistente social deve informar por escrito à entidade, instituição ou órgão que trabalha ou presta serviços, sob qualquer modalidade, acerca das inadequações constatadas por este, quanto às condições éticas, físicas e técnicas do exercício profissional, sugerindo alternativas para melhoria dos serviços prestados.

( ) O material técnico utilizado e produzido no atendimento é de caráter reservado, sendo seu uso e acesso restrito aos assistentes sociais.

( ) O arquivo do material técnico, utilizado pelo assistente social, poderá estar em outro espaço físico, desde que se mantenha seu caráter reservado, sendo seu uso e acesso restrito aos assistentes sociais.

( ) O local de atendimento destinado ao assistente social deve, obrigatoriamente, ser dotado de espaço suficiente para abordagens coletivas, além de possuir iluminação adequada ao trabalho noturno.

Assinale a alternativa que contém, de cima para baixo, a sequência correta. - Alternativas
A
V, V, V, F, F
B
F, F, V, F, V
C
F, V, V, V, F
D
F, V, V, V, V"
76;12;1;"A RESOLUÇÃO CFESS nº 493/2006 dispõe sobre as condições éticas e técnicas do exercício profissional do assistente social. Tomando-a por base, é correto afirmar que: - Alternativas
A
É condição essencial, portanto obrigatória, para a realização e execução de qualquer atendimento ao usuário do Serviço Social a existência de espaço físico, nas seguintes condições: iluminação adequada ao trabalho diurno e noturno, conforme a organização institucional; recursos que garantam a privacidade do usuário naquilo que for revelado durante o processo de intervenção profissional; ventilação adequada a atendimentos breves ou demorados e com portas fechadas e espaço adequado para colocação de arquivos para a adequada guarda de material técnico de caráter reservado.
B
O atendimento efetuado pelo assistente social deve ser feito com portas fechadas, de forma a garantir o sigilo. O material técnico utilizado e produzido no atendimento é de caráter reservado, sendo seu uso e acesso restrito aos profissionais de todas as categorias desde que atuante no mesmo setor. O arquivo do material técnico, utilizado pelo assistente social, poderá estar em outro espaço físico.
C
O assistente social deve comentar informalmente à entidade, instituição ou órgão que trabalha ou presta serviços, sob qualquer modalidade, acerca das inadequações constatadas por este, quanto às condições éticas, físicas e técnicas do exercício profissional, sugerindo alternativas para melhoria dos serviços prestados.
D
Realizada visita de fiscalização pelo CRESS - Conselho Regional de Serviço Social competente, através de agente fiscal ou Conselheiro, e verificado o descumprimento do disposto na presente Resolução a Comissão de Orientação e Fiscalização do Conselho Regional, a vista das informações contidas no Termo de Fiscalização ou no documento encaminhado pelo próprio assistente social, notificará o representante legal ou responsável pela pessoa jurídica e o assistente social, para que em prazo determinado regularize a situação."
139;12;2;"Sobre as condições éticas e técnicas do exercício profissional do Assistente Social regulamentados pela resolução CFESS nº 493 de 21 de Agosto de 2006. Julgue os itens a seguir enquanto VERDADEIRO (V) ou FALSO (F): I. O atendimento efetuado pelo assistente social pode ser feito com portas fechadas, de forma a garantir o sigilo. II. O assistente social pode informar por escrito à entidade, instituição ou órgão que trabalha ou presta serviços, sob qualquer modalidade, acerca das inadequações constatadas por este, quanto às condições físicas do exercício profissional somente, sugerindo alternativas para melhoria dos serviços prestados. III. O material técnico utilizado e produzido no atendimento é de caráter reservado, seu uso e acesso é restrito aos profissionais da equipe multiprofissional que atendem o mesmo usuário.   IV. O local de atendimento destinado ao assistente social deve ser dotado de espaço suficiente, para abordagens individuais ou coletivas, conforme as características dos serviços prestados, e deve possuir recursos que garantam a privacidade do usuário naquilo que for revelado durante o processo de intervenção profissional. V. É condição essencial, portanto obrigatória, para a realização e execução de qualquer atendimento ao usuário do Serviço Social a existência de espaço físico adequado. Assinale a alternativa CORRETA, da primeira à última:
 - Alternativas
A
V, F, F, V, V.
B
F, V, F, V, F.
C
V, V, F, V, V.
D
F, F, F, V, V."
14;13;0;"De acordo com a Lei nº 8.662/93 - Lei de Regulamentação da profissão, são atribuições privativas do Assistente Social, EXCETO: - Alternativas
A
Coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, programas e projetos na área de Serviço Social;
B
Planejamento, organização e administração de Serviços Sociais e de Unidade de Serviço Social;
C
Assessoria e consultoria e órgãos da Administração Pública direta e indireta, empresas privadas e outras entidades, em matéria de Serviço Social;
D
Planejar, organizar e administrar programas e projetos em Unidade de Serviço Social;"
77;13;1;"Conforme o artigo 5° da Lei de regulamentação da profissão (8112/1993), constituem atribuições prerrogativas, EXECETO: - Alternativas
A
Assessoria e consultoria e órgãos da Administração Pública direta e indireta, empresas privadas e outras entidades, em matéria de Serviço Social;
B
Coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, programas e projetos na área de Serviço Social;
C
Realizar vistorias, perícias técnicas, laudos periciais, informações e pareceres sobre a matéria de questão social e Serviço Social;
D
Dirigir e coordenar Unidades de Ensino e Cursos de Serviço Social, de graduação e pós-graduação;
E
Planejar, organizar e administrar programas e projetos em Unidade de Serviço Social;"
140;13;2;"A Lei n° 8.662/1993 regulamenta a profissão do Assistente Social em todo o território nacional. Dentre outras atribuições privativas dessa categoria profissional, incluem-se: - Alternativas
A
elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da Administração pública, direta ou indireta, empresas, entidades e organizações populares; e encaminhar providências e prestar orientação social a indivíduos, grupos e à população em geral.
B
coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, programas e projetos na área de Serviço Social; e dirigir e coordenar associações, núcleos, centros de estudo e de pesquisa em Serviço Social.
C
planejar, executar e avaliar pesquisas que possam contribuir para a análise da realidade social; e subsidiar ações profissionais junto às Organizações Não Governamentais em todas as áreas de políticas sociais.
D
realizar vistorias, perícias técnicas, laudos periciais, informações e pareceres sobre a matéria de Serviço Social; e elaborar, coordenar, executar e avaliar planos, programas e projetos com participação da sociedade civil.
E
realizar estudos socioeconômicos com os usuários para fins de benefícios e serviços sociais junto a órgãos da Administração pública direta e indireta, empresas privadas e outras entidades; e dirigir e coordenar Unidades de Ensino e Cursos de Serviço Social e Política Social, de graduação e pós-graduação."
15;14;0;"De acordo com Código de Ética Profissional do(a) Assistente Social de 1993, é vedado ao Assistente Social nas relações do(a) profissional com a Justiça:
 - Alternativas
A
depor como testemunha sobre situação sigilosa do usuário de que tenha conhecimento no exercício profissional, mesmo quando autorizado.
B
recusar-se a aceitar nomeação como perito e/ou atuar em perícia quando a situação não se caracterizar como área de sua competência ou de sua atribuição profissional, ou quando infringir os dispositivos legais relacionados a impedimentos ou suspeição.
C
ter acesso a informações institucionais que se relacionem aos programas e políticas sociais e sejam necessárias ao pleno exercício das atribuições profissionais.
D
apresentar à justiça, quando convocado na qualidade de perito ou testemunha, as conclusões do seu laudo ou depoimento, sem extrapolar o âmbito da competência profissional e violar os princípios éticos contidos no referido Código de Ética.
E
comparecer perante a autoridade competente, quando intimado a prestar depoimento, para declarar que está obrigado a guardar sigilo profissional nos termos do Código de Ética Profissional do(a) Assistente Social e da Legislação em vigor.
"
78;14;1;"Sobre as relações do Assistente Social com a Justiça, é correto afirmar: - Alternativas
A
É dever do assistente social apresentar à justiça, quando convocado na qualidade de perito ou testemunha, as conclusões do seu laudo ou depoimento, sem extrapolar o âmbito da competência profissional e violar os princípios éticos contidos no Código de Ética do Serviço Social.
B
É vedado ao assistente social aceitar nomeação como perito somente quando a situação infringir os dispositivos legais relacionados a impedimentos.
C
É dever do assistente social comparecer perante a autoridade competente, quando intimado a prestar depoimento, para declarar os fatos, não sendo obrigado a guardar sigilo profissional.
D
É vedado ao assistente social aceitar atuar em perícia exclusivamente quando a situação não se caracterizar como área de sua competência.
E
O assistente social, somente quando autorizado, pode depor como testemunha sobre situação sigilosa do usuário de que tenha conhecimento no exercício profissional."
141;14;2;"No que se refere ao capítulo intitulado “Das relações do/a Assistente Social com a justiça”, é INCORRETO afirmar que - Alternativas
A
é dever do/a Assistente Social apresentar à justiça, quando convocado/a na qualidade de perito/a ou testemunha, as conclusões do seu laudo ou depoimento, sem extrapolar o âmbito da competência profissional e violar os princípios éticos contidos no Código de Ética.
B
é dever do/a Assistente Social comparecer perante a autoridade competente, quando intimado/a a prestar depoimento, para declarar que está obrigado/a a guardar sigilo profissional.
C
quando autorizado/a pelo usuário/a, é permitido ao/à Assistente Social depor como testemunha sobre situação sigilosa do/a usuário/a de que tenha conhecimento no exercício profissional.
D
é vedado ao/à Assistente Social aceitar nomeação como perito/a e/ou atuar em perícia quando a situação não se caracterizar como área de sua competência ou de sua atribuição profissional, ou quando infringir os dispositivos legais relacionados a impedimentos ou suspeição."
16;15;0;"Conforme o Código de ética do (a) assistente social, aos infratores desse Código, os CRESS podem aplicar as seguintes penalidades: - Alternativas
A
Cancelamento definitivo do registro, nos casos de extrema gravidade ou de reincidência contumaz. 
B
Suspensão de um a três anos de exercício da profissão ao Assistente Social que, no âmbito de sua atuação, deixar de cumprir disposições do Código de Ética, tendo em vista a gravidade da falta. 
C
Multa no valor de uma a seis vezes o valor da anuidade vigente.
D
No caso de reincidência na mesma infração no prazo de dois anos, a multa cabível será elevada ao triplo.
E
Cassação dos diplomas em todas as áreas de formação do (a) infrator (a). "
79;15;1;"São penalidades aplicáveis pelos CRESS aos infratores dos dispositivos da Lei nº 8.662/1993, exceto: - Alternativas
A
multa no valor de uma a cinco vezes a anuidade vigente.
B
processo administrativo disciplinar.
C
suspensão de um a dois anos de exercício da profissão ao Assistente Social que, no âmbito de sua atuação, deixar de cumprir disposições do Código de Ética, tendo em vista a gravidade da falta.
D
cancelamento definitivo do registro, nos casos de extrema gravidade ou de reincidência contumaz."
142;15;2;"São penalidades aplicadas pelos CRESS aos infratores dos dispositivos da Lei nº 8.662/1993 (Lei de Regulamentação da Profissão), exceto: - Alternativas
A
multa no valor de uma a dez vezes a anuidade vigente.
B
multa no valor de uma a cinco vezes a anuidade vigente.
C
suspensão de um a dois anos de exercício da profissão ao Assistente Social que, no âmbito de sua atuação, deixar de cumprir disposições do Código de Ética, tendo em vista a gravidade da falta.
D
cancelamento definitivo do registro, nos casos de extrema gravidade ou de reincidência contumaz."
17;16;0;"Conforme a Política Nacional de Estágio da Associação Brasileira de Ensino e Pesquisa em Serviço Social – ABEPSS, são Princípios norteadores da realização do estágio: - Alternativas
A
Indissociabilidade entre as dimensões teórica-metodológica e operativa, articulação entre Formação e Exercício Profissional, articulação quando necessário entre estágio e supervisão acadêmica e de campo, articulação entre universidade e sociedade, sobreposição teoria-prática, interdisciplinaridade e articulação entre ensino, pesquisa e extensão.
B
Articulação pontual entre as dimensões teórica-metodológica e associativa, articulação entre Formação e Exercício Profissional, indissociabilidade entre estágio e supervisão acadêmica e de campo, articulação entre universidade e sociedade, sobreposição teoria-prática, interdisciplinaridade e articulação entre ensino, pesquisa e extensão.
C
Indissociabilidade entre todos os componentes curriculares e a atuação desenvolvida no estágio, articulação entre Formação e Exercício Profissional, indissociabilidade entre estágio e supervisão acadêmica e de campo, articulação entre universidade e sociedade, unidade teoria-prática, interdisciplinaridade e articulação entre ensino, pesquisa e extensão.
D
Indissociabilidade entre as dimensões teórico-metodológica, ético-política e técnico-operativa, articulação entre Formação e Exercício Profissional, indissociabilidade entre estágio e supervisão acadêmica e de campo, articulação entre universidade e sociedade, unidade teoria-prática, interdisciplinaridade e articulação entre ensino, pesquisa e extensão.
E
Articulação pontual entre as dimensões teórico-metodológica, ético-política e técnico-operativa, articulação entre Formação e Exercício Profissional, indissociabilidade entre estágio e supervisão acadêmica e de campo, articulação entre universidade e sociedade, unidade teoria-prática, interdisciplinaridade e articulação entre ensino, pesquisa e extensão."
80;16;1;"Associe as duas colunas abaixo relacionando os princípios norteadores da realização do estágio (coluna 1) ao excerto que as caracterizam (coluna 2), conforme a Política Nacional de Estágio da Associação Brasileira de Ensino e Pesquisa em Serviço Social.
COLUNA 1
1 - Articulação entre Formação e Exercício Profissional. 2 - Articulação entre universidade e sociedade. 3 - Unidade teoria-prática.
4 - Interdisciplinaridade. 5 - 5. Articulação entre ensino, pesquisa e extensão.
COLUNA 2
( ) É expressa e potencializada por meio da interlocução entre estudantes, professores(as) e assistentes sociais dos campos de estágio.
( ) Está relacionada ao fato do estágio se constituir como um elemento potencializador desta articulação, fomentando o conhecimento acerca da realidade e contribuindo na identificação e construção de respostas às demandas e desafios contemporâneos.
( ) Relaciona-se com o reconhecimento de que o estágio, como atividade acadêmica, evidencia o processo dialético entre dimensões que não se equalizam, mas são indissociáveis.
( ) Vincula-se à compreensão de que o estágio supervisionado se efetiva por meio da inter-relação das diversas áreas de conhecimento trabalhadas ao longo da formação profissional, bem como com a vivência, no espaço sócio-institucional, compartilhada com diferentes categorias profissionais, num mesmo processo coletivo de trabalho.
( ) Expressa que, ao se efetivar nos diversos espaços de intervenção profissional, o estágio possibilita a articulação entre ensino, pesquisa e extensão, numa perspectiva de totalidade.

A sequência CORRETA dessa associação é

 - Alternativas
A
3, 2, 1, 5, 4.
B
1, 3, 2, 4, 5.
C
2, 1, 3, 4, 5.
D
1, 2, 3, 4, 5.
E
4, 2, 3, 1, 5."
143;16;2;"A proposta das Diretrizes Gerais para os Cursos de Serviço Social, discutida e sistematizada pela Associação Brasileira de Ensino em Serviço Social (ABEPSS), caracteriza-se como produto de amplo e sistemático debate, realizado pelas unidades de ensino em todo o território nacional. Foi discutida na XXVIII Convenção Nacional da Associação Brasileira de Ensino em Serviço Social (ABESS), que deliberou sobre a necessidade da revisão do currículo mínimo vigente desde 1982. Pode-se afirmar que as Diretrizes Curriculares da ABEPSS, expressam inúmeros avanços, dentre estes: - Alternativas
A
a adoção de uma tradição teórica que permite a leitura da realidade em uma perspectiva sócio histórica e crítica da realidade e que defende o pluralismo como princípio.
B
a compreensão do significado social da profissão mais amadurecida e a defesa de uma formação profissional voltada para as demandas do mercado próprias do sistema capitalista.
C
as Diretrizes Curriculares da ABEPSS, de 1996, apontam para uma nova lógica curricular, que articula três Núcleos de Fundamentos, os quais traduzem um conjunto de conhecimentos constitutivos da formação profissional. 1. Núcleo de fundamentos teórico-metodológico da vida social; 2. Núcleo de fundamentos da formação profissional e estágio; 3. Núcleo de fundamentos do trabalho profissional.
D
as Diretrizes Curriculares da ABEPSS estão de acordo com a perspectiva implementada nas Diretrizes Curriculares do MEC, pois esta última fundamentou-se em todo o acúmulo discursivo realizado em quase uma década pela categoria profissional e juntas devem fundamentar a formulação dos Projetos Pedagógicos dos cursos de graduação em Serviço Social."
18;17;0;"Nos termos do art. 2° da Lei 8.662/93,somente poderão exercera profissão de Assistente Social:




I- os possuidores de diploma em curso de graduação em Serviço Social, oficialmente reconhecido, expedido por estabelecimento de ensino superior existente no País, devidamente registrado no órgão competente;

II- os possuidores de diploma de curso superior em Serviço Social, em nível de graduação ou equivalente, expedido por estabelecimento de ensino sediado em países estrangeiros, conveniado ou não com o governo brasileiro, desde que devidamente revalidado e certificado em órgão competente no exterior;

III- os agentes sociais, qualquer que seja sua denominação com funções nos vários órgãos públicos, segundo o disposto no art. 14 e seu parágrafo único da Lei n.° 1.889, de 13 de junho de 1953.




É correto o que se afirma em: - Alternativas
A
I, apenas.
B
l e II, apenas.
C
l e III, apenas.
D
II e III, apenas.
E
I, II e III.
"
81;17;1;"Somente poderão exercer a profissão de Assistente Social (Lei no 8.662, de 7 de junho de 1993):
 - Alternativas
A
Os possuidores de diploma em curso de graduação em Serviço Social, expedido por estabelecimento de ensino superior existente no País, devidamente registrado no órgão competente.
B
Os possuidores de diploma de curso superior em Serviço Social, em nível de graduação ou equivalente, expedido por estabelecimento de ensino sediado em países estrangeiros, conveniado ou não com o governo brasileiro, desde que devidamente revalidado e registrado em órgão competente no Brasil.
C
Os agentes sociais, qualquer que seja sua denominação com funções nos vários órgãos públicos, segundo o seu parágrafo único da Lei nº 1.889, de 13 de junho de 1953.
D
Os possuidores de diploma de curso superior em Serviço Social, em nível de graduação ou equivalente, países estrangeiros, apenas os conveniados com o governo brasileiro, desde que devidamente revalidado e registrado em órgão competente no Brasil.
E
Os possuidores de diploma em curso de graduação em Serviço Social, oficialmente reconhecido pelo governo federal, devidamente registrado no órgão competente."
144;17;2;"Marque a resposta INCORRETA.




Somente poderão exercer a profissão de Assistente Social: - Alternativas
A
Os possuidores de diploma em curso de graduação em Serviço Social, oficialmente reconhecido, expedido por estabelecimento de ensino superior existente no País, devidamente registrado no órgão competente;
B
Os possuidores de diploma de curso superior em Serviço Social, em nível de graduação ou equivalente, expedido por estabelecimento de ensino sediado em países estrangeiros, conveniado ou não com o governo brasileiro, desde que devidamente revalidado e registrado em órgão competente no Brasil;
C
Os agentes sociais, qualquer que seja sua denominação com funções nos vários órgãos públicos, segundo o disposto no art. 14 e seu parágrafo único da Lei nº 1.889, de 13 de junho de 1953.
D
Os possuidores de diploma em curso técnico de Serviço Social, expedido por estabelecimento de ensino técnico existente no País;
E
O exercício da profissão de Assistente Social requer prévio registro nos Conselhos Regionais que tenham jurisdição sobre a área de atuação do interessado nos termos desta lei."
19;18;0;"Sobre os fundamentos sócio-históricos da ética, é CORRETO afirmar que: - Alternativas
A
Na contemporaneidade a ética deve ser entendida como conhecimento ou valores ideais desligados da vida cotidiana e da prática social dos homens.
B
Tradicionalmente a ética era pensada como um ideal, como um conjunto de ideias e como um valor abstrato, restrita ao campo filosófico. Assim, os princípios da liberdade e da igualdade não eram concebidos abstratamente e de maneira a-histórica.
C
Os valores morais surgem das necessidades históricas dos homens. Uma vez instituídos, passam a se estruturar como um conjunto de normas morais que visa à desregulamentação do comportamento dos indivíduos.
D
Importante se faz o entendimento de que a ética não pode ser confundida com a moral, pois a ética é a ciência do comportamento moral dos homens em sociedade.
E
A discussão sobre os fundamentos sócio-históricos da ética é de extrema relevância no debate do serviço social, mas não contribui para a compreensão da perspectiva do nosso projeto profissional e dos desafios que este vem colocando para a profissão na atualidade."
82;18;1;"Sobre os fundamentos sócio-históricos da ética, é CORRETO afirmar que: - Alternativas
A
Na contemporaneidade a ética deve ser entendida como conhecimento ou valores ideais desligados da vida cotidiana e da prática social dos homens.
B
Tradicionalmente a ética era pensada como um ideal, como um conjunto de ideias e como um valor abstrato, restrita ao campo filosófico. Assim, os princípios da liberdade e da igualdade não eram concebidos abstratamente e de maneira a-histórica.
C
Os valores morais surgem das necessidades históricas dos homens. Uma vez instituídos, passam a se estruturar como um conjunto de normas morais que visa à desregulamentação do comportamento dos indivíduos.
D
Importante se faz o entendimento de que a ética não pode ser confundida com a moral, pois a ética é a ciência do comportamento moral dos homens em sociedade.
E
A discussão sobre os fundamentos sócio-históricos da ética é de extrema relevância no debate do serviço social, mas não contribui para a compreensão da perspectiva do nosso projeto profissional e dos desafios que este vem colocando para a profissão na atualidade."
145;18;2;"Sobre os fundamentos sócio-históricos da ética, é CORRETO afirmar que: - Alternativas
A
Na contemporaneidade a ética deve ser entendida como conhecimento ou valores ideais desligados da vida cotidiana e da prática social dos homens.
B
Tradicionalmente a ética era pensada como um ideal, como um conjunto de ideias e como um valor abstrato, restrita ao campo filosófico. Assim, os princípios da liberdade e da igualdade não eram concebidos abstratamente e de maneira a-histórica.
C
Os valores morais surgem das necessidades históricas dos homens. Uma vez instituídos, passam a se estruturar como um conjunto de normas morais que visa à desregulamentação do comportamento dos indivíduos.
D
Importante se faz o entendimento de que a ética não pode ser confundida com a moral, pois a ética é a ciência do comportamento moral dos homens em sociedade.
E
A discussão sobre os fundamentos sócio-históricos da ética é de extrema relevância no debate do serviço social, mas não contribui para a compreensão da perspectiva do nosso projeto profissional e dos desafios que este vem colocando para a profissão na atualidade."
20;19;0;"A Resolução CFESS nº 557/2009, de 15 de setembro de 2009, dispõe sobre a emissão de pareceres, laudos e opiniões técnicas. Dessa forma, o documento destaca, em seu Art. 4°, que “ao atuar em equipes multiprofissionais, o assistente social deverá garantir a especificidade de sua área de atuação”. Nesse sentido, assinale a alternativa que orienta o/a assistente social no que diz respeito a essa especificidade:  - Alternativas
A
É função privativa do assistente social a realização de vistorias, perícias técnicas, laudos periciais, informações, pareceres, ou seja, qualquer manifestação técnica sobre matéria de Serviço Social, em conformidade com o inciso IV do artigo 5º da Lei nº 8662, de 7 de junho de 1993.
B
Ao atuar em equipes multiprofissionais, o assistente social deverá respeitar as normas e limites legais, técnicos e normativos das outras profissões, em conformidade com o que estabelece o Código de Ética do Assistente Social, regulamentado pela Resolução CFESS nº 273, de 13 de março de 1993.
C
O entendimento ou opinião técnica do assistente social sobre o objeto da intervenção conjunta com outra categoria profissional e/ou equipe multiprofissional deve destacar a sua área de conhecimento separadamente, delimitar o âmbito de sua atuação, seu objeto, instrumentos utilizados, análise social e outros componentes que devem estar contemplados na opinião técnica.
D
Sua atuação, conjuntamente com outros profissionais, deve buscar compreender o indivíduo na sua dimensão de totalidade, e assim, contribuir para o enfrentamento das diferentes expressões da questão social."
83;19;1;"A Resolução do Conselho Federal de Serviço Social (CFESS) de nº 557/2009 dispõe sobre a emissão de pareceres, laudos, opiniões técnicas conjuntos entre o assistente social e outros profissionais. De acordo com o artigo 4º. da citada resolução podemos afirmar que o entendimento ou opinião técnica do assistente social sobre o objeto da intervenção conjunta com outra categoria profissional e/ ou equipe multiprofissional, assinale a alternativa correta. - Alternativas
A
Precisa destacar que a avaliação e discussão da situação poderá ser multiprofissional, desconsiderandose, para tanto a conclusão manifestada por escrito pelo assistente social, que tem seu âmbito de intervenção nas suas atribuições privativas
B
Deve destacar a sua área de conhecimento conjuntamente, sendo desnecessário que esse profissional possa delimitar o âmbito de sua atuação, seu objeto, instrumentos utilizados, análise social e outros componentes que devem estar contemplados na opinião técnica 
C
Deve destacar a sua área de conhecimento separadamente, delimitar o âmbito de sua atuação, seu objeto, instrumentos utilizados, análise social e outros componentes que devem estar contemplados na opinião técnica
D
Deve emitir sua opinião técnica sobre o que é de sua área de atuação e de sua atribuição legal, para qual está habilitado e autorizado a exercer, assinando e não sendo necessária a identificação do seu número de inscrição no Conselho Regional de Serviço Social"
146;19;2;"De acordo com o conteúdo da Resolução CFESS nº 557/2009, que dispõe sobre a emissão de pareceres, laudos e opiniões técnicas conjuntas entre o assistente social e outros profissionais, assinale a alternativa incorreta.   - Alternativas
A
A elaboração, emissão e/ ou subscrição de opinião técnica sobre matéria de Serviço Social por meio de pareceres, laudos, perícias e manifestações é competência geral do assistente social, devidamente inscrito no Conselho Regional de Serviço Social de sua área de atuação e pressupõem a devida e necessária competência técnica, teórico-metodológica, autonomia e compromisso ético.
B
O assistente social, ao emitir laudos, pareceres, perícias e qualquer manifestação técnica sobre matéria de Serviço Social, deve atuar com ampla autonomia respeitadas as normas legais, técnicas e éticas de sua profissão, não sendo obrigado a prestar serviços incompatíveis com suas competências e atribuições previstas pela Lei nº 8662/93.
C
O entendimento ou opinião técnica do assistente social sobre o objeto da intervenção conjunta com outra categoria profissional e/ou equipe multiprofissional, deve destacar a sua área de conhecimento separadamente, delimitar o âmbito de sua atuação, seu objeto, instrumentos utilizados, análise social e outros componentes que devem estar contemplados na opinião técnica.
D
O assistente social deverá emitir sua opinião técnica somente sobre o que é de sua área de atuação e de sua atribuição legal, para qual está habilitado e autorizado a exercer, assinando e identificando seu número de inscrição no Conselho Regional de Serviço Social."
21;20;0;"Segundo Mioto e Lima (2009), “a aprovação do Código de Ética, em 1993, consolida a hegemonia do projeto ético-político orientado para a transformação, para a defesa intransigente dos direitos humanos e para uma conduta radicalmente democrática. O Código sustenta que a ética ‘deve ter como suporte uma ontologia social: os valores são determinações da prática social, resultantes da atividade criadora e tipificada no processo de trabalho’ (CFESS, 1997, p. 15). Ao considerar o trabalho como categoria central na (re)produção da vida social, o Código revela a base objetiva de constituição das ações profissionais que, para Barroco (2005, p. 201), implicam ‘capacidades que, a partir da práxis, objetivam a sociabilidade, a consciência, a liberdade e a universalidade do ser humano genérico’. (...) Nesse sentido, o projeto ético-político pode ser entendido como um ___________ que se apresenta em contínuo movimento e que tem a _____________ como seu valor central. ____________, na compreensão destacada por Netto (1996) de escolher entre alternativas concretas de ______________ (...) Tal competência que está contida no ______________ é determinada pelos valores de ______________ e de ______________ articulados ______________ (CFESS, 1997). Isso implica desenvolver ações estratégicas e antenadas com as condições objetivas da realidade, no intuito de ampliar os horizontes da cidadania inscrita na sociedade capitalista atual.” Assinale a alternativa que completa correta e sequencialmente o pensamento das autoras. - Alternativas
A
motor / liberdade / Liberdade / pesquisa / arcabouço legal / Liberdade / Justiça Social / à democracia
B
processo / liberdade / Liberdade / intervenção / Código de Ética / Liberdade / Justiça Social / à democracia
C
processo / equidade / Liberdade / operacionalização / Código de Ética / Liberdade / Equidade / à democracia
D
motor / equidade / Valor central /operacionalização /Código de Ética / Equidade / Liberdade / ao contexto social"
84;20;1;"Barroco (2001) realizou uma análise do Código Profissional de Ética do Assistente Social de 1986. Segundo ela esse Código apresenta diferenciações em relação aos Códigos de Ética que surgiram em anos anteriores. Partindo da análise da autora, assinale a alternativa correta.
 - Alternativas
A
O Código Profissional de Ética do Assistente Social de 1986 fortalece os postulados do cristianismo e do neotomismo

B
O Código Profissional de Ética do Assistente Social de 1986 rompe com a perspectiva crítica presente na profissão

C
O Código Profissional de Ética do Assistente Social de 1986 reatualiza as bases do conservadorismo profissional

D
O Código Profissional de Ética do Assistente Social de 1986 apresenta uma vinculação com a luta de classes
"
147;20;2;"Sobre o processo de revisão do Código de Ética de 1986 e transição para o Código de Ética dos Assistentes Sociais de 1993, Barroco (2006) pondera algumas categorias reflexivas importantes. Sobre este tema, assinale a alternativa correta. - Alternativas
A
A concepção e defesa de valores no Código de Ética de 1993, como a liberdade, por exemplo, representam o compromisso profissional com valores ideais burgueses.
B
Na revisão do Código de Ética de 1986, foi notória a necessidade de estabelecer uma codificação ética que desse concretude ao compromisso profissional, afirmando valores e princípios éticos de forma abstrata, desconsiderando aspectos práticos profissionais.
C
O processo de redemocratização da sociedade brasileira não guarda relação com a mudança do Código de Ética Profissional, tendo em vista a desvalorização de aspectos político-conjunturais da época.
D
O Código de Ética de 1993 representa o compromisso profissional com a classe trabalhadora, na concepção de um projeto profissional vinculado a um projeto social radicalmente conservador.
E
O Código de Ética de 1993 explicita sua diferencialidade em face do discurso liberal, ao afirmar a equidade e a democracia como valores éticos-políticos."
22;21;0;"Considerando o estabelecido pela resolução CFESS n° 489/2006, sobre normas vedando condutas discriminatórias ou preconceituosas, por orientação e expressão sexual por pessoas do mesmo sexo, no exercício profissional do assistente social, regulamentando princípio inscrito no Código de Ética Profissional, marque a alternativa que não condiz com o estabelecido na citada resolução. - Alternativas
A
O profissional de Serviço Social deverá abster-se de práticas e condutas que caracterizem o policiamento de comportamentos, que sejam discriminatórias ou preconceituosas por questões, dentre outras, de orientação sexual.
B
O profissional de Serviço Social deverá contribuir, inclusive, no âmbito de seu espaço de trabalho, para a reflexão ética sobre o sentido da liberdade e da necessidade do respeito dos indivíduos decidirem sobre a sua sexualidade e afetividade.
C
É vedado ao assistente social a utilização de instrumentos e técnicas para criar, manter ou reforçar preconceitos, estigmas ou estereótipos de discriminação em relação a livre orientação sexual.
D
O assistente social deverá contribuir para eliminar, no seu espaço de trabalho, práticas discriminatórias e preconceituosas, toda vez que presenciar um ato de tal natureza ou tiver conhecimento comprovado de violação do princípio inscrito na Constituição Federal, no seu Código de Ética, quanto a atos de discriminação por orientação sexual entre pessoas do mesmo sexo.
E
Não é dever do assistente social denunciar ao Conselho Regional de Serviço Social, de sua área de ação, as pessoas jurídicas privadas ou públicas ou pessoas físicas, sejam assistentes sociais ou não, que sejam coniventes ou praticarem atos, ou que manifestarem qualquer conduta relativa a preconceito e discriminação por orientação sexual entre pessoas do mesmo sexo."
