;info;enunciado;options;ano;banca;orgao;prova;articles_mentioned_enunciado;articles_mentioned_options;all_articles_mentioned;articles_numbers;paragraphs_mentioned;chapters_mentioned;titles_mentioned;incisos_mentioned;job;is_social_work;has_articles
114;Ano: 2014 Banca: MPE-RS Órgão: MPE-RS Prova: MPE-RS - 2014 - MPE-RS - Promotor de Justiça;Assinale a alternativa correta.;"Alternativas
A
Tendo o Estatuto da Criança e do Adolescente adotado o sistema recursal do Código de Processo Civil, com as ressalvas do artigo 198 do ECA, o prazo da apelação, nos procedimentos de apuração de ato infracional praticado por adolescente, será sempre de 15 dias para o Ministério Público e para a defesa.
B
Segundo o ECA, as ações judiciais da competência da Justiça da Infância e Juventude estão sujeitas ao pagamento de custas e emolumentos.
C
Segundo a Lei n.º 12.594/2012 (SINASE), a substituição de medida socioeducativa por outra mais gravosa somente ocorrerá em situações excepcionais, após o devido processo legal, inclusive no caso de descumprimento reiterado e injustificável da medida anteriormente imposta (art. 122, inciso III, do ECA), hipótese em que o prazo da internação não poderá ser superior a 3 (três) meses.
D
A intimação da sentença que aplicar ao adolescente autor de ato infracional o regime de semiliberdade será feita unicamente ao defensor.
E
No procedimento para apuração de ato infracional praticado por adolescente, o prazo para o oferecimento da defesa prévia é de 5 (cinco) dias.";2014;MPE-RS;MPE-RS ; MPE-RS - 2014 - MPE-RS - Promotor de Justiça;;['artigo 198 do eca', 'art 122', 'artigo 198', 'art 122, inciso'];['artigo 198 do eca', 'art 122', 'artigo 198', 'art 122, inciso'];[];;;;;Promotor de Justiça;0.0;1.0
115;Ano: 2018 Banca: FGV Órgão: Prefeitura de Niterói - RJ Prova: FGV - 2018 - Prefeitura de Niterói - RJ - Psicólogo;"Miguel, 14 anos, foi submetido à medida socioeducativa (MSE) de internação em função de ato infracional. Na unidade em que cumpria a MSE foi alvo de castigo físico pelo agente da unidade.

O fato foi denunciado ao Conselho Tutelar e o agente pode ser submetido às sanções abaixo apontadas, EXCETO:";"Alternativas
A
encaminhamento a tratamento psicológico ou psiquiátrico;
B
encaminhamento a cursos ou programas de orientação;
C
obrigação de encaminhar a criança a tratamento especializado;
D
advertência;
E
pagamento de escola integral.";2018;FGV;Prefeitura de Niterói - RJ ; FGV - 2018 - Prefeitura de Niterói - RJ - Psicólogo;;;;;;;;;Psicólogo;0.0;0.0
116;Ano: 2019 Banca: FGV Órgão: Prefeitura de Salvador - BA Prova: FGV - 2019 - Prefeitura de Salvador - BA - Psicólogo;"William, 13 anos, foi apreendido após quebrar o vidro da janela e invadir uma casa de veraneio, cujos donos estavam ausentes, para pegar um videogame.




De acordo com o disposto na legislação do Sistema Nacional de Atendimento Socioeducativo (SINASE), assinale a afirmativa correta.";"Alternativas
A
A família do adolescente será responsabilizada pelo ato infracional praticado por William, por ter falhado em seu dever de educação e vigilância.
B
Tratando-se de crime cometido sem grave ameaça ou violência, William receberá uma pena alternativa, a ser cumprida em meio aberto, no CREAS.
C
A medida socioeducativa privilegiará o ressarcimento dos prejuízos materiais e a indenização por danos morais às vítimas do delito praticado por William.
D
O Plano Individual de Assistência (PIA) incluirá as intervenções nas áreas de educação, saúde e ressocialização, que contemplarão William durante a internação.
E
Medidas restaurativas devem ser aplicadas, atendendo às necessidades das vítimas e incentivando a reparação por William do dano cometido.";2019;FGV;Prefeitura de Salvador - BA ; FGV - 2019 - Prefeitura de Salvador - BA - Psicólogo;;;;;;;;;Psicólogo;0.0;0.0
117;Ano: 2019 Banca: Instituto Consulplan Órgão: MPE-SC Prova: Instituto Consulplan - 2019 - MPE-SC - Promotor de Justiça - Vespertina;Estabelece a Lei n. 12.594/2012 (Lei Sinase) que a reavaliação da manutenção, da substituição ou da suspensão das medidas de meio aberto ou de privação da liberdade e do respectivo plano individual pode ser solicitada a qualquer tempo, a pedido da direção do programa de atendimento, do defensor, do Ministério Público, do adolescente, de seus pais ou responsável. E mais, que a autoridade judiciária poderá indeferir o pedido, de pronto, se entender insuficiente a motivação.;"Alternativas
Certo
Errado";2019;Instituto;MPE-SC ; Instituto Consulplan - 2019 - MPE-SC - Promotor de Justiça - Vespertina;;;;;;;;;Promotor de Justiça Vespertina;0.0;0.0
120;Ano: 2014 Banca: FUNCAB Órgão: SEDS-TO Prova: FUNCAB - 2014 - SEDS-TO - Analista Socioeducador - Terapia Ocupacional;Na organização do SINASE (BRASIL, 2006), são competências específicas à Esfera Federal:;"Alternativas
A
instituir e manter um processo de avaliação das entidades e programas de atendimento.
B
criar, manter e desenvolver programas para execução das medidas de semiliberdade e internação.
C
fornecer meios necessários ao pleno exercício da função fiscalizadora do ConselhoTutelar.
D
implantar e alimentar o Sistema de Informação para a Infância e Adolescência – SIPIA II / INFOINFRA.";2014;FUNCAB;SEDS-TO ; FUNCAB - 2014 - SEDS-TO - Analista Socioeducador - Terapia Ocupacional;;;;;;;;;Analista Socioeducador Terapia Ocupacional;0.0;0.0
121;Ano: 2015 Banca: CEFET-BA Órgão: MPE-BA Provas: MPE-BA - 2015 - MPE-BA - Promotor de Justiça Substituto ;"Ainda no que concerne ao direito dos cidadãos à educação, julgue as assertivas presentes nos seguintes itens:

I - A educação básica, nos níveis fundamental e médio, será organizada de acordo com as seguintes regras comuns: a carga horária mínima anual será de 800 (oitocentas) horas, distribuídas por um mínimo de 200 (duzentos) dias de efetivo trabalho escolar, excluído o tempo reservado aos exames finais, quando houver.

II - O Fundo Nacional do Desenvolvimento da Educação (FNDE) poderá financiar programas e projetos de educação básica relativos ao Sistema Nacional de Atendimento Socioeducativo (Sinase), desde que o ente federado que solicitar o recurso possua o respectivo Plano de Atendimento Socioeducativo aprovado, bem como que as entidades de atendimento vinculadas tenham se submetido à avaliação nacional do atendimento socioeducativo, e que tenha sido assinado o Plano de Metas Compromisso Todos pela Educação, sendo elaborado o respectivo Plano de Ações Articuladas (PAR).

III - A educação infantil será organizada de acordo com as seguintes regras: carga horária mínima anual de 800 (oitocentas horas), distribuída por um mínimo de 180 (cento e oitenta) dias de trabalho educacional; atendimento à criança de, no mínimo, 5 (cinco) horas diárias para o turno parcial e de 7 (sete) horas para a jornada integral; e controle de frequência pela instituição de educação pré-escolar, exigida a frequência mínima de 60% (sessenta por cento) do total de horas.

IV - Irregularidades no Programa Nacional de Alimentação Escolar – PNAE e no Programa Dinheiro Direto na Escola - PDDE podem ser denunciadas por qualquer pessoa física ou jurídica perante o Fundo Nacional de Desenvolvimento da Educação - FNDE, ao Tribunal de Contas da União, aos órgãos de controle interno do Poder Executivo da União, ao Ministério Público e ao Conselho de Alimentação Escolar - CAE.

V - O Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB, instituído no âmbito de cada Estado e do Distrito Federal, deverá destinar, pelo menos, 50% (cinquenta por cento) dos seus recursos anuais totais ao pagamento da remuneração dos profissionais do magistério da educação básica em efetivo exercício na rede pública.

Estão CORRETAS as seguintes assertivas:";"Alternativas
A
I – II – IV.
B
III – IV – V.
C
II – III – IV.
D
II – IV – V.
E
I – II – III.";2015;CEFET-BA;MPE-BA ; MPE-BA - 2015 - MPE-BA - Promotor de Justiça Substituto ;;;;;;;;['\nii ', '\niii ', '\niv '];Promotor de Justiça Substituto;0.0;0.0
122;Ano: 2015 Banca: FGV Órgão: TJ-SC Prova: FGV - 2015 - TJ-SC - Assistente Social;Cosme tem 13 anos e está cumprindo pela primeira vez uma medida socioeducativa. O adolescente, apreendido pelo furto de alimentos em um supermercado, está cumprindo a medida de liberdade assistida. A princípio, esta ação coaduna-se com a priorização das medidas em meio aberto, em detrimento das medidas privativas ou restritivas de liberdade. No entanto, segundo a Defensoria Pública, a aplicação de tal medida foi desproporcional ao ato cometido. Segundo o SINASE, compete ao município a elaboração do Plano Municipal de Atendimento Socioeducativo, em conformidade com o Plano Nacional e o respectivo Plano Estadual. Ainda segundo o SINASE, o referido Plano deve ser deliberado pelo:;"Alternativas
A
Centro de Referência Especializado de Assistência Social;
B
Centro de Referência de Assistência Social;
C
Conselho Tutelar;
D
Conselho Municipal dos Direitos da Criança e do Adolescente;
E
CONANDA.";2015;FGV;TJ-SC ; FGV - 2015 - TJ-SC - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
123;Ano: 2010 Banca: FUNIVERSA Órgão: SEJUS-DF Prova: FUNIVERSA - 2010 - SEJUS-DF - Atendente de Reintegração Social;Considerando-se a execução das medidas socioeducativas, assinale a alternativa correta.;"Alternativas
A
O acesso às políticas sociais, indispensável ao desenvolvimento dos adolescentes, dar-se-á preferencialmente por meio de equipamentos privados, com gestão compartilhada e parcerias não governamentais para garantir a qualidade do atendimento.
B
As medidas socioducativas devem priorizar os núcleos de internação para proteger ao máximo os adolescentes das gangues de extermínio e dos preconceitos da sociedade, que não acredita em sua recuperação.
C
A integração com a comunidade é recomendada, exceto no caso da internação provisória.
D
A medida de internação é desacreditada na nova política do SINASE, porque é impossível a satisfação dos direitos no interior das unidades de atendimento.
E
Na política do SINASE, considera-se que o acesso às políticas sociais em meio externo favorece trabalhar os preconceitos que pesam sobre os adolescentes em medida socioeducativa.";2010;FUNIVERSA;SEJUS-DF ; FUNIVERSA - 2010 - SEJUS-DF - Atendente de Reintegração Social;;;;;;;;;Atendente de Reintegração Social;0.0;0.0
124;Ano: 2010 Banca: FUNIVERSA Órgão: SEJUS-DF Prova: FUNIVERSA - 2010 - SEJUS-DF - Atendente de Reintegração Social;"O SINASE é o conjunto ordenado de princípios, regras e critérios, de caráter jurídico, político, financeiro e administrativo, que envolve, desde o processo de apuração do ato infracional até a execução da medida socioeducativa. Na qualidade de política pública destinada à inclusão do adolescente em conflito com a lei, demanda iniciativas dos diferentes campos das políticas públicas e sociais.

SINASE, p. 24 (com adaptações).

Assinale a alternativa que não corresponde a essa perspectiva de conceito e integração das políticas públicas preconizada pelo SINASE.";"Alternativas
A
Estímulo à prática da intersetorialidade.
B
Expedição de resoluções independentes, disciplinando matérias relacionadas à saúde do adolescente.
C
Promoção de discussões, encontros, seminários conjuntos.
D
Respeito às competências e às atribuições de cada ente federativo.
E
Integração de ações dos diferentes órgãos para garantir a atenção integral do adolescente.";2010;FUNIVERSA;SEJUS-DF ; FUNIVERSA - 2010 - SEJUS-DF - Atendente de Reintegração Social;;;;;;;;;Atendente de Reintegração Social;0.0;0.0
126;Ano: 2014 Banca: CETRO Órgão: IF-PR Prova: CETRO - 2014 - IF-PR - Assistente de Alunos;O processo de avaliação e acompanhamento da gestão do atendimento socioeducativo deverá contar com a participação de;"Alternativas
A
representantes do Poder Judiciário, do Ministério Público, da Defensoria Pública e dos Conselhos Tutelares, na forma a ser definida em regulamento.
B
representantes da sociedade civil, do Conselho Municipal da Criança e do Adolescente e dirigentes de instituições, na forma a ser definida em regulamento.
C
representantes do Poder Legislativo e Executivo e do Conselho Municipal da Criança e do Adolescente, na forma a ser definida em regulamento.representantes da sociedade civil, do Ministério do Planejamento e Conselhos Tutelares, na forma a ser definida em regulamento.
D
representantes da sociedade civil, do Ministério do Planejamento e Conselhos Tutelares, na forma a ser definida em regulamento.
E
representantes de organizações não governamentais, governamentais e sociedade civil, na forma a ser definida em regulamento.";2014;CETRO;IF-PR ; CETRO - 2014 - IF-PR - Assistente de Alunos;;;;;;;;;Assistente de Alunos;0.0;0.0
127;Ano: 2013 Banca: IBFC Órgão: SEPLAG-MG Prova: IBFC - 2013 - SEPLAG-MG - Serviço Social;"Entende-se por medidas socioeducativas, tratadas pelo SINASE-Sistema Nacional de Atendimento Socioeducativo - Lei n° 12594/2012 e pelo ECA, Lei 8069/90, as que possuem por objetivos:

I. a responsabilização do familiar ou responsável pelo adolescente quanto às conseqüências lesivas do ato infracional, sempre que possível incentivando a sua reparação.

II. a integração social do adolescente e a garantia de seus direitos individuais e sociais, por meio do cumprimento de seu plano individual de atendimento.

III. a desaprovação da conduta infracional, efetivando as disposições da sentença como parâmetro máximo de privação de liberdade ou restrição de direitos, observados os limites previstos em lei.

IV. a desaprovação da conduta do familiar ou responsável pelo adolescente que cometeu ato infracional, efetivando nas disposições da sentença parâmetro de punição ou restrição de direitos, observados para estes responsáveis.

Estão corretos os itens.";"Alternativas
A
Os itens I e II, apenas.
B
Os itens II e III, apenas.
C
Os itens III e IV, apenas.
D
Os itens I e IV, apenas.";2013;IBFC;SEPLAG-MG ; IBFC - 2013 - SEPLAG-MG - Serviço Social;;;;;;;;;Serviço Social;1.0;0.0
128;Ano: 2014 Banca: FCC Órgão: DPE-RS Prova: FCC - 2014 - DPE-RS - Defensor Público;Sônia, com 17 anos de idade na data do fato, praticou o ato infracional equiparado ao crime de homicídio qualificado por motivo fútil no dia 05/01/2013, quando foi apreendida em flagrante pela autoridade policial. O Ministério Público apresentou representação contra Sônia e postulou a sua internação provisória em 06/01/2013. Foi recebida a representação e acolhido o pedido de internação provisória em 07/01/2013. Após o devido processo legal, sobreveio sentença em 08/02/2013, julgando procedente a representação e aplicando medida socioeducativa de internação sem possibilidade de atividades externas. A Defensoria Pública, assistindo Sônia no processo, interpôs recurso contra essa decisão, sendo mantida a decisão de primeiro grau pelo Tribunal de Justiça do Estado, transitando em julgado em 30/04/2013. Após iniciar o cumprimento da medida, Sônia foi reavaliada pela primeira vez em 17/06/2013, restando mantida a medida de internação sem possibilidade de atividades externas. Nova reavaliação de Sônia ocorreu em 10/12/2013, mantendo- se novamente a internação sem possibilidade de atividades externas. Sônia foi novamente reavaliada em 02/06/2014, quando foi progredida sua medida para internação com possibilidade de atividades externas, a qual está cumprindo até a presente data. Em 10/07/2014, Sônia praticou crime de homicídio qualificado por motivo fútil, estando o processo criminal em andamento, aguardando a designação de audiência de instrução e julgamento. Considerando os dados apresentados e conforme disposto na Lei nº 8.069/90 (ECA) e na Lei nº 12.594/12 (Lei do SINASE),;"Alternativas
A
a autoridade judiciária competente deverá suspender o processo criminal em curso até o término do cumprimento da medida socioeducativa.
B
à autoridade judiciária caberá decidir sobre eventual extinção da execução da medida socioeducativa, cientificando da decisão o juízo criminal competente.
C
a autoridade judiciária deverá extinguir a execução da medida socioeducativa, independente de cientificação da decisão ao juízo criminal competente.
D
a autoridade judiciária deverá determinar a progressão para a medida de semiliberdade e, após, para a medida de prestação de serviços comunitários, pois não é possível a extinção da internação sem que tenha havido progressão de medida para o meio aberto.
E
a autoridade judiciária poderá proceder à unificação se a nova medida aplicada for de internação sem possibilidade de atividades externas.";2014;FCC;DPE-RS ; FCC - 2014 - DPE-RS - Defensor Público;;;;;;;;;Defensor Público;0.0;0.0
129;Ano: 2015 Banca: CESPE / CEBRASPE Órgão: DPE-PE Prova: CESPE - 2015 - DPE-PE - Defensor Público;"Com base na Lei n.º 12.594/2012, que instituiu o Sistema Nacional de Atendimento Socioeducativo (SINASE) e regulamentou a execução das medidas socioeducativas, julgue o item abaixo.

A referida lei trouxe importantes avanços na área da execução de medidas socioeducativas, que não tinham previsão expressa no ECA, como o direito do adolescente internado a visita íntima, a visita de filhos, independentemente da idade, e a garantia de inserção de adolescentes em cumprimento de medida socioeducativa na rede pública de educação, em qualquer fase do período letivo, contemplando as diversas faixas etárias e níveis de instrução.";"Alternativas
Certo
Errado";2015;CESPE;DPE-PE ; CESPE - 2015 - DPE-PE - Defensor Público;;;;;;;;;Defensor Público;0.0;0.0
135;Ano: 2010 Banca: FUNIVERSA Órgão: SEJUS-DF Prova: FUNIVERSA - 2010 - SEJUS-DF - Atendente de Reintegração Social;Constitui desafio histórico da Secretaria Especial de Direitos Humanos, que participou na criação do SINASE,;"Alternativas
A
a necessidade de fiscalização e monitoramento dos programas de execução socioeducativo
B
a redução dos recursos orçamentários específicos da área, mantendo a otimização dos recursos já existentes.
C
a inclusão do adolescente em conflito com a lei em programas especializados e independentes das demais políticas públicas e sociais.
D
a liberação do sistema socioeducativo do compromisso com os egressos.
E
o reordenamento institucional das unidades de internação pela epidemia do crack.";2010;FUNIVERSA;SEJUS-DF ; FUNIVERSA - 2010 - SEJUS-DF - Atendente de Reintegração Social;;;;;;;;;Atendente de Reintegração Social;0.0;0.0
136;Ano: 2015 Banca: FCC Órgão: TJ-RR Prova: FCC - 2015 - TJ-RR - Juiz Substituto;A Alex, com 17 anos, pela prática de roubo, foi aplicada medida socioeducativa de internação. Cumpridos doze meses da medida, chega ao juízo responsável pela execução nova sentença de internação aplicada a Alex, agora pela prática de um latrocínio, acontecido seis meses antes do roubo que resultou na sua primeira internação. Cabe ao juiz da execução, adotando a solução que mais se aproxima das regras e princípios da Lei n° 12.594/12,;"Alternativas
A
operar a unificação das medidas aplicadas e determinar o reinício do cumprimento da medida socioeducativa de internação.
B
operar a unificação da execução, fixando como termo final para liberação compulsória do adolescente a soma dos prazos máximos de duração definidos para as medidas em cada sentença.
C
determinar a suspensão da medida de internação em curso e ordenar o início da execução da nova medida de internação aplicada, que prevalece em razão da antecedência cronológica e da maior gravidade do ato que a motivou.
D
determinar a cumulação das medidas, procedendo- se à execução simultânea de ambas as sentenças, com elaboração de um novo plano individual de atendimento que considere o ato infracional de latrocínio e que será executado paralelamente ao plano decorrente da primeira sentença.
E
unificar as medidas, prosseguindo-se na execução de medida de internação já em curso, sem impacto nos prazos máximos de cumprimento e reavaliação.";2015;FCC;TJ-RR ; FCC - 2015 - TJ-RR - Juiz Substituto;;;;;;;;;Juiz Substituto;0.0;0.0
137;Ano: 2015 Banca: FMP Concursos Órgão: DPE-PA Prova: FMP Concursos - 2015 - DPE-PA - Defensor Público Substituto;Sobre a Lei 12.594/2012, que institui o SINASE - Sistema Nacional Socioeducativo, é CORRETO afirmar que:;"Alternativas
A
as medidas socioeducativas previstas no ECA têm por objetivo a retribuição e a punição do ato infracional, a efetivação das disposições da sentença como parâmetro mínimo de restrição de direitos do adolescente e a reparação do dano.
B
O atual posicionamento do CONANDA - Conselho Nacional dos Direitos da Criança e do Adolescente desaprova o SINASE, conforme texto da Resolução 119/2006.
C
A execução das medidas socioeducativas rege-se, dentre outros, pelos seguintes princípios: mínima intervenção, restrita ao necessário para a realização dos objetivos da medida; individualização, considerando-se a idade, capacidades e circunstâncias pessoais do adolescente, e excepcionalidade da intervenção judicial e da imposição de medidas, favorecendo-se meios de autocomposição de conflitos.
D
No que pese à evolução representada pela aprovação do Sistema, a ausência de um marco legal para responsabilização dos gestores, dos operadores e das entidades de atendimento ainda dificulta a correta implementação dos direitos humanos das crianças e dos adolescentes no Brasil.
E
O plano individual de atendimento é de atribuição exclusiva da equipe multidisciplinar, descabendo a realização de perícias ou outras provas, exceto se determinadas de ofício pelo juiz da execução.";2015;FMP;DPE-PA ; FMP Concursos - 2015 - DPE-PA - Defensor Público Substituto;;;;;;;;;Concursos Defensor Público Substituto;0.0;0.0
138;Ano: 2014 Banca: IDECAN Órgão: Prefeitura de São Gonçalo do Rio Abaixo - MG Prova: IDECAN - 2014 - Prefeitura de São Gonçalo do Rio Abaixo - MG - Assistente de Educação Básica;"A Lei nº 12.594/2012 instituiu o Sistema Nacional de Atendimento Socioeducativo (Sinase), que é o conjunto ordenado de princípios, regras e critérios que envolvem a execução de medidas socioeducativas, incluindo nele, por adesão, os sistemas estaduais, distrital e municipais, bem como todos os planos, políticas e programas específicos de atendimento a adolescente em conflito com a lei. Em relação aos objetivos das medidas socioeducativas pertencentes ao Sistema Nacional de Atendimento Socioeducativo (Sinase), conforme contexto anterior, analise as afirmativas.




I. A responsabilização do adolescente quanto às consequências lesivas do ato infracional, sempre que possível, incentivando a sua reparação.

II. A compreensão social do adolescente e a garantia de seus direitos individuais e sociais por meio do cumprimento do plano coletivo nacional de atendimento.

III. A integração social do adolescente e a garantia de seus direitos individuais e sociais por meio do cumprimento de seu plano individual de atendimento.

IV. A desaprovação da conduta infracional, efetivando as disposições da sentença como parâmetro máximo de privação de liberdade ou restrição de direitos, observados os limites previstos em lei.

V. A compreensão da conduta infracional, efetivando as disposições da sentença como parâmetro mínimo de privação de liberdade ou restrição de direitos, observados os limites previstos em lei.




Estão corretas apenas as afirmativas
";"Alternativas
A
I, II e III.
B
I, IV e V.
C
I, III e IV.
D
II, III, IV e V.";2014;IDECAN;Prefeitura de São Gonçalo do Rio Abaixo - MG ; IDECAN - 2014 - Prefeitura de São Gonçalo do Rio Abaixo - MG - Assistente de Educação Básica;;;;;;;;;Assistente de Educação Básica;0.0;0.0
139;Ano: 2016 Banca: REIS & REIS Órgão: Prefeitura de Cipotânea - MG Prova: REIS & REIS - 2016 - Prefeitura de Cipotânea - MG - Assistente Social;"Analise as afirmativas abaixo em relação ao Sistema Nacional de Atendimento Socioeducativo (SINASE).

I - Constitui-se de uma política pública destinada à inclusão do adolescente em conflito com a lei.

II - Sua implementação objetiva o desenvolvimento de uma ação socioeducativa sustentada nos princípios dos direitos.

III - É o conjunto ordenado de princípios, regras e critérios, de caráter jurídico, político, pedagógico, financeiro e administrativo, que envolve desde o processo de apuração de ato infracional até a execução de medida socioeducativa.

São corretas APENAS as afirmações:
";"Alternativas
A
I e II, apenas.
B
II e III, apenas.
C
I e III, apenas.
D
I, II e III.";2016;REIS;Prefeitura de Cipotânea - MG ; REIS & REIS - 2016 - Prefeitura de Cipotânea - MG - Assistente Social;;;;;;;;['\nii ', '\niii '];& Assistente Social;1.0;0.0
141;Ano: 2016 Banca: FUNIVERSA Órgão: IF-AP Prova: FUNIVERSA - 2016 - IF-AP - Auxiliar em Assuntos Educacionais;De acordo com o Sinase, o diagnóstico situacional dinâmico e permanente é o(a);"Alternativas
A
avaliação do trabalho da direção, da equipe, do próprio funcionário e do adolescente, de acordo com critérios constituídos pelo coletivo, bem como pelos indicadores de qualidade do trabalho.
B
projeto de elaboração de rotinas quanto aos horários de despertar dos adolescentes, às refeições, à higiene pessoal, aos cuidados com vestuários e ambientes, à escola, às oficinas, ao lazer, aos esportes, à cultura, aos atendimentos técnicos, às visitas e às atividades externas.
C
projeto educativo contendo o entendimento do trabalho que se quer organizar, os objetivos e a organização para alcançar esses objetivos.
D
levantamento periódico e permanente, quantitativo e qualitativo, da situação do programa de atendimento em seus diversos aspectos (administrativo, pedagógico, de segurança, de gestão e outros).
E
programa de atendimento que executa a internação provisória e as medidas socioeducativas, visando à concretização de uma prática pedagógica sustentável e garantista.";2016;FUNIVERSA;IF-AP ; FUNIVERSA - 2016 - IF-AP - Auxiliar em Assuntos Educacionais;;;;;;;;;Auxiliar em Assuntos Educacionais;0.0;0.0
142;Ano: 2017 Banca: VUNESP Órgão: Prefeitura de Andradina - SP Prova: VUNESP - 2017 - Prefeitura de Andradina - SP - Assistente Jurídico e Procurador Jurídico;Nos termos do que estabelece a Lei no 12.594/2012 – SINASE, é correto afirmar que;"Alternativas
A
se entende por programa de atendimento a base física necessária para a organização e o funcionamento de programa de atendimento ao adolescente.
B
o SINASE será coordenado pelos Municípios e integrado pelos sistemas estaduais por meio dos programas de atendimento ao adolescente infrator.
C
compete privativamente à União elaborar o Plano Nacional de Atendimento Socioeducativo.
D
compete aos Municípios criar e manter programas de atendimento para a execução das medidas socio­ -educativas em meio aberto.
E
ao Município e ao Estado é facultativa a edificação de unidades socioeducacionais em espaços contí­guos ou anexos a estabelecimentos penais.";2017;VUNESP;Prefeitura de Andradina - SP ; VUNESP - 2017 - Prefeitura de Andradina - SP - Assistente Jurídico e Procurador Jurídico;;;;;;;;;Assistente Jurídico e Procurador Jurídico;0.0;0.0
143;Ano: 2017 Banca: FCC Órgão: TJ-SC Prova: FCC - 2017 - TJ-SC - Juiz Substituto;Segundo a Portaria n° 1.082/2014, do Ministério da Saúde, a qual dispõe sobre as diretrizes da Política Nacional de Atenção Integral à Saúde de Adolescentes em Conflito com a Lei, é correto afirmar que;"Alternativas
A
os projetos terapêuticos singulares elaborados pela área de saúde devem se articular com os planos individuais de atendimento previstos no SINASE − Sistema Nacional Socioeducativo.
B
deverá haver a priorização das ações de promoção da saúde, vedando-se aos adolescentes, entretanto, a política da redução de danos provocados pelo consumo de álcool e outras drogas.
C
propõe a assunção do atendimento da saúde dos adolescentes privados de liberdade por equipes da unidade socioeducativa, partindo para a intersetorialização de serviços assim que alcançada a liberdade.
D
a implementação da atenção integral à saúde dos adolescentes privados de liberdade ocorrerá com a participação do Estado e da União, excluída a responsabilidade dos municípios por não lhes caber a manutenção de programas de internação e semiliberdade.
E
o cuidado de saúde bucal será viabilizado na Atenção Especializada da Rede de Atenção à Saúde.";2017;FCC;TJ-SC ; FCC - 2017 - TJ-SC - Juiz Substituto;;;;;;;;;Juiz Substituto;0.0;0.0
144;Ano: 2017 Banca: PUC-PR Órgão: TJ-PR Prova: PUC-PR - 2017 - TJ-PR - Analista Judiciário - Serviço Social;Adotando como referência a Doutrina da Proteção Integral, analise as afirmações a seguir e marque a CORRETA sobre a Rede de Proteção à Criança e ao Adolescente.;"Alternativas
A
É formada apenas pela atuação dos órgãos que executam as políticas sociais públicas e dos órgãos que integram o Sistema de Justiça.
B
Estabelece como princípios a prioridade absoluta da criança e do adolescente, a condição de sujeito de direitos em peculiar desenvolvimento e a primazia do melhor interesse do Estado.
C
Foi instituída pelo sistema Fundação Estadual para o Bem-Estar do Menor (FEBEM) e pelo Sistema Nacional de Atendimento Socioeducativo – SINASE.
D
Configura-se como um conjunto ordenado de princípios, regras e critérios para apuração de ato infracional.
E
Compreende o Sistema de Garantia de Direitos que define como eixos estratégicos de ação: a defesa dos direitos; a promoção dos direitos; e o controle da efetivação dos direitos.";2017;PUC-PR;TJ-PR ; PUC-PR - 2017 - TJ-PR - Analista Judiciário - Serviço Social;;;;;;;;;Analista Judiciário Serviço Social;1.0;0.0
146;Ano: 2017 Banca: FADESP Órgão: COSANPA Prova: FADESP - 2017 - COSANPA - Químico;"Após tratamento de desinfecção por compostos clorados, a contaminação por trihalometanos de água para consumo humano foi analisada por cromatografia gasosa acoplada a espectrometria de massas. O espectro de massas obtido, parcialmente representado na figura abaixo, mostrou a presença de três diferentes trihalometanos.







A análise do espectro mostra que o grupo de sinas a m/z iguais a 128, 130 e 132 deve-se ao

Dados: Massas atômicas (g mol-1): H = 1; C = 12; F = 19; Cl = 35,5; Br = 80.
";"Alternativas
A
CHCl3.
B
CH2Cl2.
C
CH2ClF.
D
CH2BrCl.";2017;FADESP;COSANPA ; FADESP - 2017 - COSANPA - Químico;;;;;;;;;Químico;0.0;0.0
147;Ano: 2017 Banca: UECE-CEV Órgão: SEAS - CE Prova: UECE-CEV - 2017 - SEAS - CE - Socioeducador;No que remete à questão da violência contra a juventude negra no Brasil, é INCORRETO afirmar que;"Alternativas
A
o Sistema Nacional de Atendimento Socioeducativo – SINASE – é o Plano Nacional que apresenta ações para a violência contra a juventude negra.
B
adolescentes negros têm três vezes mais chances de ser assassinados, quando comparados aos brancos.
C
no total de homicídios contra jovens, mais de 70% são negros.
D
uma das formas de romper com a cultura do racismo seria a implementação da Lei Nº 10.639/2003, que obriga o ensino de História e Cultura Afro-Brasileiras.";2017;UECE-CEV;SEAS - CE ; UECE-CEV - 2017 - SEAS - CE - Socioeducador;;;;;;;;;Socioeducador;0.0;0.0
148;Ano: 2017 Banca: CONSULPLAN Órgão: TJ-MG Prova: CONSULPLAN - 2017 - TJ-MG - Oficial Judiciário;Com relação à Lei nº 12.594/2012, compete aos Estados, EXCETO:;"Alternativas
A
Elaborar o Plano Estadual de Atendimento Socioeducativo, em conformidade com o plano nacional.
B
Criar, desenvolver e manter programas para execução das medidas socioeducativas de semi liberdade e internação.
C
Financiar isoladamente a execução de programas e ações destinadas ao atendimento inicial de adolescente, apreendido para apuração de ato infracional.
D
Cadastrar-se no sistema nacional de informações sobre o atendimento socioeducativo.";2017;CONSULPLAN;TJ-MG ; CONSULPLAN - 2017 - TJ-MG - Oficial Judiciário;;;;;;;;;Oficial Judiciário;0.0;0.0
