;index;variable;value
13;12;0;"Sobre as alternativas abaixo é INCORRETO afirmar que - Alternativas
A
o fórum máximo de deliberação da profissão para fins da Lei n° 8662/1993 dar-se-á nas reuniões conjuntas dos Conselhos Federal e Regionais, que, inclusive, fixarão os limites de sua competência e sua forma de convocação.
B
o exercício da profissão de Assistente Social requer prévio registro nos Conselhos Regionais que tenham jurisdição sobre a área de atuação do interessado nos termos da referida lei.
C
os Conselhos Regionais de Serviço Social (CRESS) são dotados de autonomia política, administrativa e financeira, sem prejuízo de sua vinculação ao Conselho Federal.
D
o Conselho Federal de Serviço Social (CFESS) e os Conselhos Regionais de Serviço Social (CRESS) constituem, em seu conjunto, uma entidade com personalidade jurídica e forma federativa, com o objetivo básico de disciplinar e defender o exercício da profissão de Assistente Social em todo o território nacional."
64;12;1;"São competências do Conselho Federal de Serviço Social, conforme art. 1º do Código de Ética do Assistente Social, exceto: - Alternativas
A
garantia e defesa de suas atribuições e prerrogativas, estabelecidas na Lei de Regulamentação da Profissão e dos princípios firmados no Código de Ética do Assistente Social. 
B
zelar pela observância dos princípios e diretrizes do Código de Ética do Assistente Social, fiscalizando as ações dos Conselhos Regionais e a prática exercida pelos profissionais, instituições e organizações na área do Serviço Social.
C
introduzir alteração no Código de Ética do Assistente Social, através de uma ampla participação da categoria, num processo desenvolvido em ação conjunta com os Conselhos Regionais.
D
como Tribunal Superior de Ética Profissional, firmar jurisprudência na observância do Código de Ética do Assistente Social e nos casos omissos."
115;12;2;"O Código de Ética do Assistente Social de 1993 apresenta, em seu artigo 7º:  - Alternativas
A
O fórum máximo de deliberação da profissão para os fins desta lei dar-se-á nas reuniões conjuntas dos Conselhos Federal e Regionais, que inclusive fixarão os limites de sua competência e sua forma de convocação.
B
A inscrição nos Conselhos Regionais sujeita os Assistentes Sociais ao pagamento das contribuições compulsórias (anuidades), taxas e demais emolumentos que forem estabelecidos em regulamentação baixada pelo Conselho Federal, em deliberação conjunta com os Conselhos Regionais.
C
A Carteira de Identificação Profissional expedida pelos Conselhos Regionais de Serviço Social (CRESS), servirá de prova para fins de exercício profissional e de Carteira de Identidade Pessoal, e terá fé pública em todo o território nacional.
D
O Conselho Federal e os Conselhos Regionais terão legitimidade para agir contra qualquer pessoa que infringir as disposições que digam respeito às prerrogativas, à dignidade e ao prestígio da profissão de Assistente Social.
E
O Conselho Federal de Serviço Social (CFESS) e os Conselhos Regionais de Serviço Social (CRESS) constituem, em seu conjunto, uma entidade com personalidade jurídica e forma federativa, com o objetivo básico de disciplinar e defender o exercício da profissão de Assistente Social em todo o território nacional."
14;13;0;"Conforme a Política Nacional de Estágio da Associação Brasileira de Ensino e Pesquisa em Serviço Social, qual das alternativas a seguir expressa CORRETAMENTE um dos princípios norteadores da realização do estágio no Serviço Social?  - Alternativas
A
Unidade teoria-prática, que indica a necessidade de as disciplinas teóricas debaterem sobre as políticas, instituições e serviços relacionados aos campos de estágio.
B
Articulação entre disciplinas práticas e espaços sócio-ocupacionais, que é expressa e potencializada por meio da interlocução entre estudantes, professores(as) e assistentes sociais dos campos de estágio.
C
Indissociabilidade entre estágio e supervisão de campo, na qual o estágio, enquanto atividade didático-pedagógica, pressupõe que a supervisão de campo é insuprimível.
D
Articulação entre universidade e serviços ofertados na base territorial na qual a instituição de ensino se encontra, uma vez que o estágio se constitui como um elemento potencializador desta relação, fomentando o conhecimento acerca da realidade.
E
Indissociabilidade entre as dimensões teórico-metodológica, ético-política e técnico-operativa, que deve ser garantida na experiência de estágio, evitando a tendência de autonomização da dimensão operativa em detrimento das demais, especialmente quando se trata da vivência no campo ou da supervisão de campo."
65;13;1;"Associe as duas colunas abaixo relacionando os princípios norteadores da realização do estágio (coluna 1) ao excerto que as caracterizam (coluna 2), conforme a Política Nacional de Estágio da Associação Brasileira de Ensino e Pesquisa em Serviço Social.
COLUNA 1
1 - Articulação entre Formação e Exercício Profissional. 2 - Articulação entre universidade e sociedade. 3 - Unidade teoria-prática.
4 - Interdisciplinaridade. 5 - 5. Articulação entre ensino, pesquisa e extensão.
COLUNA 2
( ) É expressa e potencializada por meio da interlocução entre estudantes, professores(as) e assistentes sociais dos campos de estágio.
( ) Está relacionada ao fato do estágio se constituir como um elemento potencializador desta articulação, fomentando o conhecimento acerca da realidade e contribuindo na identificação e construção de respostas às demandas e desafios contemporâneos.
( ) Relaciona-se com o reconhecimento de que o estágio, como atividade acadêmica, evidencia o processo dialético entre dimensões que não se equalizam, mas são indissociáveis.
( ) Vincula-se à compreensão de que o estágio supervisionado se efetiva por meio da inter-relação das diversas áreas de conhecimento trabalhadas ao longo da formação profissional, bem como com a vivência, no espaço sócio-institucional, compartilhada com diferentes categorias profissionais, num mesmo processo coletivo de trabalho.
( ) Expressa que, ao se efetivar nos diversos espaços de intervenção profissional, o estágio possibilita a articulação entre ensino, pesquisa e extensão, numa perspectiva de totalidade.

A sequência CORRETA dessa associação é

 - Alternativas
A
3, 2, 1, 5, 4.
B
1, 3, 2, 4, 5.
C
2, 1, 3, 4, 5.
D
1, 2, 3, 4, 5.
E
4, 2, 3, 1, 5."
116;13;2;"A proposta das Diretrizes Gerais para os Cursos de Serviço Social, discutida e sistematizada pela Associação Brasileira de Ensino em Serviço Social (ABEPSS), caracteriza-se como produto de amplo e sistemático debate, realizado pelas unidades de ensino em todo o território nacional. Foi discutida na XXVIII Convenção Nacional da Associação Brasileira de Ensino em Serviço Social (ABESS), que deliberou sobre a necessidade da revisão do currículo mínimo vigente desde 1982. Pode-se afirmar que as Diretrizes Curriculares da ABEPSS, expressam inúmeros avanços, dentre estes: - Alternativas
A
a adoção de uma tradição teórica que permite a leitura da realidade em uma perspectiva sócio histórica e crítica da realidade e que defende o pluralismo como princípio.
B
a compreensão do significado social da profissão mais amadurecida e a defesa de uma formação profissional voltada para as demandas do mercado próprias do sistema capitalista.
C
as Diretrizes Curriculares da ABEPSS, de 1996, apontam para uma nova lógica curricular, que articula três Núcleos de Fundamentos, os quais traduzem um conjunto de conhecimentos constitutivos da formação profissional. 1. Núcleo de fundamentos teórico-metodológico da vida social; 2. Núcleo de fundamentos da formação profissional e estágio; 3. Núcleo de fundamentos do trabalho profissional.
D
as Diretrizes Curriculares da ABEPSS estão de acordo com a perspectiva implementada nas Diretrizes Curriculares do MEC, pois esta última fundamentou-se em todo o acúmulo discursivo realizado em quase uma década pela categoria profissional e juntas devem fundamentar a formulação dos Projetos Pedagógicos dos cursos de graduação em Serviço Social."
15;14;0;"Relacione as colunas e assinale a alternativa com a sequência correta.

A Lei n. 8.662, de 7 de junho de 1993, que regulamenta a profissão, estabelece respectivamente nos seus artigos 4º e 5º as competências e atribuições privativas do assistente social.

1. Competências do Assistente Social.

2. Atribuições privativas do Assistente Social.

( )Coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, programas e projetos na área de Serviço Social.

( ) planejar, organizar e administrar programas e projetos em Unidade de Serviço Social.

( ) planejar, organizar e administrar benefícios e Serviços Sociais.

( ) planejar, executar e avaliar pesquisas que possam contribuir para a análise da realidade social e para subsidiar ações profissionais.


( ) assessoria e consultoria e órgãos da Administração Pública direta e indireta, empresas privadas e outras entidades, em matéria de Serviço Social.
 - Alternativas
A
1 – 1 – 2 – 1 – 2
B
2 – 1 – 2 – 1 – 2.
C
1 – 2 – 1 – 2 – 2.
D
2 – 2 – 1 – 1 – 2.
E
1 – 1 – 1 – 1 – 2."
66;14;1;"A Lei no 8.662/93 que regulamenta a profissão do assistente social, indica em seu art. 5º as atribuições privativas. Dentre elas pode-se identificar:

I. coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, programas e projetos na área de Serviço Social.

II. planejar, organizar e administrar programas e projetos em Unidade de Serviço Social.

III. prestar assessoria e consultoria a órgãos da administração pública direta e indireta, empresas privadas e outras entidades, em matéria de Serviço Social.

É correto o que se afirma em - Alternativas
A
I, apenas.
B
I e II, apenas.
C
I e III, apenas.
D
II e III, apenas.
E
I, II e III."
117;14;2;"A Lei n° 8.662/1993 regulamenta a profissão do Assistente Social em todo o território nacional. Dentre outras atribuições privativas dessa categoria profissional, incluem-se: - Alternativas
A
elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da Administração pública, direta ou indireta, empresas, entidades e organizações populares; e encaminhar providências e prestar orientação social a indivíduos, grupos e à população em geral.
B
coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, programas e projetos na área de Serviço Social; e dirigir e coordenar associações, núcleos, centros de estudo e de pesquisa em Serviço Social.
C
planejar, executar e avaliar pesquisas que possam contribuir para a análise da realidade social; e subsidiar ações profissionais junto às Organizações Não Governamentais em todas as áreas de políticas sociais.
D
realizar vistorias, perícias técnicas, laudos periciais, informações e pareceres sobre a matéria de Serviço Social; e elaborar, coordenar, executar e avaliar planos, programas e projetos com participação da sociedade civil.
E
realizar estudos socioeconômicos com os usuários para fins de benefícios e serviços sociais junto a órgãos da Administração pública direta e indireta, empresas privadas e outras entidades; e dirigir e coordenar Unidades de Ensino e Cursos de Serviço Social e Política Social, de graduação e pós-graduação."
16;15;0;"A Resolução do Conselho Federal de Serviço Social (CFESS) de nº 557/2009 dispõe sobre a emissão de pareceres, laudos, opiniões técnicas conjuntos entre o assistente social e outros profissionais. De acordo com o artigo 4º. da citada resolução podemos afirmar que o entendimento ou opinião técnica do assistente social sobre o objeto da intervenção conjunta com outra categoria profissional e/ ou equipe multiprofissional, assinale a alternativa correta. - Alternativas
A
Precisa destacar que a avaliação e discussão da situação poderá ser multiprofissional, desconsiderandose, para tanto a conclusão manifestada por escrito pelo assistente social, que tem seu âmbito de intervenção nas suas atribuições privativas
B
Deve destacar a sua área de conhecimento conjuntamente, sendo desnecessário que esse profissional possa delimitar o âmbito de sua atuação, seu objeto, instrumentos utilizados, análise social e outros componentes que devem estar contemplados na opinião técnica 
C
Deve destacar a sua área de conhecimento separadamente, delimitar o âmbito de sua atuação, seu objeto, instrumentos utilizados, análise social e outros componentes que devem estar contemplados na opinião técnica
D
Deve emitir sua opinião técnica sobre o que é de sua área de atuação e de sua atribuição legal, para qual está habilitado e autorizado a exercer, assinando e não sendo necessária a identificação do seu número de inscrição no Conselho Regional de Serviço Social"
67;15;1;"O Assistente Social trabalha em equipe multiprofissional, em que atua, conjuntamente com outros profissionais. Dessa forma, sobre a emissão de pareceres, laudos, opiniões técnicas conjuntos entre o Assistente Social e outros profissionais, o Conselho Federal de Serviço Social (CFESS), por meio da Resolução nº 557, de 15 de setembro de 2009, estabelece: - Alternativas
A
O Assistente Social, ao emitir laudos, pareceres, perícias e qualquer manifestação técnica sobre matéria de Serviço Social, deve atuar respeitando as normas legais, técnicas e éticas da instituição à qual está vinculado, e eventualmente pode ser obrigado a prestar serviços incompatíveis com suas competências e atribuições previstas pela Lei nº 8.662/1993, desde que sua chefia esteja de pleno acordo com o desenvolvimento das atividades a ele solicitadas.
B
O entendimento ou opinião técnica do Assistente Social sobre o objeto da intervenção conjunta com outra categoria profissional e/ou equipe multiprofissional deve ser realizado de forma coletiva, sem necessidade de destacar a sua área de conhecimento separadamente, delimitando o âmbito de sua atuação, seu objeto, instrumentos utilizados, análise social e outros componentes contemplados na opinião técnica, pois no trabalho interdisciplinar todas as opiniões se misturam.
C
Ao atuar em equipes multiprofissionais, o Assistente Social deverá emitir sua opinião técnica sobre o que é de sua área de atuação e de sua atribuição legal, assim como sobre as outras áreas de atuação de seus colegas de trabalho, pois é isso que configura o trabalho multi e interdisciplinar.
D
No atendimento multiprofissional, a avaliação e discussão da situação poderá ser também multiprofissional, respeitando a conclusão manifestada por escrito pelo Assistente Social, que tem seu âmbito de intervenção nas suas atribuições privativas.
E
Ao atuar em equipes multiprofissionais, o Assistente Social deverá respeitar as normas e limites legais, técnicos e normativos, buscando a prevalência de seus argumentos técnico-políticos junto às outras profissões, em conformidade com o que estabelece o Código de Ética do Assistente Social, regulamentado pela Resolução CFESS nº 273, de 13 de março de 1993."
118;15;2;"De acordo com o conteúdo da Resolução CFESS nº 557/2009, que dispõe sobre a emissão de pareceres, laudos e opiniões técnicas conjuntas entre o assistente social e outros profissionais, assinale a alternativa incorreta.   - Alternativas
A
A elaboração, emissão e/ ou subscrição de opinião técnica sobre matéria de Serviço Social por meio de pareceres, laudos, perícias e manifestações é competência geral do assistente social, devidamente inscrito no Conselho Regional de Serviço Social de sua área de atuação e pressupõem a devida e necessária competência técnica, teórico-metodológica, autonomia e compromisso ético.
B
O assistente social, ao emitir laudos, pareceres, perícias e qualquer manifestação técnica sobre matéria de Serviço Social, deve atuar com ampla autonomia respeitadas as normas legais, técnicas e éticas de sua profissão, não sendo obrigado a prestar serviços incompatíveis com suas competências e atribuições previstas pela Lei nº 8662/93.
C
O entendimento ou opinião técnica do assistente social sobre o objeto da intervenção conjunta com outra categoria profissional e/ou equipe multiprofissional, deve destacar a sua área de conhecimento separadamente, delimitar o âmbito de sua atuação, seu objeto, instrumentos utilizados, análise social e outros componentes que devem estar contemplados na opinião técnica.
D
O assistente social deverá emitir sua opinião técnica somente sobre o que é de sua área de atuação e de sua atribuição legal, para qual está habilitado e autorizado a exercer, assinando e identificando seu número de inscrição no Conselho Regional de Serviço Social."
17;16;0;"A respeito do Projeto Profissional do Serviço Social: I- Os projetos profissionais apresentam a autoimagem de uma profissão, elegem os valores que a legitimam socialmente, delimitam e priorizam os seus objetivos e funções, formulam os requisitos (teóricos, institucionais e práticos) para o seu exercício, prescrevem normas para o comportamento dos profissionais e estabelecem as balizas da sua relação com os usuários de seus serviços, com as outras profissões e com as organizações e instituições sociais, privadas e públicas. II- O serviço social com o projeto ético político vem trabalhando a questão ética e política como dimensões fundamentais na formação profissional. O projeto profissional é designado ético-político porque tem uma indicação ética que não se limita às questões morais e prescrições de direitos e deveres, mas sim de escolhas teóricas, ideológicas e direção política profissional. III- O projeto ético político pretende contribuir para um processo social nos princípios de igualdade, liberdade e da justiça social. Além disso, tem uma perspectiva de aliança com as teorias neoliberais voltadas para o clientelismo, assistencialismo e seletividade com o conservadorismo. Está CORRETO o que se afirma em: - Alternativas
A
I e III, apenas.
B
I e II, apenas.
C
II e III, apenas.
D
Nenhuma das alternativas."
68;16;1;"Os projetos profissionais apresentam a autoimagem de uma profissão, elegem os valores que a legitimam socialmente, delimitam e priorizam seus objetivos e funções, formulam os requisitos (teóricos, práticos e institucionais) para o seu exercício, prescrevem normas para o comportamento dos profissionais e estabelecem as bases das suas relações com os usuários de seus serviços, com as outras profissões e com as organizações e instituições sociais privadas e públicas (inclusive o Estado, a quem cabe o reconhecimento jurídico dos estatutos profissionais).
(NETTO, José Paulo. A Construção do Projeto Ético-Político do Serviço Social. p. 144. In.: Serviço Social e saúde / Ana Elizabete Mota... [et al.], (orgs). – 4.ed. – São Paulo: Cortez; Brasília<DF: OPAS, OMS, Ministério da Saúde, 2009.).
Analise o texto e assinale a alternativa INCORRETA:
 - Alternativas
A
O projeto profissional do serviço social começa a ser tratado nacionalmente como projeto ético-político a partir do código de ética de 1986, pois o ético e o político são entendidos como sinônimos.
B
Do ponto de vista estritamente profissional, o projeto ético-político implica o compromisso com a competência, que só pode ter como base o aperfeiçoamento intelectual do assistente social.
C
O projeto ético-político dos assistentes sociais tem seus valores e pilares definidos no código de ética profissional, na lei de regulamentação da profissão e nas diretrizes curriculares, e vem orientando a atuação do serviço social tanto no âmbito da formação quanto do exercício profissional.
D
O projeto profissional do serviço social vincula-se a uma nova projeção de sociedade, aquela em que se propicie aos trabalhadores um pleno desenvolvimento para a invenção e vivência de novos valores, o que, evidentemente, supõe a erradicação de todos os processos de exploração, opressão e alienação."
119;16;2;"Os projetos profissionais apresentam a autoimagem de uma profissão, elegem os valores que a legitimam socialmente, delimitam e priorizam seus objetivos e funções, formulam os requisitos (teóricos, práticos e institucionais) para o seu exercício, prescrevem normas para o comportamento dos profissionais e estabelecem as bases das suas relações com os usuários de seus serviços, com as outras profissões e com as organizações e instituições sociais privadas e públicas (José Paulo Netto/1999).




Sobre o Projeto Ético-Político do Serviço Social, é correto afirmar: - Alternativas
A
Os projetos profissionais são construídos por uma categoria profissional constituída apenas pelos profissionais que estão efetivamente na prática.
B
Os projetos profissionais são estruturas rígidas, respondendo às alterações no sistema de necessidades sociais sobre o qual a profissão opera.
C
Para que um projeto profissional se fortaleça na sociedade, é necessário que ele tenha em sua base um corpo profissional fortemente organizado.
D
O projeto ético-político do Serviço Social adota princípios e valores exclusivos, a saber: reconhecimento da liberdade, reconhecimento da autonomia e plena conquista dos direitos sociais.
E
O projeto profissional do Serviço Social implica um compromisso profissional com a competência embasada no aperfeiçoamento exclusivamente teórico."
18;17;0;"Compete ao Conselho Federal de Serviço Social (CFESS), na qualidade de órgão normativo, e ao Conselho Regional de Serviço Social (CRESS), órgão executivo, o exercício das seguintes atribuições, respectivamente: - Alternativas
A
organizar e manter o registro profissional dos assistentes sociais e o cadastro das instituições e obras sociais públicas e privadas, ou de fins filantrópicos; estabelecer os sistemas de registro dos profissionais habilitados.
B
fiscalizar e disciplinar o exercício da profissão de assistente social na respectiva região; orientar, disciplinar, normatizar, fiscalizar e defender o exercício da profissão de assistente social, em conjunto com o CRESS.
C
expedir carteiras profissionais de assistentes sociais, fixando a respectiva taxa; estabelecer os sistemas de registro dos profissionais habilitados.
D
zelar pela observância do Código de Ética Profissional, funcionando como Tribunais Regionais de Ética Profissional; funcionar como Tribunal Superior de Ética Profissional.
E
prestar assessoria técnico-consultiva aos organismos públicos ou privados, em matéria de Serviço Social; elaborar o respectivo Regimento Interno e submetê-lo a exame e aprovação do fórum máximo de deliberação do conjunto CFESS/CRESS."
69;17;1;"Marque a alternativa CORRETA: “O Conselho Federal de Serviço Social (CFESS) e os Conselhos Regionais de Serviço Social (CRESS) constituem, em seu conjunto, uma entidade com personalidade jurídica e forma federativa, com o objetivo básico de disciplinar e defender o exercício da profissão de Assistente Social em todo território nacional.” (Lei 8662, de 7 de junho de 1993). Com base na referida lei, compete ao: - Alternativas
A
CFESS, fiscalizar e disciplinar o exercício da profissão de assistente social.
B
CRESS, estabelecer os sistemas de registro dos profissionais habilitados.
C
CFESS, elaborar Regimento Interno dos CRESS e submetê-lo a exame e aprovação do fórum máximo de deliberação do conjunto CFESS/CRESS.
D
CRESS, zelar pela observância do Código de Ética Profissional funcionando como Tribunal Superior de Ética Profissional.
E
CFESS, prestar assessoria técnico-consultiva aos organismos públicos e privados, em matéria de Serviço Social."
120;17;2;"Considerando o Código de Ética e a Lei nº 8.662/1993 (de regulamentação da profissão) e assinale a alternativa INCORRETA.
 - Alternativas
A
O Conselho Federal de Serviço Social (CFESS) e os Conselhos Regionais de Serviço Social (CRESS) constituem, em seu conjunto, uma entidade com personalidade jurídica e forma federativa, com o objetivo básico de disciplinar e defender o exercício da profissão de Assistente Social em todo o território nacional.

B
Os Conselhos Regionais de Serviço Social (CRESS) são dotados de autonomia administrativa e financeira, sem prejuízo de sua vinculação ao Conselho Federal, nos termos da legislação em vigor.

C
Cabe ao Conselho Federal de Serviço Social (CFESS) e aos Conselhos Regionais de Serviço Social (CRESS), representar, em juízo e fora dele, os interesses gerais e individuais dos Assistentes Sociais, no cumprimento desta lei.

D
Compete aos Conselhos Regionais de Serviço Social (CRESS), na qualidade de órgão normativo de grau superior, o exercício das seguintes atribuições orientar, disciplinar, normatizar, fiscalizar e defender o exercício da profissão de Assistente Social, em conjunto com os Conselhos Municipais de cada região administrativa.

E
O Conselho Federal de Serviço Social (CFESS) terá sede e foro no Distrito Federal."
19;18;0;"Na relação do Assistente Social com a Justiça, é vedado ao assistente social - Alternativas
A
apresentar à justiça, quando convocado na qualidade de perito ou testemunha, as conclusões do seu laudo ou depoimento, sem extrapolar o âmbito da competência profissional e violar os princípios éticos contidos no código de ética da profissão.
B
comparecer perante a autoridade competente, quando intimado a prestar depoimento, para declarar que está obrigado a guardar sigilo profissional nos termos do código da profissão e da legislação em vigor.
C
aceitar nomeação como perito e/ou atuar em perícia quando a situação não se caracterizar como área de sua competência ou de sua atribuição profissional, ou quando infringir os dispositivos legais relacionados a impedimentos ou suspeição.
D
denunciar ao Conselho Regional de Serviço Social, através de comunicação fundamentada, qualquer forma de exercício irregular da profissão, infrações a princípios e diretrizes do código e da legislação profissional.
E
depor como testemunha sobre situação sigilosa de outro assistente social de que tenha conhecimento no exercício profissional, mesmo quando autorizado."
70;18;1;"De acordo com Código de Ética Profissional do(a) Assistente Social de 1993, é vedado ao Assistente Social nas relações do(a) profissional com a Justiça:
 - Alternativas
A
depor como testemunha sobre situação sigilosa do usuário de que tenha conhecimento no exercício profissional, mesmo quando autorizado.
B
recusar-se a aceitar nomeação como perito e/ou atuar em perícia quando a situação não se caracterizar como área de sua competência ou de sua atribuição profissional, ou quando infringir os dispositivos legais relacionados a impedimentos ou suspeição.
C
ter acesso a informações institucionais que se relacionem aos programas e políticas sociais e sejam necessárias ao pleno exercício das atribuições profissionais.
D
apresentar à justiça, quando convocado na qualidade de perito ou testemunha, as conclusões do seu laudo ou depoimento, sem extrapolar o âmbito da competência profissional e violar os princípios éticos contidos no referido Código de Ética.
E
comparecer perante a autoridade competente, quando intimado a prestar depoimento, para declarar que está obrigado a guardar sigilo profissional nos termos do Código de Ética Profissional do(a) Assistente Social e da Legislação em vigor.
"
121;18;2;"Sobre as relações do Assistente Social com a Justiça, é correto afirmar: - Alternativas
A
É dever do assistente social apresentar à justiça, quando convocado na qualidade de perito ou testemunha, as conclusões do seu laudo ou depoimento, sem extrapolar o âmbito da competência profissional e violar os princípios éticos contidos no Código de Ética do Serviço Social.
B
É vedado ao assistente social aceitar nomeação como perito somente quando a situação infringir os dispositivos legais relacionados a impedimentos.
C
É dever do assistente social comparecer perante a autoridade competente, quando intimado a prestar depoimento, para declarar os fatos, não sendo obrigado a guardar sigilo profissional.
D
É vedado ao assistente social aceitar atuar em perícia exclusivamente quando a situação não se caracterizar como área de sua competência.
E
O assistente social, somente quando autorizado, pode depor como testemunha sobre situação sigilosa do usuário de que tenha conhecimento no exercício profissional."
20;19;0;"Acerca das competências do Assistente Social previstas na Lei Nº 8.662/93, analise a proposições a seguir:




I- Orientar indivíduos e grupos de diferentes segmentos sociais no sentido de identificar recursos e de fazer uso dos mesmos no atendimento e na defesa de seus direitos.

II- Prestar assessoria e apoio aos movimentos sociais em matéria relacionada às políticas sociais, no exercício e na defesa dos direitos civis, políticos e sociais da coletividade.

III- Realizar estudos sócio-econômicos com os usuários para fins de benefícios e serviços sociais junto a órgãos da administração pública direta e indireta, empresas privadas e outras entidades.

IV- Elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, direta ou indireta, empresas, entidades e organizações populares.

V- Dirigir serviços técnicos de Serviço Social em entidades públicas ou privadas sem fins lucrativos.




Constituem competência do Assistente Social o que está descrito em: - Alternativas
A
I, II, III, IV e V.
B
I, II, III e IV apenas.
C
I e V apenas.
D
II e V apenas.
E
II, III e V apenas."
71;19;1;"Segundo o Código de Ética Profissional dos Assistentes Sociais, são competências do Assistente Social, exceto: - Alternativas
A
Elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, direta ou indireta, empresas, entidades e organizações populares.
B
Elaborar, coordenar, executar e avaliar planos, programas e projetos que sejam do âmbito de atuação do Serviço Social com participação da sociedade civil;
C
Encaminhar providências, e prestar orientação social a indivíduos, grupos e à população.
D
Planejar, organizar e administrar benefícios e Serviços Comerciais.
E
Prestar assessoria e apoio aos movimentos sociais em matéria relacionada às políticas sociais, no exercício e na defesa dos direitos civis, políticos e sociais da coletividade."
122;19;2;"Constitui-se como atribuição privativa dos assistentes sociais, segundo a Lei n° 8.662/93: - Alternativas
A
orientar indivíduos e grupos de diferentes segmentos sociais no sentido de identificar recursos e de fazer uso deles no atendimento e na defesa de seus direitos.
B
prestar assessoria e apoio aos movimentos sociais em matéria relacionada às políticas sociais, no exercício e na defesa dos direitos civis, políticos e sociais da coletividade.
C
elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, direta ou indireta, empresas, entidades e organizações populares.
D
elaborar, coordenar, executar e avaliar planos, programas e projetos que sejam do âmbito de atuação do Serviço Social com participação da sociedade civil.
E
assessoria e consultoria a órgãos da Administração Pública direta e indireta, empresas privadas e outras entidades, em matéria de Serviço Social."
21;20;0;"De acordo com o Conselho Federal de Serviço Social (CFESS), a política de saúde mental, álcool e outras drogas avançou de forma significativa nos últimos 30 anos. Entretanto, após 2015, essa política vem sendo ameaçada. Para contribuir com o avanço da Reforma Psiquiátrica, o assistente social precisa conhecer as ameaças que pairam sobre essa política, entre as quais:
1) o incentivo à redução dos hospitais psiquiátricos mediante alteração da lógica de financiamento da política de saúde mental. 2) a regulamentação e o financiamento de comunidades terapêuticas, para tratamento de pessoas com dependência de álcool e outras drogas, conforme deliberação do Conselho Nacional de Políticas sobre Drogas (Conad). 3) a defesa da cidadania como valor fundante e organizador do processo de tratamento de pessoas com transtorno e sofrimento mental, construída de forma participativa e democrática. 4) a valorização da abordagem da redução de danos, dentro da estratégia nacional de enfrentamento das drogas, secundarizando a abstinência e as ações repressivas de redução da oferta. 5) o retrocesso nas diretrizes da Reforma Sanitária e nas ações da Rede de Atenção Psicossocial (RAPS), restringindo o financiamento, reintroduzindo na rede os hospitais psiquiátricos, inclusive com a internação de crianças, e privilegiamento da lógica biomédica.
Estão corretas, apenas: - Alternativas
A
3 e 4.
B
1, 2 e 3
C
2 e 5.
D
2 e 4.
E
1, 3 e 5."
72;20;1;"Analise o seguinte trecho do documento “Parâmetros para Atuação de Assistentes Sociais na Política de Saúde”, do Conselho Federal de Serviço Social (CFESS), que trata da reforma sanitária.
“A principal proposta da Reforma Sanitária é a defesa da ______________ das políticas sociais e a garantia dos direitos sociais. Nessa direção, ressalta-se a concepção __________________________ , considerada como melhores condições de vida e de trabalho, ou seja, com ênfase nos determinantes sociais; a nova organização do sistema de saúde por meio da construção do SUS, em consonância com os princípios da intersetorialidade, integralidade, descentralização, universalização, participação social e redefinição dos papéis institucionais das unidades políticas (União, Estado, municípios, territórios) na prestação dos serviços de saúde; e efetivo financiamento do Estado”. (CFESS, 2010).
Assinale a alternativa que preenche, correta e respectivamente, as lacunas do trecho acima. 
 - Alternativas
A
atenção – do olhar epidemiológico de saúde
B
atenção – restritiva de saúde
C
universalização – fisiológica de saúde
D
descentralização – ampliada de saúde
E
universalização – ampliada de saúde "
123;20;2;"A universalidade do direito, um dos fundamentos centrais do Sistema Único de Saúde (SUS) e contido no projeto de Reforma Sanitária, é um dos aspectos que tem provocado resistência dos formuladores do projeto privatista da saúde. Sobre a temática, pensar e realizar uma atuação competente e crítica do Serviço Social na área da saúde consiste em:  - Alternativas
A
Buscar a necessária individualização da atuação em equipe, tendo em vista a singularidade da atenção em saúde.
B
Elaborar e participar de projetos de educação permanente, buscar assessoria técnica e sistematizar o trabalho desenvolvido, bem como realizar investigações sobre temáticas relacionadas à saúde.
C
Tentar construir e/ou efetivar, conjuntamente com outros (as) trabalhadores (as) da saúde, espaços nas unidades que garantam a participação dos (as) gestores de saúde nas decisões a serem tomadas.
D
Construir um projeto democrático e a sua defesa, que deve ser exclusiva apenas de uma categoria profissional. 
E
Facilitar o acesso somente de usuários (as) em situação de vulnerabilidade social aos serviços de saúde da instituição e da rede de serviços e direitos sociais, bem como de forma compromissada e criativa submeter a operacionalização de seu trabalho aos rearranjos propostos pelos governos que descaracterizam a proposta original do SUS de direito. "
