;info;enunciado;options;ano;banca;orgao;prova;articles_mentioned_enunciado;articles_mentioned_options;all_articles_mentioned;articles_numbers;paragraphs_mentioned;chapters_mentioned;titles_mentioned;incisos_mentioned;job;is_social_work;has_articles
291;Ano: 2018 Banca: EXATUS-PR Órgão: Prefeitura de Diamante D`Oeste - PR Prova: EXATUS-PR - 2018 - Prefeitura de Diamante D`Oeste - PR - Orientador Social;De acordo com o Estatuto da Pessoa com Deficiência, a deficiência não afeta a plena capacidade civil da pessoa, EXCETO para:;"Alternativas
A
Casar-se e constituir união estável.
B
Exercer direitos sexuais e reprodutivos.
C
Transformar sua fertilidade, sendo lícita a esterilização compulsória.
D
Exercer o direito à família e à convivência familiar e comunitária.";2018;EXATUS-PR;Prefeitura de Diamante D`Oeste - PR ; EXATUS-PR - 2018 - Prefeitura de Diamante D`Oeste - PR - Orientador Social;;;;;;;;;Orientador Social;0.0;0.0
292;Ano: 2019 Banca: OBJETIVA Órgão: Prefeitura de Pinto Bandeira - RS Prova: OBJETIVA - 2019 - Prefeitura de Pinto Bandeira - RS - Auxiliar de Educação Infantil;"Considerando-se o que dispõe a Lei nº 13.146/2015 - Estatuto da Pessoa com Deficiência, em relação ao que dispõe o capítulo sobre o direito à educação, analisar os itens abaixo:

I. A educação constitui direito da pessoa com deficiência, assegurados sistema educacional inclusivo em todos os níveis e aprendizado ao longo de toda a vida, de forma a alcançar o máximo desenvolvimento possível de seus talentos e habilidades físicas, sensoriais, intelectuais e sociais, segundo suas características, interesses e necessidades de aprendizagem.

II. É dever exclusivamente da comunidade escolar assegurar educação de qualidade à pessoa com deficiência, colocando-a a salvo de toda forma de violência, negligência e discriminação.

III. Incumbe ao poder público assegurar, criar, desenvolver, implementar, incentivar, acompanhar e avaliar, entre outras coisas, o sistema educacional inclusivo em todos os níveis e modalidades, bem como o aprendizado ao longo de toda a vida.

stão CORRETOS:";"Alternativas
A
Somente os itens I e II.
B
Somente os itens I e III.
C
Somente os itens II e III.
D
Todos os itens.";2019;OBJETIVA;Prefeitura de Pinto Bandeira - RS ; OBJETIVA - 2019 - Prefeitura de Pinto Bandeira - RS - Auxiliar de Educação Infantil;;;;;;['capítulo sobre o direito à educação'];;;Auxiliar de Educação Infantil;0.0;0.0
293;Ano: 2018 Banca: SELECON Órgão: Prefeitura de Cuiabá - MT Prova: SELECON - 2018 - Prefeitura de Cuiabá - MT - Professor - Instrutor de Libras;Em relação a concursos, à população surda foram garantidos alguns direitos como disponibilização de prova em formatos acessíveis, dilatação do tempo de prova, a tradução completa do edital e de suas retificações em Libras por meio do seguinte documento legal:;"Alternativas
A
Lei n° 13.146 de 6 de julho de 2015
B
Decreto n° 5.626 de 22 de dezembro de 2005
C
Lei n° 10.436 de 24 de abril de 2002
D
Lei 9394/96 - LDBEN -Educação Especial";2018;SELECON;Prefeitura de Cuiabá - MT ; SELECON - 2018 - Prefeitura de Cuiabá - MT - Professor - Instrutor de Libras;;;;;;;;;Professor Instrutor de Libras;0.0;0.0
294;Ano: 2019 Banca: CONTEMAX Órgão: Prefeitura de Aroeiras - PB Prova: CONTEMAX - 2019 - Prefeitura de Aroeiras - PB - Supervisor Pedagógico;De acordo com a Lei Nº 13. 146, de 6 de julho de 2015 que instituiu a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência) é INCORRETO afirmar que:;"Alternativas
A
A educação constitui direito da pessoa com deficiência, assegurados sistema educacional inclusivo em todos os níveis e aprendizado ao longo de toda a vida.
B
No tocante ao direito à saúde, na impossibilidade de permanência do acompanhante ou do atendente pessoal junto à pessoa com deficiência, cabe ao profissional de saúde responsável pelo tratamento justificá-la por escrito.
C
A pessoa com deficiência não está obrigada à fruição de benefícios decorrentes de ação afirmativa
D
O processo de habilitação e de reabilitação é um dever da pessoa com deficiência.
E
No que se refere ao direito à vida, o consentimento da pessoa com deficiência em situação de curatela poderá ser suprido, na forma da lei.";2019;CONTEMAX;Prefeitura de Aroeiras - PB ; CONTEMAX - 2019 - Prefeitura de Aroeiras - PB - Supervisor Pedagógico;;;;;;;;;Supervisor Pedagógico;0.0;0.0
295;Ano: 2019 Banca: OBJETIVA Órgão: FHSTE - RS Provas: OBJETIVA - 2019 - FHSTE - RS - Agente Administrativo Júnior ;"Em conformidade com a Lei nº 13.146/2015 - Estatuto da Pessoa com Deficiência, a pessoa com deficiência tem direito a receber atendimento prioritário, sobretudo com a finalidade de:
I. Proteção e socorro em quaisquer circunstâncias. II. Atendimento em todas as instituições e serviços de atendimento ao público.
";"Alternativas
A
Os itens I e II estão corretos.
B
Somente o item I está correto.
C
Somente o item II está correto.
D
Os itens I e II estão incorretos.";2019;OBJETIVA;FHSTE - RS ; OBJETIVA - 2019 - FHSTE - RS - Agente Administrativo Júnior ;;;;;;;;;Agente Administrativo Júnior;0.0;0.0
296;Ano: 2019 Banca: OBJETIVA Órgão: FHSTE - RS Prova: OBJETIVA - 2019 - FHSTE - RS - Farmacêutico;"Em conformidade com a Lei nº 13.146/2015 - Estatuto da Pessoa com Deficiência, a pessoa com deficiência tem direito a receber atendimento prioritário, sobretudo com a finalidade de:
I. Proteção e socorro em quaisquer circunstâncias. II. Atendimento em todas as instituições e serviços de atendimento ao público.
";"Alternativas
A
Os itens I e II estão corretos.
B
Somente o item I está correto.
C
Somente o item II está correto.
D
Os itens I e II estão incorretos.";2019;OBJETIVA;FHSTE - RS ; OBJETIVA - 2019 - FHSTE - RS - Farmacêutico;;;;;;;;;Farmacêutico;0.0;0.0
297;Ano: 2019 Banca: OBJETIVA Órgão: FHSTE - RS Provas: OBJETIVA - 2019 - FHSTE - RS - Enfermeiro ;"Considerando-se a Lei nº 13.146/2015 - Estatuto da Pessoa com Deficiência, sobre o processo de habilitação e de reabilitação da pessoa com deficiência, analisar os itens abaixo:
I. O processo de habilitação e reabilitação da pessoa com deficiência baseia-se em avaliação multidisciplinar das necessidades, habilidades e potencialidades de cada pessoa. II. Para atender às necessidades específicas da pessoa com deficiência, a prestação de serviços deve ocorrer em local próximo ao domicílio da pessoa com deficiência, exceto na zona rural, respeitadas a organização das Redes de Atenção à Saúde (RAS) nos territórios locais e as normas do Sistema Único de Saúde (SUS).";"Alternativas
A
Os itens I e II estão corretos.
B
Somente o item I está correto.
C
Somente o item II está correto.
D
Os itens I e II estão incorretos.";2019;OBJETIVA;FHSTE - RS ; OBJETIVA - 2019 - FHSTE - RS - Enfermeiro ;;;;;;;;;Enfermeiro;0.0;0.0
298;Ano: 2018 Banca: FEPESE Órgão: CIS - AMOSC - SC Prova: FEPESE - 2018 - CIS - AMOSC - SC - Técnico Administrativo;"As existentes nas vias e nos espaços públicos e privados abertos ao público ou de uso coletivo.
Conforme a Lei nº 13.146/2015, essa é a descrição de:";"Alternativas
A
Barreiras atitudinais.
B
Barreiras tecnológicas.
C
Barreiras urbanísticas.
D
Barreiras arquitetônicas.
E
Barreiras nos transportes.";2018;FEPESE;CIS - AMOSC - SC ; FEPESE - 2018 - CIS - AMOSC - SC - Técnico Administrativo;;;;;;;;;Técnico Administrativo;0.0;0.0
299;Ano: 2018 Banca: FEPESE Órgão: CIS - AMOSC - SC Prova: FEPESE - 2018 - CIS - AMOSC - SC - Médico;De acordo com a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência), no seu art. 9o , a pessoa com deficiência tem direito a receber atendimento prioritário, em todas as situações abaixo, exceto:;"Alternativas
A
Atendimento em todas as instituições e serviços de atendimento ao público.
B
Recebimento de restituição de imposto de renda.
C
Recebimento de pagamentos e salários no serviço público federal 7 dias úteis antes dos demais servidores .
D
Disponibilização de recursos, tanto humanos quanto tecnológicos, que garantam atendimento em igualdade de condições com as demais pessoas.
E
Disponibilização de pontos de parada, estações e terminais acessíveis de transporte coletivo de passageiros e garantia de segurança no embarque e no desembarque.";2018;FEPESE;CIS - AMOSC - SC ; FEPESE - 2018 - CIS - AMOSC - SC - Médico;['art 9o ', 'art 9o'];;['art 9o ', 'art 9o'];['9o'];;;;;Médico;0.0;1.0
300;Ano: 2019 Banca: FUNDATEC Órgão: IF Farroupilha - RS Prova: FUNDATEC - 2019 - IF Farroupilha - RS - Técnico em Assuntos Educaionais;"De acordo com o Estatuto da Pessoa com Deficiência, analise as assertivas abaixo e assinale a alternativa correta, quanto às medidas que devem ser adotadas nos processos seletivos para ingresso e permanência nos cursos oferecidos pelas instituições de ensino superior e de educação profissional e tecnológica, públicas e privadas:
I. Atendimento preferencial à pessoa com deficiência nas dependências das Instituições de Ensino Superior (IES) e nos serviços. II. Disponibilização de formulário de inscrição de exames com campos específicos para que o candidato com deficiência informe os recursos de acessibilidade e de tecnologia assistiva necessários para sua participação. III. Disponibilização de provas em formatos acessíveis para atendimento às necessidades específicas do candidato com deficiência.
";"Alternativas
A
Todas estão corretas.
B
Todas estão incorretas.
C
Apenas I e II estão corretas.
D
Apenas I e III estão corretas.
E
Apenas II e III estão corretas.";2019;FUNDATEC;IF Farroupilha - RS ; FUNDATEC - 2019 - IF Farroupilha - RS - Técnico em Assuntos Educaionais;;;;;;;;;Técnico em Assuntos Educaionais;0.0;0.0
301;Ano: 2019 Banca: FUNDATEC Órgão: IF Farroupilha - RS Prova: FUNDATEC - 2019 - IF Farroupilha - RS - Técnico em Assuntos Educaionais;"Segundo o Estatuto da Pessoa com Deficiência, a educação constitui direito da pessoa com deficiência, assegurados sistema educacional inclusivo em todos os níveis e aprendizado ao longo de toda a vida, de forma a alcançar o máximo desenvolvimento possível de seus talentos e habilidades. Nesse sentido, NÃO é uma habilidade assegurada pelo referido Estatuto:
";"Alternativas
A
Argumentativa.
B
Física.
C
Sensorial.
D
Intelectual.
E
Social.";2019;FUNDATEC;IF Farroupilha - RS ; FUNDATEC - 2019 - IF Farroupilha - RS - Técnico em Assuntos Educaionais;;;;;;;;;Técnico em Assuntos Educaionais;0.0;0.0
302;Ano: 2019 Banca: OBJETIVA Órgão: Prefeitura de Faxinalzinho - RS Prova: OBJETIVA - 2019 - Prefeitura de Faxinalzinho - RS - Auxiliar de Administração;"Segundo a Lei nº 13.146/2015 - Estatuto da Pessoa com Deficiência, em relação ao atendimento prioritário, analisar os itens abaixo:
I. Disponibilização de recursos, tanto humanos quanto tecnológicos, que garantam atendimento em igualdade de condições com as demais pessoas.
II. Tramitação processual e procedimentos judiciais e administrativos em que for parte ou interessada, somente em alguns atos.";"Alternativas
A
Os itens I e II estão corretos.
B
Somente o item I está correto.
C
Somente o item II está correto.
D
Os itens I e II estão incorretos.";2019;OBJETIVA;Prefeitura de Faxinalzinho - RS ; OBJETIVA - 2019 - Prefeitura de Faxinalzinho - RS - Auxiliar de Administração;;;;;;;;;Auxiliar de Administração;0.0;0.0
303;Ano: 2019 Banca: CONTEMAX Órgão: Prefeitura de Aroeiras - PB Prova: CONTEMAX - 2019 - Prefeitura de Aroeiras - PB - Coordenador Pedagógico;"De acordo com a Lei Nº 13. 146, de 6 de julho de 2015 que instituiu a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência) é INCORRETO afirmar que:
";"Alternativas
A
A educação constitui direito da pessoa com deficiência, assegurados sistema educacional inclusivo em todos os níveis e aprendizado ao longo de toda a vida.

B
No tocante ao direito à saúde, na impossibilidade de permanência do acompanhante ou do atendente pessoal junto à pessoa com deficiência, cabe ao profissional de saúde responsável pelo tratamento justificá-la por escrito.

C
A pessoa com deficiência não está obrigada à fruição de benefícios decorrentes de ação afirmativa.

D
O processo de habilitação e de reabilitação é um dever da pessoa com deficiência.

E
No que se refere ao direito à vida, o consentimento da pessoa com deficiência em situação de curatela poderá ser suprido, na forma da lei.
";2019;CONTEMAX;Prefeitura de Aroeiras - PB ; CONTEMAX - 2019 - Prefeitura de Aroeiras - PB - Coordenador Pedagógico;;;;;;;;;Coordenador Pedagógico;0.0;0.0
304;Ano: 2019 Banca: OBJETIVA Órgão: Prefeitura de Faxinalzinho - RS Prova: OBJETIVA - 2019 - Prefeitura de Faxinalzinho - RS - Psicólogo;"Segundo a Lei nº 13.146/2015 - Estatuto da Pessoa com Deficiência, em relação ao atendimento prioritário, analisar os itens abaixo:
I. Disponibilização de recursos, tanto humanos quanto tecnológicos, que garantam atendimento em igualdade de condições com as demais pessoas.
II. Tramitação processual e procedimentos judiciais e administrativos em que for parte ou interessada, somente em alguns atos.";"Alternativas
A
Os itens I e II estão corretos.
B
Somente o item I está correto.
C
Somente o item II está correto.
D
Os itens I e II estão incorretos.";2019;OBJETIVA;Prefeitura de Faxinalzinho - RS ; OBJETIVA - 2019 - Prefeitura de Faxinalzinho - RS - Psicólogo;;;;;;;;;Psicólogo;0.0;0.0
305;Ano: 2019 Banca: OBJETIVA Órgão: Prefeitura de Jahu - SP Prova: OBJETIVA - 2019 - Prefeitura de Jahu - SP - Farmacêutico;"Em conformidade com a Lei nº 13.146/2015 - Estatuto da Pessoa com Deficiência, analisar a sentença abaixo:
São vedadas todas as formas de discriminação contra a pessoa com deficiência, exceto por meio de cobrança de valores diferenciados por planos e seguros privados de saúde, em razão de sua condição (1ª parte). As operadoras de planos e seguros privados de saúde são obrigadas a garantir à pessoa com deficiência, no mínimo, todos os serviços e produtos ofertados aos demais clientes (2ª parte).
A sentença está:";"Alternativas
A
Totalmente correta.
B
Correta somente em sua 1ª parte.
C
Correta somente em sua 2ª parte.
D
Totalmente incorreta.";2019;OBJETIVA;Prefeitura de Jahu - SP ; OBJETIVA - 2019 - Prefeitura de Jahu - SP - Farmacêutico;;;;;;;;;Farmacêutico;0.0;0.0
306;Ano: 2019 Banca: OBJETIVA Órgão: Prefeitura de Jahu - SP Prova: OBJETIVA - 2019 - Prefeitura de Jahu - SP - Enfermeiro PSF;"Em conformidade com a Lei nº 13.146/2015 - Estatuto da Pessoa com Deficiência, marcar C para as afirmativas Certas, E para as Erradas e, após, assinalar a alternativa que apresenta a sequência CORRETA:


( ) É assegurada a participação da pessoa com deficiência na elaboração das políticas de saúde a ela destinadas.
( ) Quando esgotados os meios de atenção à saúde da pessoa com deficiência no local de residência, será prestado atendimento fora de domicílio, para fins de diagnóstico e de tratamento, garantidos o transporte e a acomodação da pessoa com deficiência, exceto para o seu acompanhante.
( ) As ações e os serviços de saúde pública destinados à pessoa com deficiência devem assegurar, entre outros, serviços projetados para prevenir a ocorrência e o desenvolvimento de deficiências e agravos adicionais.";"Alternativas
A
C - E - E.
B
E - C - C.
C
E - C - E.
D
C - E - C.";2019;OBJETIVA;Prefeitura de Jahu - SP ; OBJETIVA - 2019 - Prefeitura de Jahu - SP - Enfermeiro PSF;;;;;;;;;Enfermeiro PSF;0.0;0.0
307;Ano: 2019 Banca: IBGP Órgão: Câmara de Perdizes - MG Prova: IBGP - 2019 - Câmara de Perdizes - MG - Advogado;"“A Lei Federal 13.146 de 2015 é um marco na defesa e proteção da pessoa com deficiência e instituiu a Lei Brasileira de Inclusão, também conhecida como Estatuto da Pessoa com Deficiência e tem por objetivo principal efetivar a inclusão social e a cidadania da pessoa com deficiência, através de mecanismos legais que visam assegurar e promover o exercício de direitos e liberdades fundamentais, pela pessoa com deficiência, em condições de igualdade com as demais pessoas”.

Fonte: VICENTE, Maysa Caliman; AGUADO, Juventino de Castro. A proteção e defesa da pessoa com deficiência: A evolução da legislação até a promulgação da lei 13.146 de 2015 e a garantia do direito à saúde. In: Anais do Congresso Brasileiro de Processo Coletivo e Cidadania. 2016, p. 96.

De acordo com o Estatuto da Pessoa com Deficiência, traduzem o respeito à garantia da dignidade da pessoa com deficiência em matéria de direito à saúde, EXCETO:";"Alternativas
A
O consentimento prévio, livre e esclarecido da pessoa com deficiência é dispensável para a realização de tratamento, procedimento, hospitalização e pesquisa científica.
B
A pessoa com deficiência em situações de risco, emergência ou estado de calamidade pública, será considerada vulnerável, devendo o poder público adotar medidas para sua proteção e segurança.
C
A pessoa com deficiência somente será atendida sem seu consentimento prévio, livre e esclarecido em casos de risco de morte e de emergência em saúde, resguardado seu superior interesse e adotadas as salvaguardas legais cabíveis.
D
O consentimento da pessoa com deficiência em situação de curatela poderá ser suprido, na forma da lei.";2019;IBGP;Câmara de Perdizes - MG ; IBGP - 2019 - Câmara de Perdizes - MG - Advogado;;;;;;;;;Advogado;0.0;0.0
308;Ano: 2019 Banca: OBJETIVA Órgão: Prefeitura de São Cristovão do Sul - SC Prova: OBJETIVA - 2019 - Prefeitura de São Cristovão do Sul - SC - Agente Administrativo;"De acordo com a Lei nº 13.146/2015 - Estatuto da Pessoa com Deficiência, sobre a acessibilidade, analisar os itens abaixo:




I. A acessibilidade é direito que garante à pessoa com deficiência ou com mobilidade reduzida viver de forma independente e exercer seus direitos de cidadania e de participação social.

II. As edificações públicas e privadas de uso coletivo já existentes devem garantir acessibilidade à pessoa com deficiência em todas as suas dependências e serviços, tendo como referência as normas de acessibilidade vigentes.";"Alternativas
A
Os itens I e II estão corretos.
B
Somente o item I está correto.
C
Somente o item II está correto.
D
Os itens I e II estão incorretos.";2019;OBJETIVA;Prefeitura de São Cristovão do Sul - SC ; OBJETIVA - 2019 - Prefeitura de São Cristovão do Sul - SC - Agente Administrativo;;;;;;;;;Agente Administrativo;0.0;0.0
309;Ano: 2020 Banca: IBADE Órgão: Prefeitura de Vila Velha - ES Prova: IBADE - 2020 - Prefeitura de Vila Velha - ES - Professor - Educação Especial - Deficiência Intelectual e Deficiência Múltiplas;"A Lei Federal nº 13.146, de 06 de julho de 2015 - institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência) e suas alterações. Norteada pelos direitos humanos e de acordo com normativas nacionais e internacionais, a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência), Lei nº 13146, de 06 de julho de 2015, foi promulgada. A alternativa que NÃO se relaciona à Lei referida é :
";"Alternativas
A
Barreira é qualquer entrave, obstáculo, atitude ou comportamento que limite ou impeça a participação social da pessoa com deficiência, bem como o gozo, a fruição e o exercício de seus direitos à acessibilidade, à liberdade de movimento e de expressão, à comunicação, ao acesso à informação, à compreensão, à circulação com segurança.

B
Apenas as barreiras urbanísticas, arquitetônicas e aquelas existentes nos meios de transporte podem ser realmente consideradas barreiras, dado seu caráter estrutural, mais amplo e prejudicial.

C
As barreiras nas comunicações e na informação são definidas como qualquer entrave, obstáculo, atitude ou comportamento que dificulte ou impossibilite a expressão ou o recebimento de mensagens e de informações por intermédio de sistemas de comunicação e de tecnologia da informação.

D
Incumbe ao poder público assegurar, criar, desenvolver, implementar, incentivar, acompanhar e avaliar o sistema educacional inclusivo em todos os níveis e modalidades, bem como o aprendizado ao longo de toda a vida.

E
A acessibilidade é definida como direito que garante à pessoa com deficiência ou com mobilidade reduzida viver de forma independente e exercer seus direitos de cidadania e de participação social.
";2020;IBADE;Prefeitura de Vila Velha - ES ; IBADE - 2020 - Prefeitura de Vila Velha - ES - Professor - Educação Especial - Deficiência Intelectual e Deficiência Múltiplas;;;;;;;;;Professor Educação Especial Deficiência Intelectual e Deficiência Múltiplas;0.0;0.0
310;Ano: 2018 Banca: OBJETIVA Órgão: Prefeitura de Bossoroca - RS Prova: OBJETIVA - 2018 - Prefeitura de Bossoroca - RS - Professor - Português;"Segundo a Lei nº 13.146/2015 - Estatuto da Pessoa com Deficiência, marcar C para as afirmativas Certas, E para as Erradas e, após, assinalar a alternativa que apresenta a sequência CORRETA:
(   ) A educação constitui o direito da pessoa com deficiência, assegurados sistema educacional inclusivo em todos os níveis e aprendizado ao longo de toda a vida, de forma a alcançar o máximo desenvolvimento possível de seus talentos e habilidades físicas, sensoriais, intelectuais e sociais, segundo suas características, interesses e necessidades de aprendizagem. (  ) É dever do Estado, da família, da comunidade escolar e da sociedade assegurar educação de qualidade à pessoa com deficiência, colocando-a a salvo de toda forma de violência, negligência e discriminação.";"Alternativas
A
C - E.
B
E - C.
C
E - E.
D
C - C.";2018;OBJETIVA;Prefeitura de Bossoroca - RS ; OBJETIVA - 2018 - Prefeitura de Bossoroca - RS - Professor - Português;;;;;;;;;Professor Português;0.0;0.0
311;Ano: 2019 Banca: FUNDEP (Gestão de Concursos) Órgão: Prefeitura de Lagoa Santa - MG Prova: FUNDEP (Gestão de Concursos) - 2019 - Prefeitura de Lagoa Santa - MG - Agente de Serviços Escolares;"A Lei nº 13.146, de 6 de Julho de 2015, instituiu a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). Com base nesse dispositivo legal, analise as afirmativas a seguir, assinalando com V as verdadeiras e com F as falsas.
( ) Pessoa com mobilidade reduzida é aquela que tem, por qualquer motivo, dificuldade de movimentação, permanente ou temporária, gerando redução efetiva da mobilidade, da flexibilidade, da coordenação motora ou da percepção, incluindo idosos, gestantes, lactantes, pessoas com criança de colo e obesos. ( ) A acessibilidade é direito que garante à pessoa com deficiência ou com mobilidade reduzida viver de forma dependente, sem exercer seus direitos de cidadania e de participação social. ( ) Atendente pessoal é a pessoa, membro ou não da família, que, com ou sem remuneração, assiste ou presta cuidados básicos e essenciais à pessoa com deficiência no exercício de suas atividades diárias, excluídas as técnicas ou os procedimentos identificados com profissões legalmente estabelecidas. ( ) Considera-se pessoa com deficiência aquela que tem impedimento de curto prazo de natureza física, o qual, em interação com uma ou mais barreiras, pode obstruir sua participação plena e efetiva na sociedade em igualdade de condições com as demais pessoas.
Assinale a sequência correta.";"Alternativas
A
V F V F
B
F V F V
C
V V F F
D
F F V V";2019;FUNDEP;Prefeitura de Lagoa Santa - MG ; FUNDEP (Gestão de Concursos) - 2019 - Prefeitura de Lagoa Santa - MG - Agente de Serviços Escolares;;;;;;;;;Agente de Serviços Escolares;0.0;0.0
312;Ano: 2019 Banca: OBJETIVA Órgão: Prefeitura de Formosa do Sul - SC Provas: OBJETIVA - 2019 - Prefeitura de Formosa do Sul - SC - Professor - Educação Infantil ;De acordo com a Lei nº 13.146/2015 - Estatuto da Pessoa com Deficiência, assinalar a alternativa INCORRETA:;"Alternativas
A
Toda pessoa com deficiência tem direito à igualdade de oportunidades com as demais pessoas e não sofrerá nenhuma espécie de discriminação.
B
A pessoa com deficiência tem direito a receber atendimento prioritário, entre outros, sobretudo com a finalidade de atendimento em todas as instituições e serviços de atendimento ao público.
C
A deficiência afeta a plena capacidade civil da pessoa, inclusive para exercer o direito à família e à convivência familiar e comunitária.
D
É assegurada atenção integral à saúde da pessoa com deficiência em todos os níveis de complexidade, por intermédio do SUS, garantido acesso universal e igualitário.";2019;OBJETIVA;Prefeitura de Formosa do Sul - SC ; OBJETIVA - 2019 - Prefeitura de Formosa do Sul - SC - Professor - Educação Infantil ;;;;;;;;;Professor Educação Infantil;0.0;0.0
313;Ano: 2019 Banca: OBJETIVA Órgão: Prefeitura de Formosa do Sul - SC Prova: OBJETIVA - 2019 - Prefeitura de Formosa do Sul - SC - Agente Comunitário de Saúde;De acordo com a Lei nº 13.146/2015 - Estatuto da Pessoa com Deficiência, assinalar a alternativa INCORRETA:;"Alternativas
A
Toda pessoa com deficiência tem direito à igualdade de oportunidades com as demais pessoas e não sofrerá nenhuma espécie de discriminação.
B
A pessoa com deficiência tem direito a receber atendimento prioritário, entre outros, sobretudo com a finalidade de atendimento em todas as instituições e serviços de atendimento ao público.
C
A deficiência afeta a plena capacidade civil da pessoa, inclusive para exercer o direito à família e à convivência familiar e comunitária.
D
É assegurada atenção integral à saúde da pessoa com deficiência em todos os níveis de complexidade, por intermédio do SUS, garantido acesso universal e igualitário.";2019;OBJETIVA;Prefeitura de Formosa do Sul - SC ; OBJETIVA - 2019 - Prefeitura de Formosa do Sul - SC - Agente Comunitário de Saúde;;;;;;;;;Agente Comunitário de Saúde;0.0;0.0
314;Ano: 2018 Banca: UPENET/IAUPE Órgão: Prefeitura de Paulista - PE Prova: UPENET/IAUPE - 2018 - Prefeitura de Paulista - PE - Pedagogo;"A Lei Nº 13.146, de 06 de julho de 2015 (Estatuto da Pessoa com Deficiência) em seu Art. 28 incumbe ao poder público assegurar, criar, desenvolver, implementar, incentivar, acompanhar e avaliar




I. aprimoramento dos sistemas educacionais, visando garantir condições de acesso, permanência, participação e aprendizagem por meio da oferta de serviços e de recursos de acessibilidade que eliminem as barreiras e promovam a inclusão plena.

II. projeto pedagógico que institucionalize o atendimento educacional especializado, assim como os demais serviços e adaptações razoáveis, para atender às características dos estudantes com deficiência e garantir o seu pleno acesso ao currículo específico para sua deficiência, promovendo a conquista e o exercício de sua autonomia.

III. oferta de educação bilíngue, em Libras como primeira língua e na modalidade escrita da língua portuguesa como segunda língua, em escolas e classes bilíngues e em escolas inclusivas.

IV. adotar prioritariamente medidas individualizadas em ambientes restritos, familiares ou instituições específicas que facilitem o desenvolvimento acadêmico e social dos estudantes com deficiência.

V. pesquisas voltadas para o desenvolvimento de novos métodos e técnicas pedagógicas, de materiais didáticos, de equipamentos e de recursos de tecnologia assistiva.




Somente está CORRETO o que se afirma em";"Alternativas
A
I, II, III e IV.
B
I, III e IV.
C
II, IV e V.
D
II, III, IV e V.
E
I, II, III e V.";2018;UPENET/IAUPE;Prefeitura de Paulista - PE ; UPENET/IAUPE - 2018 - Prefeitura de Paulista - PE - Pedagogo;['art 28 incumbe ao poder', 'articipação e aprendizagem por', 'art 28', 'articipação'];;['art 28 incumbe ao poder', 'articipação e aprendizagem por', 'art 28', 'articipação'];['28'];;;;;Pedagogo;0.0;1.0
315;Ano: 2020 Banca: INSTITUTO AOCP Órgão: Prefeitura de Betim - MG Prova: INSTITUTO AOCP - 2020 - Prefeitura de Betim - MG - Tradutor e Intérprete de Sinais;A Lei nº 13.146/2015, sancionada pela Presidenta em 2015, objetiva;"Alternativas
A
que o oralismo seja o método principal na educação de deficientes auditivos.
B
a inclusão das pessoas com deficiência.
C
o dispersamento de grupos surdos.
D
a padronização da educação para deficiência.
E
corte nos gastos destinados a medidas de inclusão.";2020;INSTITUTO;Prefeitura de Betim - MG ; INSTITUTO AOCP - 2020 - Prefeitura de Betim - MG - Tradutor e Intérprete de Sinais;;;;;;;;;Tradutor e Intérprete de Sinais;0.0;0.0
316;Ano: 2019 Banca: CETREDE Órgão: Prefeitura de São Gonçalo do Amarante - CE Prova: CETREDE - 2019 - Prefeitura de São Gonçalo do Amarante - CE - Assistente Social;De acordo com a Lei nº 13.146 de 6 de julho de 2015, Lei Brasileira de Inclusão da Pessoa com Deficiência, é INCORRETO afirmar que;"Alternativas
A
a pessoa com mobilidade reduzida é aquela que tenha, por qualquer motivo, dificuldade de movimentação, permanente ou temporária, gerando redução efetiva da mobilidade, da flexibilidade, da coordenação motora ou da percepção.
B
barreiras atitudinais são atitudes ou comportamentos que impeçam ou prejudiquem a participação social da pessoa com deficiência em igualdade de condições e oportunidades com as demais pessoas. 
C
tecnologia assistiva compreende equipamentos, dispositivos, recursos, metodologias, estratégias, práticas e serviços que objetivem promover a funcionalidade, relacionada à atividade e à participação da pessoa com deficiência ou com mobilidade reduzida, visando à sua autonomia, independência, qualidade de vida e inclusão social.
D
barreiras tecnológicas são as que dificultam ou impedem o acesso da pessoa com deficiência às tecnologias.
E
barreiras atitudinais são qualquer entrave, obstáculo, atitude ou comportamento que dificultem ou impossibilitem a expressão ou o recebimento de mensagens e de informações por intermédio de sistemas de comunicação e de tecnologia da informação.";2019;CETREDE;Prefeitura de São Gonçalo do Amarante - CE ; CETREDE - 2019 - Prefeitura de São Gonçalo do Amarante - CE - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
