;info;enunciado;options;ano;banca;orgao;prova
29;Ano: 2019 Banca: FCC Órgão: TJ-MA Prova: FCC - 2019 - TJ-MA - Analista Judiciário - Assistente social;A Política Nacional para Integração da Pessoa com Deficiência (Decreto n° 3.298/1999) tem como fundamentos;"Alternativas
A
a superação do princípio da equidade e as diferenças entre deficiência física e mental, portanto, a instalação de serviços que reconheçam essas diferenças e garantam o preparo de pessoal técnico e operativo para o desempenho das atribuições.
B
a priorização do atendimento pelas entidades não governamentais que, via de regra, têm vasta experiência nesse campo, e a responsabilização dos governos federal, estaduais e municipais de financiar e monitorar as ações desenvolvidas pela rede especializada de atenção à pessoa com deficiência.
C
o acompanhamento, o planejamento e a avaliação da execução das políticas setoriais de educação, saúde, trabalho, assistência social, transporte, cultura, turismo, desporto, lazer, política urbana e outras relativas à pessoa portadora de deficiência. A regulamentação e implementação dessas políticas estará a cargo do conselho estadual das cidades.
D
a integração da pessoa com deficiência no contexto socioeconômico e cultural; o pleno exercício de seus direitos básicos, decorrentes da Constituição e das leis dela decorrentes; o reconhecimento da igualdade de oportunidades na sociedade por reconhecimento dos direitos que lhes são assegurados, sem privilégios ou paternalismos.
E
a garantia do Benefício de Prestação Continuada, ofertado a todas as pessoas com deficiência que não possam ter seu sustento provido por suas famílias, e a adequação destes critérios de concessão previstos para esse segmento e descritos na Lei Orgânica de Assistência Social (Lei n° 8.742/1993), que tem como indicador socioeconômico o valor de 1/2 salário mínimo nacional.";2019;FCC;TJ-MA ; FCC - 2019 - TJ-MA - Analista Judiciário - Assistente social
30;Ano: 2016 Banca: CETREDE Órgão: Prefeitura de Caucaia - CE Prova: CETREDE - 2016 - Prefeitura de Caucaia - CE - Assistente Social;"Baseado na Lei 13.146, de 06 de julho de 2015, relacione a coluna B de acordo com a coluna A
COLUNA A I. Da Igualdade e da não Discriminação. II. Do Direito à Habilitação e à Reabilitação. III. Do Direito à Saúde. IV. Do Direito ao Trabalho. V. Do Direito à Assistência Social.
COLUNA B ( ) Os serviços do SUS e do SUAS deverão promover ações articuladas para garantirem à pessoa com deficiência e à sua família a aquisição de informações, orientações e formas de acesso às políticas públicas disponíveis com a finalidade de propiciar sua plena participação social. ( ) A pessoa com deficiência não está obrigada à fruição de benefícios decorrentes de ação afirmativa. ( ) Constitui modo de inclusão da pessoa com deficiência no trabalho a colocação competitiva, em igualdade de oportunidades com as demais pessoas, nos termos da legislação trabalhista e previdenciária, na qual devem ser atendidas as regras de acessibilidade, o fornecimento de recursos de tecnologia assistiva e a adaptação razoável no ambiente de trabalho. ( ) Os casos de suspeita ou de confirmação de violência praticada contra a pessoa com deficiência serão objeto de notificação compulsória, pelos serviços de saúde públicos e privados, à autoridade policial e ao Ministério Público, além dos Conselhos dos Direitos da Pessoa com Deficiência. ( ) Os serviços, os programas, os projetos e os benefícios no âmbito da política pública de assistência social à pessoa com deficiência e sua família têm como objetivo a garantia da segurança de renda, da acolhida, da habilitação e da reabilitação, do desenvolvimento da autonomia e da convivência familiar e comunitária, para a promoção do acesso a direitos e da plena participação social.
Marque a opção que apresenta a sequência CORRETA.
";"Alternativas
A
I – III – V – IV – II.
B
II – I – IV – III – V.
C
V – IV – III – I – II.
D
V – II – IV – III – I.
E
III – V – I – IV – II.";2016;CETREDE;Prefeitura de Caucaia - CE ; CETREDE - 2016 - Prefeitura de Caucaia - CE - Assistente Social
31;Ano: 2008 Banca: NC-UFPR Órgão: APR-PR;"Com relação à Política Nacional de Saúde da Pessoa com Deficiência, no Brasil, considere as afirmativas a seguir: 1. São indicadores específicos de avaliação dessa política, entre outros, os índices de cobertura assistencial, a taxa de capacitação de recursos humanos, os censos demográficos, as pesquisas por amostragem domiciliar e as comparações de informações gerenciais. 2. O acompanhamento e a avaliação das ações de saúde das pessoas com deficiência seguem indicadores específicos e não têm relação com os princípios do SUS. 3. Um conjunto de atos legais, que norteiam o processo e modelo assistencial, pautado na abordagem multiprofissional e multidisciplinar, foi reunido em uma publicação do Ministério da Saúde, em 2006, intitulada Manual e Legislação em Saúde da Pessoa com Deficiência. 4. O propósito dessa política é a inclusão em todas as esferas da vida social, orientada por diretrizes como ampliação e fortalecimento dos mecanismos de informação, organização e funcionamento dos serviços de atenção à pessoa com deficiência e capacitação de recursos humanos. 5. No desenvolvimento de ações descentralizadas e participativas, é indicada a observância de interfaces com outras políticas públicas.
Assinale a alternativa correta.";"Alternativas
A
Somente as afirmativas 1e 4 são verdadeiras.
B
Somente as afirmativas 2 e 3 são verdadeiras.
C
Somente as afirmativas 1, 3, 4 e 5 são verdadeiras.
D
Somente as afirmativas 2, 3 e 5 são verdadeiras.
E
As afirmativas 1, 2, 3, 4 e 5 são verdadeiras.";2008;NC-UFPR;APR-PR; APR-PR
32;Ano: 2018 Banca: ADM&TEC Órgão: Prefeitura de Major Isidoro - AL Prova: ADM&TEC - 2018 - Prefeitura de Major Isidoro - AL - Assistente Social;"Leia as afirmativas a seguir: I. Dada sua capilaridade nos territórios, o Centro de Referência de Assistência Social (CRAS) se caracteriza como a principal porta de entrada do Sistema Único de Assistência Social (SUAS), ou seja, é uma unidade que possibilita o acesso de um grande número de famílias à rede de proteção social de assistência social. II. Estimular as ações intersetoriais, visando à integralidade da atenção, é uma diretriz de promoção à saúde do idoso. III. A redução no tempo de permanência hospitalar é uma evidência do impacto das Redes de Atenção nos Sistemas de Saúde. Marque a alternativa CORRETA:
";"Alternativas
A
Nenhuma afirmativa está correta.
B
Está correta a afirmativa I, apenas.
C
Estão corretas as afirmativas II e III, apenas.
D
Estão corretas as afirmativas I e III, apenas.
E
Todas as afirmativas estão corretas.";2018;ADM&TEC;Prefeitura de Major Isidoro - AL ; ADM&TEC - 2018 - Prefeitura de Major Isidoro - AL - Assistente Social
33;Ano: 2019 Banca: FCC Órgão: Prefeitura de São José do Rio Preto - SP Prova: FCC - 2019 - Prefeitura de São José do Rio Preto - SP - Fisioterapeuta;A Política Nacional de Saúde da Pessoa com Deficiência está voltada para;"Alternativas
A
promover uma maior integração social, fortalecer a autonomia, o protagonismo e a participação social do indivíduo negro que apresenta transtorno mental com deficiências.
B
o desenvolvimento da atenção integral à saúde do trabalhador deficiente, com ênfase na vigilância, visando a promoção e a proteção da saúde dos trabalhadores e a redução da morbimortalidade decorrente dos modelos de desenvolvimento e dos processos produtivos.
C
recuperar, manter e promover a autonomia e a independência dos indivíduos idosos com deficiência, direcionando medidas coletivas e individuais de saúde para esse fim, em consonância com os princípios e diretrizes do Sistema Único de Saúde. É alvo dessa política todo cidadão e cidadã brasileiros com 60 anos ou mais de idade.
D
promover uma maior integração social, fortalecer a autonomia, o protagonismo e a participação social do indivíduo que apresenta transtorno mental com deficiências.
E
a inclusão das pessoas com deficiência em toda a rede de serviços do Sistema Único de Saúde (SUS).";2019;FCC;Prefeitura de São José do Rio Preto - SP ; FCC - 2019 - Prefeitura de São José do Rio Preto - SP - Fisioterapeuta
34;Ano: 2019 Banca: AGIRH Órgão: Prefeitura de Cachoeira Paulista - SP Prova: AGIRH - 2019 - Prefeitura de Cachoeira Paulista - SP - Psicólogo;"São diretrizes da Política Nacional para a Integração da Pessoa Portadora de Deficiência:
I- incluir a pessoa portadora de deficiência, respeitadas as suas peculiaridades, em todas as iniciativas governamentais relacionadas à educação, à saúde, ao trabalho, à edificação pública, à previdência social, à assistência social, ao transporte, à habitação, à cultura, ao esporte e ao lazer II - viabilizar a participação da pessoa portadora de deficiência em todas as fases de implementação dessa Política, por intermédio de suas entidades representativas; III - ampliar as alternativas de inserção econômica da pessoa portadora de deficiência, proporcionando a ela qualificação profissional e incorporação no mercado de trabalho; e IV - garantir o efetivo atendimento das necessidades da pessoa portadora de deficiência, com o cunho assistencialista
São corretas:";"Alternativas
A
I, II e IV
B
II, III e IV
C
I, II e III
D
I, II, III e IV";2019;AGIRH;Prefeitura de Cachoeira Paulista - SP ; AGIRH - 2019 - Prefeitura de Cachoeira Paulista - SP - Psicólogo
35;Ano: 2020 Banca: ADM&TEC Órgão: Prefeitura de Gravatá - PE Prova: ADM&TEC - 2020 - Prefeitura de Gravatá - PE - Professor de Matemática;"Analise as afirmativas a seguir:
I. Estimular a oferta de atividades voltadas à ampliação da jornada escolar de alunos (as) matriculados (as) nas escolas da rede pública de Educação Básica por parte das entidades privadas de serviço social desvinculadas do sistema sindical, de forma concomitante e em articulação com a rede pública de ensino, é uma das estratégias da Meta 4 do Plano Nacional de Educação, de acordo com a Lei Federal nº 13.005, de 2014.
II. Garantir a oferta de educação bilíngue, em Língua Brasileira de Sinais (LIBRAS), como primeira língua, e a modalidade escrita da língua portuguesa como segunda língua, aos (às) alunos (as) surdos (as) e com deficiência auditiva de 5 (cinco) a 12 (doze) anos, em escolas e classes bilíngues e em escolas inclusivas, bem como a adoção do Sistema Braille de leitura para cegos e surdos-cegos, é uma das estratégias da Meta 9 do Plano Nacional de Educação, de acordo com a Lei Federal nº 13.005, de 2014.
III. Promover a articulação intersetorial entre órgãos e políticas públicas de saúde, assistência social, transporte público e direitos humanos, em parceria com as famílias, com o fim de desenvolver modelos de atendimento voltados à continuidade do atendimento escolar, na educação de jovens e adultos, das pessoas com deficiência e transtornos globais do desenvolvimento com idade inferior à faixa etária de escolarização obrigatória, de forma a assegurar a atenção integral ao longo da vida, é uma das estratégias da Meta 8 do Plano Nacional de Educação, de acordo com a Lei Federal nº 13.005, de 2014.

Marque a alternativa CORRETA:";"Alternativas
A
Nenhuma afirmativa está correta.
B
Apenas uma afirmativa está correta
C
Apenas duas afirmativas estão corretas.
D
Todas as afirmativas estão corretas.";2020;ADM&TEC;Prefeitura de Gravatá - PE ; ADM&TEC - 2020 - Prefeitura de Gravatá - PE - Professor de Matemática
36;Ano: 2020 Banca: EDUCA Órgão: Prefeitura de Passagem - PB Prova: EDUCA - 2020 - Prefeitura de Passagem - PB - Enfermeiro Plantonista;"As principais diretrizes estabelecidas pela Política Nacional de Saúde da Pessoa com Deficiência, são:
I. A promoção da qualidade de vida das pessoas com deficiência. II. A assistência integral à saúde. III. A prevenção de deficiências. IV. A ampliação e fortalecimento dos mecanismos de informação sobre o tema. V. E a capacitação de recursos humanos.
Estão CORRETAS:";"Alternativas
A
I, II e III apenas.
B
II, III e IV apenas.
C
III, IV e V apenas.
D
I, II e V apenas.
E
I, II, III, IV e V.";2020;EDUCA;Prefeitura de Passagem - PB ; EDUCA - 2020 - Prefeitura de Passagem - PB - Enfermeiro Plantonista
37;Ano: 2021 Banca: IESES Órgão: Prefeitura de Palhoça - SC Prova: IESES - 2021 - Prefeitura de Palhoça - SC - Fonoaudiólogo;"Em 2004 foi instituída a Política Nacional de Atenção à Saúde Auditiva no SUS, que previu articulação dos três níveis de gestão (federal, estadual e municipal) e determinou a organização de uma linha de cuidados integrais perpassando todos os níveis de atenção. Para tanto apontou como necessário o desenvolvimento de estratégias de promoção de qualidade de vida, educação, proteção e recuperação da saúde auditiva e prevenção de danos, com objetivo de proteger e desenvolver a autonomia e a equidade de indivíduos.
Assinale V para verdadeiro ou F para falso:

( ) O cuidado à pessoa com deficiência auditiva deve ser prestado em todos os níveis de atenção à saúde, de maneira integral e centrado nas necessidades das pessoas. ( ) Sendo a atenção básica porta de entrada do usuário no SUS, e o primeiro nível de atenção da rede à pessoa com deficiência, esta deve estar pronta para organizar e ordenar os recursos do sistema de saúde e atender às necessidades da pessoa com deficiência auditiva ( ) O acesso da população com deficiência auditiva às UBS deve representar a entrada desse paciente na rede de cuidados à pessoa com deficiência, funcionando como ponto de inclusão e condução à uma atenção integral e continuada em cuidados auditivos. ( ) A saúde auditiva no Brasil está organizada para atender à pessoa com deficiência auditiva desde o diagnóstico até a terapia fonoaudiológica. Por isso, não é necessário envolvimento da atenção básica nas ações de saúde auditiva para que se tornem efetivas.
A sequência correta é:";"Alternativas
A
V, V, F, V, F.
B
V, V, V, V, F.
C
V, V, F, V, V.
D
V, F, V, V, F.";2021;IESES;Prefeitura de Palhoça - SC ; IESES - 2021 - Prefeitura de Palhoça - SC - Fonoaudiólogo
38;Ano: 2020 Banca: IDCAP Órgão: Prefeitura de São Roque do Canaã - ES Prova: IDCAP - 2020 - Prefeitura de São Roque do Canaã - ES - Agente Comunitário de Saúde;"""A Política Nacional de Saúde da Pessoa com Deficiência coloca como principal objetivo a reabilitação da pessoa com deficiência na sua capacidade funcional e de desempenho humano, de modo a contribuir para a sua inclusão social, bem como prevenir os agravos que determinem o aparecimento de deficiências."" (Fonte: http://bvsms. saude.gov.br) Acerca das medidas facilitadoras de inclusão social e dos direitos legais das pessoas portadoras de necessidades especiais, marque a alternativa CORRETA:";"Alternativas
A
A porta de entrada da pessoa com deficiência, no Sistema Único de Saúde, é a atenção terciária à saúde, ou seja, de alta complexidade.
B
A atenção integral à saúde, destinada à pessoa com deficiência, pressupõe uma assistência específica à sua condição, ou seja, serviços estritamente ligados à sua deficiência, não incluindo, porém, a assistência a doenças e agravos comuns a qualquer cidadão.
C
A pessoa com deficiência deve receber atenção igual a qualquer cidadão, além de ter direito a diagnósticos específicos, a serviços de prevenção e de reabilitação, porém não tem direito a aquisição gratuita de órteses e próteses.
D
A inclusão prevê a modificação da sociedade para que todos, sem distinção de grupo, raça, cor, credo, nacionalidade, condição social ou econômica, possam desfrutar de uma vida com qualidade, sem exclusões.
E
Não é necessário que as unidades de saúde disponham de acesso físico e adaptações ambientais adequadas à pessoa com deficiência. ";2020;IDCAP;Prefeitura de São Roque do Canaã - ES ; IDCAP - 2020 - Prefeitura de São Roque do Canaã - ES - Agente Comunitário de Saúde
39;Ano: 2022 Banca: AMAUC Órgão: Prefeitura de Peritiba - SC Prova: AMAUC - 2022 - Prefeitura de Peritiba - SC - Fisioterapeuta;Assinale a alternativa referente a Portaria nº 2.436/2017: ;"Alternativas
A
Dispõe sobre a participação da comunidade na gestão do Sistema Único de Saúde (SUS) e sobre as transferências intergovernamentais de recursos financeiros na área da saúde e dá outras providências.
B
Estabelece diretrizes para a organização da Rede de Atenção à Saúde no âmbito do Sistema Único de Saúde (SUS). 
C
Dispõe sobre as condições para a promoção, proteção e recuperação da saúde, a organização e o funcionamento dos serviços correspondentes e dá outras providências.
D
Aprova a Política Nacional de Atenção Básica, estabelecendo a revisão de diretrizes para a organização da Atenção Básica, no âmbito do Sistema Único de Saúde (SUS). 
E
Institui a Rede de Cuidados à Pessoa com Deficiência no âmbito do Sistema Único de Saúde. ";2022;AMAUC;Prefeitura de Peritiba - SC ; AMAUC - 2022 - Prefeitura de Peritiba - SC - Fisioterapeuta
40;Ano: 2021 Banca: AMEOSC Órgão: Prefeitura de Santa Helena - SC Prova: AMEOSC - 2021 - Prefeitura de Santa Helena - SC - Pedagogo - Edital nº 04;"Considerando a Política Nacional de Integração da Pessoa com Deficiência/1989, julgue as sentenças abaixo como VERDADEIRAS ou FALSAS:







1.(  ) A Administração Pública Federal conferirá aos assuntos relativos às pessoas portadoras de deficiência tratamento prioritário e apropriado, para que lhes seja efetivamente ensejado o pleno exercício de seus direitos individuais e sociais, bem como sua completa integração social.

2.(  ) Ao Poder Público e seus órgãos cabe assegurar às pessoas portadoras de deficiência o pleno exercício de seus direitos básicos, inclusive dos direitos à educação, à saúde, ao trabalho, ao lazer, à previdência social, ao amparo à infância e à maternidade, e de outros que, decorrentes da Constituição e das leis, propiciem seu bem-estar pessoal, social e econômico.

3.(  ) Os órgãos e entidades da administração direta e indireta devem dispensar, no âmbito de sua competência e finalidade, tratamento prioritário e adequado, tendente a viabilizar a seguinte medida na área da educação: a criação de uma rede de serviços especializados em reabilitação e habilitação.







Após análise, assinale a alternativa que apresenta a sequência CORRETA dos itens acima, de cima para baixo:";"Alternativas
A
1.V, 2.F, 3.F.
B
1.V, 2.V, 3.V
C
1.F, 2.V, 3.V.
D
1.V, 2.V, 3.F.";2021;AMEOSC;Prefeitura de Santa Helena - SC ; AMEOSC - 2021 - Prefeitura de Santa Helena - SC - Pedagogo - Edital nº 04
41;Ano: 2022 Banca: Avança SP Órgão: Prefeitura de Amparo - SP Prova: Avança SP - 2022 - Prefeitura de Amparo - SP - Professor de Educação Básica II - Educação Física;São unidades de oferta do Serviço de Acolhimento do Sistema Único de Assistência Social (Suas) localizadas em áreas residenciais da comunidade, com estruturas adequadas, que possam contar com apoio psicossocial para o atendimento das necessidades da pessoa acolhida, destinadas a jovens e adultos com deficiência, em situação de dependência, que não dispõem de condições de autossustentabilidade e com vínculos familiares fragilizados ou rompidos: ;"Alternativas
A
CAPS.
B
Ambulatórios de saúde mental.
C
Moradias para a vida independente da pessoa com deficiência.
D
Residências inclusivas.
E
Residências sociais.";2022;Avança;Prefeitura de Amparo - SP ; Avança SP - 2022 - Prefeitura de Amparo - SP - Professor de Educação Básica II - Educação Física
42;Ano: 2022 Banca: FEPESE Órgão: CINCATARINA Prova: FEPESE - 2022 - CINCATARINA - Analista Técnico IV - Nutricionista;"Analise as afirmativas abaixo em relação à Política Nacional de Atenção Básica (PNAB).
1. A PNAB é uma política de responsabilidade única do governo federal. 2. Atenção Básica é a principal porta de entrada e centro de comunicação da Rede de Atenção à Saúde, coordenadora do cuidado e ordenadora das ações e serviços disponibilizados na rede. 3. A PNAB tem na Saúde da Família sua estratégia prioritária para expansão e consolidação da Atenção Básica. 4. Organizar o fluxo de pessoas, inserindo-as em linhas de cuidado, instituindo e garantindo os fluxos definidos na Rede de Atenção à Saúde é uma competência do Ministério da Saúde. 5. Assegurar a infraestrutura adequada e com boas condições para o funcionamento das Unidades Básicas de Saúde, garantindo espaço, mobiliário e equipamentos, além de acessibilidade de pessoas com deficiência, de acordo com as normas vigentes, são atribuições exclusivas das Secretarias Municipais de Saúde.

Assinale a alternativa que indica todas as afirmativas corretas.";"Alternativas
A
São corretas apenas as afirmativas 1 e 2.
B
São corretas apenas as afirmativas 3 e 5.
C
São corretas apenas as afirmativas 2 e 3. 
D
São corretas apenas as afirmativas 1, 2 e 5.
E
São corretas apenas as afirmativas 2, 3 e 4.";2022;FEPESE;CINCATARINA ; FEPESE - 2022 - CINCATARINA - Analista Técnico IV - Nutricionista
43;Ano: 2022 Banca: CS-UFG Órgão: Prefeitura de Itiquira - MT Prova: CS-UFG - 2022 - Prefeitura de Itiquira - MT - Cuidador Social;Para a Política Nacional de Saúde da Pessoa com Deficiência, as pessoas com deficiência são aquelas que apresentam;"Alternativas
A
impedimento de médio ou longo prazo de natureza física, mental, intelectual ou sensorial, ou que, em interação com uma ou mais barreiras, possa ter obstruída sua participação plena e efetiva na sociedade em igualdade de condições com as demais pessoas. 
B
deficiência visual, auditiva, de fala ou motora ou que se tornam paraplégicas ou tetraplégicas em função de acidentes, com impedimento para o trabalho ou de locomoção.
C
doenças crônicas que impossibilitam o pleno exercício da cidadania e que causam prejuízos de natureza física ou mental, inatos ou adquiridos. 
D
impedimento físico ou mental, parcial ou total, e dependência de terceiros para manutenção de suas necessidades básicas. ";2022;CS-UFG;Prefeitura de Itiquira - MT ; CS-UFG - 2022 - Prefeitura de Itiquira - MT - Cuidador Social
44;Ano: 2013 Banca: TRT 8R Órgão: TRT - 8ª Região (PA e AP) Prova: TRT 8R - 2013 - TRT - 8ª Região (PA e AP) - Juiz do Trabalho;Com relação aos agentes públicos, assinale a alternativa CORRETA:;"Alternativas
A
Os membros das Forças Armadas são denominados militares, e são a eles aplicadas as seguintes disposições, dentre outras: 1) as patentes, com prerrogativas, direitos e deveres a elas inerentes, são conferidas pelo Presidente da República e asseguradas em plenitude aos oficiais da ativa, da reserva ou reformados, sendo-lhes privativos os títulos e postos militares e, juntamente com os demais membros, o uso dos uniformes das Forças Armadas; 2) o militar em atividade que tomar posse em cargo ou emprego público civil permanente perderá o cargo anteriormente ocupado e a respectiva patente, exceto se já estiver na reserva, quando manterá sua patente; 3) ao militar são proibidas a sindicalização e a greve; e, 4) o militar, enquanto em serviço ativo, não pode estar filiado a partidos políticos.
B
Aos servidores titulares de cargos efetivos da União, dos Estados, do Distrito Federal e dos Municípios, incluídas suas autarquias e fundações, é assegurado regime de previdência de caráter contributivo e solidário, mediante contribuição do respectivo ente público, dos servidores ativos e inativos e dos pensionistas, observados critérios que preservem o equilíbrio financeiro e atuarial, sendo lhes garantido o direito à aposentadoria por invalidez permanente, sendo os proventos proporcionais ao tempo de contribuição, exceto se decorrente de acidente em serviço, moléstia profissional ou doença grave, contagiosa ou incurável, na forma da lei, ou compulsoriamente, aos setenta anos de idade, com proventos proporcionais ao tempo de contribuição, ou voluntariamente, desde que cumprido tempo mínimo de dez anos de efetivo exercício no serviço público e cinco anos no cargo efetivo em que se dará a aposentadoria, desde que tenha sessenta anos de idade e trinta e cinco de contribuição, se homem, e cinquenta e cinco anos de idade e trinta de contribuição, se mulher, ou sessenta e cinco anos de idade, se homem, e sessenta anos de idade, se mulher, com proventos proporcionais ao tempo de contribuição.
C
Os servidores públicos estrito senso, aprovados em concurso público, são estáveis no cargo de provimento efetivo após três anos de efetivo exercício, só podendo perder o cargo na hipótese de decisão judicial transitada em julgado que assim determine, ou por decisão proferida em processo administrativo em que lhe seja assegurada ampla defesa, ou, ainda, mediante procedimento de avaliação periódica de desempenho, na forma da lei ordinária, assegurada ampla defesa, sendo que, invalidada por sentença judicial a demissão do servidor estável, será ele reintegrado, e o eventual ocupante da vaga, se estável, reconduzido ao cargo de origem, sem direito à indenização, aproveitado em outro cargo ou posto em disponibilidade com remuneração proporcional ao tempo de serviço, sendo requisito indispensável para a aquisição da estabilidade, a avaliação especial de desempenho por comissão instituída para essa finalidade.
D
São requisitos fundamentais para investidura em cargo público: a nacionalidade brasileira, o gozo dos direitos políticos, a quitação com as obrigações militares e eleitorais, o nível de escolaridade exigido para o exercício do cargo, a idade mínima de dezoito anos, e aptidão física e mental, sendo que, dependendo das atribuições do cargo, outros requisitos podem ser estabelecidos em lei, sendo assegurado às pessoas portadoras de deficiência o direito de se inscrever em concurso público para provimento de cargo cujas atribuições sejam compatíveis com a deficiência de que são portadoras, ficando-lhes reservadas até 25% (vinte e cinco por cento) das vagas oferecidas no concurso.
E
A Constituição Federal de 1988 estabelece como regra a vedação de acumulação remunerada ou não de cargos e empregos públicos, excetuadas as hipóteses em que houver compatibilidade de horários, observando-se, nesses casos, o teto de vencimento ou subsídio e enquadrando-se dentro das hipóteses de exceção, de forma taxativa, as seguintes: a de dois cargos de professor, a de um cargo de professor com um emprego técnico ou cientifico, e a de dois cargos ou empregos privativos de outros profissionais de saúde, cujas profissões possuam regulamentação, estendendo-se a proibição de acumular a empregos e funções, abrangendo autarquias, fundações, empresas públicas, sociedades de economia mista, suas subsidiárias, e sociedades controladas, direta ou indiretamente, pelo poder público.";2013;TRT;TRT - 8ª Região (PA e AP) ; TRT 8R - 2013 - TRT - 8ª Região (PA e AP) - Juiz do Trabalho
45;Ano: 2013 Banca: FCC Órgão: Caixa Prova: FCC - 2013 - Caixa - Médico do trabalho;"Em nosso país temos os Ministérios do Trabalho e Emprego, Ministério da Previdência e Assistência Social e Ministério da Saúde, além de outros órgãos que atuam na área de segurança e saúde do trabalhador. Dentre suas competências e ações estão:

";"Alternativas
A
A Rede Nacional de Atenção Integral à Saúde do Trabalhador - RENAST é uma das estratégias para a garantia da atenção integral à saúde dos trabalhadores. Ela tem, entre seus componentes, os Centros de Referência em Saúde do Trabalhador (CEREST), que, sendo vinculados aos governos estaduais, recebem recursos financeiros do Fundo Nacional da Saúde para promoverem ações em unidades descentralizadas regionais para melhorar as condições de trabalho e a qualidade de vida do trabalhador por meio da prevenção e vigilância.
B
Ao Setor de Fiscalização do Trabalho, do Ministério do Trabalho e Emprego, compete assegurar a execução das atividades de fiscalização do cumprimento da legislação trabalhista e prover recursos para que os sindicatos de trabalhadores prestem orientação ao público sobre matéria relativa à legislação trabalhista.
C
A Fundacentro é vinculada ao Ministério do Trabalho e Emprego. Seu objetivo é produzir e difundir conhecimento sobre Segurança e Saúde no Trabalho e Meio Ambiente, para fomentar, entre os parceiros sociais, a incorporação do tema na elaboração e gestão de políticas que visem ao desenvolvimento sustentável com crescimento econômico, promoção da equidade social e proteção do meio ambiente.
D
O Ministério da Previdência e Assistência Social administra atividades securitárias que garantem a renda do contribuinte e de sua família, em casos de doença, acidente, gravidez, prisão, morte e velhice, além de reconhecer o direito a benefícios como o de Prestação Continuada da Assistência Social - BPC-LOAS para idosos e pessoas com deficiência. Para receber qualquer tipo de benefício é necessário ter a qualidade de segurado; caso não haja esta condição, o benefício não será concedido.
E
A Portaria Interministerial no 152, de 13 de maio de 2008, ao instituir a Comissão Tripartite de Saúde e Segurança no Trabalho, com o objetivo de avaliar e propor medidas para implementação, no País, da Convenção no 187, da Organização Internacional do Trabalho - OIT, foi criada com a composição dos Ministérios do Trabalho e Emprego, da Saúde e da Previdência Social. Uma de suas atribuições será definir como participarão das discussões os representantes dos empregadores e dos empregados.";2013;FCC;Caixa ; FCC - 2013 - Caixa - Médico do trabalho
46;Ano: 2014 Banca: CESGRANRIO Órgão: CEFET-RJ Prova: CESGRANRIO - 2014 - CEFET-RJ - Técnico em Assuntos Educacionais;"Conforme o Decreto nº 3.298, de 20/12/1999, que regulamenta a Lei no 7.853, de 24/10/1989 e que dispõe sobre a Política Nacional para a integração da Pessoa Portadora de Deficiência, considere as afirmativas abaixo.

I - As diretrizes da Política Nacional para a Integração da Pessoa Portadora de Deficiência incluem a garantia do efetivo atendimento das necessidades da pessoa portadora de deficiência, sem o cunho assistencialista.

II - Cabe aos órgãos e às entidades do Poder Público assegurar à pessoa portadora de deficiência o pleno exercício de seus direitos básicos, inclusive dos direitos à educação, à saúde, ao trabalho, ao desporto, ao turismo, ao lazer, dentre outros.

III - Os órgãos e as entidades da Administração Pública Federal direta e indireta deverão conferir, no âmbito das respectivas competências e finalidades, tratamento prioritário e adequado aos assuntos relativos à pessoa portadora de deficiência, visando a assegurar-lhe o pleno exercício de seus direitos básicos e a efetiva inclusão social.

Está correto o que se afirma em";"Alternativas
A
I, apenas

B
II, apenas

C
I e III, apenas

D
II e III, apenas

E
I, II e III";2014;CESGRANRIO;CEFET-RJ ; CESGRANRIO - 2014 - CEFET-RJ - Técnico em Assuntos Educacionais
47;Ano: 2006 Banca: CESPE / CEBRASPE Órgão: ANATEL Prova: CESPE - 2006 - ANATEL - Especialista em Regulação;"Julgue os itens subseqüentes, tendo como referência os fundamentos básicos do setor de telecomunicações, a política nacional de telecomunicações e a legislação vigente específica da área.

Considere a seguinte situação hipotética.

A ANATEL autorizou, por meio de ato administrativo, após consulta pública, a participação de uma empresa brasileira em um consórcio intergovernamental que permitiu a prestação de serviços de telecomunicações, no escopo do Plano Geral de Metas para a Universalização do Serviço Telefônico Fixo Comutado Prestado no Regime Público (PGMU), em escolas e instituições de saúde dedicadas ao atendimento a pessoas portadoras de deficiência visual, auditiva, da fala e da locomoção.

Nessa situação, à luz da legislação vigente, a ANATEL deverá anular o referido ato administrativo por estar eivado de vício de legalidade";"Alternativas
Certo
Errado";2006;CESPE;ANATEL ; CESPE - 2006 - ANATEL - Especialista em Regulação
