;info;enunciado;options;ano;banca;orgao;prova
413;Ano: 2020 Banca: Asconprev Órgão: Prefeitura de Moreilândia - PE Prova: Asconprev - 2020 - Prefeitura de Moreilândia - PE - Guarda Municipal;O Estatuto do Idoso, Lei Federal 10.741/03, disciplina no Título VI, Capítulo II os crimes em espécie praticados contra a pessoa idosa. Qual das alternativas a seguir não é um crime contra o idoso disciplinado no Capítulo II do Título VI da Lei 10.741/2003?;"Alternativas
A
Discriminar pessoa idosa, impedindo ou dificultando seu acesso a operações bancárias, aos meios de transporte, ao direito de contratar ou por qualquer outro meio ou instrumento necessário ao exercício da cidadania, por motivo de idade
B
Deixar de prestar assistência ao idoso, quando possível fazê-lo sem risco pessoal, em situação de iminente perigo, ou recusar, retardar ou dificultar sua assistência à saúde, sem justa causa, ou não pedir, nesses casos, o socorro de autoridade pública.
C
Expor a perigo a integridade e a saúde, física ou psíquica, do idoso, submetendo-o a condições desumanas ou degradantes ou privando-o de alimentos e cuidados indispensáveis, quando obrigado a fazê-lo, ou sujeitando-o a trabalho excessivo ou inadequado.
D
Induzir pessoa idosa sem discernimento de seus atos a outorgar procuração para fins de administração de bens ou deles dispor livremente.
E
Produzir, processar, embalar, importar, exportar, comercializar, fornecer, transportar, armazenar, guardar, ter em depósito ou usar produto ou substância tóxica, perigosa ou nociva à saúde humana ou ao meio ambiente, em desacordo com as exigências estabelecidas em leis ou nos seus regulamentos.";2020;Asconprev;Prefeitura de Moreilândia - PE ; Asconprev - 2020 - Prefeitura de Moreilândia - PE - Guarda Municipal
414;Ano: 2021 Banca: CESPE / CEBRASPE Órgão: SEED-PR Prova: CESPE / CEBRASPE - 2021 - SEED-PR - Professor - Ambiente e Saúde;"O Estatuto do Idoso é fundamental para regular os direitos das pessoas com idade igual ou superior a sessenta anos. Segundo essa legislação, a garantia de prioridade ao idoso compreende




I a garantia de acesso à rede de serviços de saúde e de assistência social locais.

II a preferência na formulação e na execução de políticas sociais públicas específicas.

III o atendimento preferencial, imediato e individualizado em órgãos públicos e privados prestadores de serviços à população.




Assinale a opção correta. 
";"Alternativas
A
Apenas o item I está certo.
B
Apenas o item III está certo.
C
Apenas os itens I e II estão certos.
D
Apenas os itens II e III estão certos.
E
Todos os itens estão certos.";2021;CESPE;SEED-PR ; CESPE / CEBRASPE - 2021 - SEED-PR - Professor - Ambiente e Saúde
415;Ano: 2020 Banca: CONTEMAX Órgão: Prefeitura de Passira - PE Provas: CONTEMAX - 2020 - Prefeitura de Passira - PE - Médico ESF ;"A Lei n° 10.741, de 1° de outubro de 2003, trata de temas importantes como a saúde do idoso.
Sobre tal ponto, considerando a legislação em referência, assinale a alternativa incorreta:";"Alternativas
A
Incumbe ao Poder Público fornecer aos idosos, gratuitamente, medicamentos, especialmente os de uso continuado, assim como próteses, órteses e outros recursos relativos ao tratamento, habilitação ou reabilitação.
B
Ao idoso que esteja no domínio de suas faculdades mentais é assegurado o direito de optar pelo tratamento de saúde que lhe for reputado mais favorável.
C
Em todo atendimento de saúde, os maiores de oitenta anos terão preferência especial sobre os demais idosos, ainda que em caso de emergência.
D
Ao idoso internado ou em observação é assegurado o direito a acompanhante, devendo o órgão de saúde proporcionar as condições adequadas para a sua permanência em tempo integral, segundo o critério médico.
E
As instituições de saúde devem atender aos critérios mínimos para o atendimento às necessidades do idoso, promovendo o treinamento e a capacitação dos profissionais, assim como orientação a cuidadores familiares e grupos de autoajuda.";2020;CONTEMAX;Prefeitura de Passira - PE ; CONTEMAX - 2020 - Prefeitura de Passira - PE - Médico ESF 
416;Ano: 2020 Banca: OBJETIVA Órgão: Prefeitura de Cascavel - PR Provas: OBJETIVA - 2020 - Prefeitura de Cascavel - PR - Médico 40 Horas - Generalista ;"Considerando-se o Estatuto do Idoso, analisar a sentença abaixo:
As instituições de saúde devem atender aos critérios mínimos para o atendimento às necessidades do idoso, promovendo o treinamento e a capacitação dos profissionais, assim como orientação a cuidadores familiares e grupos de autoajuda (1ª parte). Os casos de suspeita ou confirmação de violência praticada contra idosos serão objeto de notificação compulsória pelos serviços de saúde públicos e privados à autoridade sanitária, bem como serão obrigatoriamente comunicados por eles ao Ministério Público (2ª parte). Considera-se violência contra o idoso somente a ação praticada em local público que lhe cause morte ou sofrimento físico ou psicológico (3ª parte).
A sentença está:";"Alternativas
A
Totalmente correta.
B
Correta somente em suas 1ª e 2ª partes.
C
Correta somente em suas 1ª e 3ª partes.
D
Correta somente em suas 2ª e 3ª partes.
E
Totalmente incorreta.";2020;OBJETIVA;Prefeitura de Cascavel - PR ; OBJETIVA - 2020 - Prefeitura de Cascavel - PR - Médico 40 Horas - Generalista 
417;Ano: 2020 Banca: EDUCA Órgão: Prefeitura de Passagem - PB Prova: EDUCA - 2020 - Prefeitura de Passagem - PB - Pedagogo;"De acordo com a Lei n° 10.741, que dispõe sobre o Estatuto do Idoso em seu Art. 17 estabelece ao idoso que esteja no domínio de suas faculdades mentais é assegurado o direito de optar pelo tratamento de saúde que lhe for reputado mais favorável, em seu Parágrafo único diz que não estando o idoso em condições de proceder à opção, esta será feita:

I. Pelo curador, quando o idoso for interditado.
II. Pelos familiares, quando o idoso não tiver curador ou este não puder ser contactado em tempo hábil.
III. Pelo médico, quando ocorrer iminente risco de vida e não houver tempo hábil para consulta a curador ou familiar.
IV. Pelo próprio médico, quando não houver curador ou familiar conhecido, caso em que deverá comunicar o fato ao Ministério Público.

Estão CORRETAS:";"Alternativas
A
I e II apenas.
B
II e III apenas.
C
III e IV apenas.
D
II, III e IV apenas.
E
I, II, III e IV.";2020;EDUCA;Prefeitura de Passagem - PB ; EDUCA - 2020 - Prefeitura de Passagem - PB - Pedagogo
418;Ano: 2021 Banca: AMAUC Órgão: Prefeitura de Ipumirim - SC Prova: AMAUC - 2021 - Prefeitura de Ipumirim - SC - Auxiliar Administrativo;“Estão obrigadas a dispensar atendimento prioritário as repartições públicas e empresas concessionárias de serviços públicos, além das instituições financeiras, o que se dará por meio de serviços individualizados que assegurem tratamento diferenciado e atendimento imediato, conforme o disposto no art. 2º, caput e parágrafo único, da Lei nº 10.048/00”. Sobre a afirmação legal acima qual grupo de pessoas tem direito ao atendimento prioritário nas repartições públicas?;"Alternativas
A
Pessoas com deficiência, pessoas com cabelos brancos, gestantes, lactantes, pessoas com crianças de colo e obesos.
B
Idosos com 60 anos ou mais, pessoas com deficiência, gestantes, lactantes, pessoas com crianças até 10 anos e obesos.
C
Idosos com 60 anos ou mais, pessoas com deficiência, gestantes, lactantes, pessoas com crianças de colo e obesos.
D
Pessoas com deficiência, pessoas com cabelos brancos, gestantes, lactantes, pessoas com crianças de colo e pessoas com a barriga saliente.
E
O serviço público é laico, portanto não faz distinção a prioridade de atendimento.";2021;AMAUC;Prefeitura de Ipumirim - SC ; AMAUC - 2021 - Prefeitura de Ipumirim - SC - Auxiliar Administrativo
419;Ano: 2019 Banca: FAUEL Órgão: Prefeitura de São José dos Pinhais - PR Prova: FAUEL - 2019 - Prefeitura de São José dos Pinhais - PR - Assistente Social;Sobre o Estatuto do Idoso (Lei nº 10.741), é CORRETO afirmar que:;"Alternativas
A
A opinião e expressão é um direito da pessoa idosa à liberdade, ao respeito e à dignidade.
B
Se o idoso ou seus familiares não possuírem condições econômicas de prover o seu sustento, impõe-se ao Estado esse provimento, no âmbito da política de saúde.
C
Ao idoso internado ou em observação é assegurado o direito a acompanhante em casos de maior risco à saúde, devendo o órgão de saúde proporcionar as condições adequadas para a sua permanência em tempo integral, visto que, o acompanhante deverá auxiliar nos cuidados de higiene e locomoção do idoso acompanhado.
D
O estatuto do idoso, é destinado a regular os direitos assegurados às pessoas com idade igual ou superior a 65 (sessenta e cinco) anos.";2019;FAUEL;Prefeitura de São José dos Pinhais - PR ; FAUEL - 2019 - Prefeitura de São José dos Pinhais - PR - Assistente Social
420;Ano: 2021 Banca: IESES Órgão: Prefeitura de Palhoça - SC Prova: IESES - 2021 - Prefeitura de Palhoça - SC - Nutricionista;Segundo o Estatuto do Idoso, Lei Federal 10.741/2003, assinale a alternativa correta:;"Alternativas
A
É assegurada a atenção integral à saúde do idoso, por intermédio do Sistema Único de Saúde – SUS, garantindo-lhe o acesso universal e igualitário, em conjunto articulado e contínuo das ações e serviços, para a prevenção, promoção, proteção e recuperação da saúde, incluindo a atenção especial às doenças que afetam preferencialmente os idosos.
B
A perda da condição de segurado será considerada para a concessão da aposentadoria por idade, desde que a pessoa conte com, no mínimo, o tempo de contribuição correspondente ao exigido para efeito de carência na data de requerimento do benefício.
C
O idoso goza de todos os direitos fundamentais inerentes à pessoa humana, sem prejuízo da proteção integral de que trata esta Lei, assegurando-se-lhe, por lei ou por outros meios, todas as oportunidades e facilidades, para preservação de sua saúde física e seu aperfeiçoamento moral, intelectual, espiritual e social, em condições de liberdade.  
D
Os casos de suspeita ou confirmação de violência praticada contra idosos serão objeto de notificação compulsória pelos serviços de saúde públicos e privados à autoridade sanitária, bem como serão obrigatoriamente comunicados por eles especificamente aos seguintes órgãos: autoridade policial e aos Conselhos Municipal e Estadual do Idoso.";2021;IESES;Prefeitura de Palhoça - SC ; IESES - 2021 - Prefeitura de Palhoça - SC - Nutricionista
421;Ano: 2021 Banca: IESES Órgão: Prefeitura de Palhoça - SC Prova: IESES - 2021 - Prefeitura de Palhoça - SC - Bioquímico;No que diz respeito às entidades de atendimento ao idoso, assinale a alternativa INCORRETA:;"Alternativas
A
O dirigente de instituição prestadora de atendimento ao idoso responderá civilmente pelos atos que praticar em detrimento do idoso, com prejuízo das sanções administrativas.
B
Apresentar objetivos estatutários e plano de trabalho compatíveis com os princípios do Estatuto do Idoso.
C
As entidades governamentais e não governamentais de assistência ao idoso ficam sujeitas à inscrição de seus programas, junto ao órgão competente da Vigilância Sanitária e Conselho Municipal da Pessoa Idosa, e em sua falta, junto ao Conselho Estadual ou Nacional da Pessoa Idosa, especificando os regimes de atendimento.
D
Manutenção do idoso na mesma instituição, salvo em caso de força maior.";2021;IESES;Prefeitura de Palhoça - SC ; IESES - 2021 - Prefeitura de Palhoça - SC - Bioquímico
422;Ano: 2019 Banca: NUCEPE Órgão: Prefeitura de Capitão de Campos - PI Prova: NUCEPE - 2019 - Prefeitura de Capitão de Campos - PI - Guarda-Civil Municipal;Quanto ao Estatuto do Idoso, é INCORRETO afirmar que:;"Alternativas
A
Todo cidadão tem o dever de comunicar à autoridade competente qualquer forma de violação ao Estatuto que tenha testemunhado ou de que tenha conhecimento.
B
É obrigação da família, da comunidade, da sociedade e do Poder Público assegurar ao idoso, com absoluta prioridade, a efetivação do direito à vida, à saúde, à alimentação, à educação, à cultura, ao esporte, ao lazer, ao trabalho, à cidadania, à liberdade, à dignidade, ao respeito e à convivência familiar e comunitária.
C
É dever de todos prevenir a ameaça ou violação aos direitos do idoso.
D
O referido Estatuto é destinado a regular os direitos assegurados às pessoas com idade igual ou superior a 60 (sessenta) anos.
E
Dentre os idosos, não é assegurada prioridade especial aos maiores de oitenta anos.";2019;NUCEPE;Prefeitura de Capitão de Campos - PI ; NUCEPE - 2019 - Prefeitura de Capitão de Campos - PI - Guarda-Civil Municipal
423;Ano: 2019 Banca: IDHTEC Órgão: Prefeitura de Taquaritinga do Norte - PE Prova: IDHTEC - 2019 - Prefeitura de Taquaritinga do Norte - PE - Guarda Municipal;Determinado Guarda Municipal do Município “X”, no exercício de sua função, presencia um idoso que, enquanto aguardava atendimento em determinada repartição pública municipal, acabou urinando nas próprias vestes em razão de sua incontinência urinária e outros problemas de saúde. Presenciando tal fato, o referido Guarda Municipal fotografou o idoso naquela situação vexatória e compartilhou as imagens depreciativas e injuriosas à pessoa do idoso em grupos virtuais com vários usuários de determinado aplicativo de mensagens instantâneas, além de publicar em sua própria rede social, na internet. Além das possíveis repercussões funcionais e de responsabilidade civil, à luz do Estatuto do Idoso, é correto afirmar que:;"Alternativas
A
Apesar da conduta ser inadequada, o Guarda Municipal não cometeu crime, já que as imagens do idoso não retratam cenas de nudez.
B
Apesar da conduta inadequada, o Guarda Municipal não cometeu crime, já que as imagens foram veiculadas apenas em grupos e na rede social privada do Guarda Municipal, alcançando um número limitado de pessoas.
C
A conduta praticada pelo Guarda Municipal é considerada crime, já que a veiculação de imagens depreciativas ou injuriosas à pessoa do idoso é crime, seja qual for o meio de comunicação utilizado.
D
O Guarda Municipal cometeu crime por ter veiculado as imagens em sua rede social. Se o referido Guarda Municipal tivesse veiculado as imagens apenas nos grupos fechados do aplicativo de mensagens instantâneas, não seria considerado crime, vez que não há publicidade aberta das imagens.
E
A administração pública municipal deverá instaurar Inquérito Administrativo para apuração de falta grave cometida pelo Guarda Municipal. Além disso, o mesmo deverá responder civilmente pelos eventuais danos causados à imagem do idoso. Contudo, as suas condutas não são consideradas crime por falta de previsão normativa penal, configurando-se fato atípico.";2019;IDHTEC;Prefeitura de Taquaritinga do Norte - PE ; IDHTEC - 2019 - Prefeitura de Taquaritinga do Norte - PE - Guarda Municipal
424;Ano: 2021 Banca: AMEOSC Órgão: Prefeitura de Barra Bonita - SC Prova: AMEOSC - 2021 - Prefeitura de Barra Bonita - SC - Orientador Social;O dever de comunicar à autoridade competente qualquer forma de violação à pessoa idosa da qual se tenha testemunhado ou de que tenha conhecimento (art. 6 do Estatuto do Idoso) é:;"Alternativas
A
Dos profissionais da Assistência Social.
B
De todo cidadão.
C
Do Conselho Tutelar.
D
Dos profissionais da saúde.";2021;AMEOSC;Prefeitura de Barra Bonita - SC ; AMEOSC - 2021 - Prefeitura de Barra Bonita - SC - Orientador Social
425;Ano: 2019 Banca: NUCEPE Órgão: Prefeitura de Capitão de Campos - PI Prova: NUCEPE - 2019 - Prefeitura de Capitão de Campos - PI - Guarda-Civil Municipal;Quanto ao Estatuto do Idoso, é INCORRETO afirmar que:;"Alternativas
A
Todo cidadão tem o dever de comunicar à autoridade competente qualquer forma de violação ao Estatuto que tenha testemunhado ou de que tenha conhecimento.
B
É obrigação da família, da comunidade, da sociedade e do Poder Público assegurar ao idoso, com absoluta prioridade, a efetivação do direito à vida, à saúde, à alimentação, à educação, à cultura, ao esporte, ao lazer, ao trabalho, à cidadania, à liberdade, à dignidade, ao respeito e à convivência familiar e comunitária.
C
É dever de todos prevenir a ameaça ou violação aos direitos do idoso.
D
O referido Estatuto é destinado a regular os direitos assegurados às pessoas com idade igual ou superior a 60 (sessenta) anos.
E
Dentre os idosos, não é assegurada prioridade especial aos maiores de oitenta anos.";2019;NUCEPE;Prefeitura de Capitão de Campos - PI ; NUCEPE - 2019 - Prefeitura de Capitão de Campos - PI - Guarda-Civil Municipal
426;Ano: 2019 Banca: IDHTEC Órgão: Prefeitura de Taquaritinga do Norte - PE Prova: IDHTEC - 2019 - Prefeitura de Taquaritinga do Norte - PE - Guarda Municipal;Determinado Guarda Municipal do Município “X”, no exercício de sua função, presencia um idoso que, enquanto aguardava atendimento em determinada repartição pública municipal, acabou urinando nas próprias vestes em razão de sua incontinência urinária e outros problemas de saúde. Presenciando tal fato, o referido Guarda Municipal fotografou o idoso naquela situação vexatória e compartilhou as imagens depreciativas e injuriosas à pessoa do idoso em grupos virtuais com vários usuários de determinado aplicativo de mensagens instantâneas, além de publicar em sua própria rede social, na internet. Além das possíveis repercussões funcionais e de responsabilidade civil, à luz do Estatuto do Idoso, é correto afirmar que:;"Alternativas
A
Apesar da conduta ser inadequada, o Guarda Municipal não cometeu crime, já que as imagens do idoso não retratam cenas de nudez.
B
Apesar da conduta inadequada, o Guarda Municipal não cometeu crime, já que as imagens foram veiculadas apenas em grupos e na rede social privada do Guarda Municipal, alcançando um número limitado de pessoas.
C
A conduta praticada pelo Guarda Municipal é considerada crime, já que a veiculação de imagens depreciativas ou injuriosas à pessoa do idoso é crime, seja qual for o meio de comunicação utilizado.
D
O Guarda Municipal cometeu crime por ter veiculado as imagens em sua rede social. Se o referido Guarda Municipal tivesse veiculado as imagens apenas nos grupos fechados do aplicativo de mensagens instantâneas, não seria considerado crime, vez que não há publicidade aberta das imagens.
E
A administração pública municipal deverá instaurar Inquérito Administrativo para apuração de falta grave cometida pelo Guarda Municipal. Além disso, o mesmo deverá responder civilmente pelos eventuais danos causados à imagem do idoso. Contudo, as suas condutas não são consideradas crime por falta de previsão normativa penal, configurando-se fato atípico.";2019;IDHTEC;Prefeitura de Taquaritinga do Norte - PE ; IDHTEC - 2019 - Prefeitura de Taquaritinga do Norte - PE - Guarda Municipal
427;Ano: 2021 Banca: AMEOSC Órgão: Prefeitura de Barra Bonita - SC Prova: AMEOSC - 2021 - Prefeitura de Barra Bonita - SC - Orientador Social;O dever de comunicar à autoridade competente qualquer forma de violação à pessoa idosa da qual se tenha testemunhado ou de que tenha conhecimento (art. 6 do Estatuto do Idoso) é:;"Alternativas
A
Dos profissionais da Assistência Social.
B
De todo cidadão.
C
Do Conselho Tutelar.
D
Dos profissionais da saúde.";2021;AMEOSC;Prefeitura de Barra Bonita - SC ; AMEOSC - 2021 - Prefeitura de Barra Bonita - SC - Orientador Social
428;Ano: 2020 Banca: FAUEL Órgão: Prefeitura de Bom Jesus do Sul - PR Prova: FAUEL - 2020 - Prefeitura de Bom Jesus do Sul - PR - Auxiliar de Consultório Dentário;"Considere o parágrafo a seguir, extraído de um dos artigos do Estatuto do Idoso, e marque a opção que preenche a lacuna conforme o texto exato da lei.
“É dever _______ prevenir a ameaça ou violação aos direitos do idoso”";"Alternativas
A
de todos
B
da família
C
do jovem
D
do Estado";2020;FAUEL;Prefeitura de Bom Jesus do Sul - PR ; FAUEL - 2020 - Prefeitura de Bom Jesus do Sul - PR - Auxiliar de Consultório Dentário
429;Ano: 2020 Banca: Prefeitura de Itambaracá - PR Órgão: Prefeitura de Itambaracá - PR Prova: Prefeitura de Itambaracá - PR - 2020 - Prefeitura de Itambaracá - PR - Psicologia;Com relação ao Estatuto do Idoso, assinale a alternativa correta.;"Alternativas
A
O idoso goza de todos os direitos fundamentais inerentes à pessoa humana, com prejuízo da proteção integral de que trata esta Lei, assegurando-se-lhe, por lei ou por outros meios, todas as oportunidades e facilidades, para preservação de sua saúde física e mental e seu aperfeiçoamento moral, intelectual, espiritual e social, em condições de liberdade e dignidade.
B
Não é obrigação da família, da comunidade, da sociedade e do Poder Público assegurar ao idoso, com absoluta prioridade, a efetivação do direito à vida, à saúde, à alimentação, à educação, à cultura, ao esporte, ao lazer, ao trabalho, à cidadania, à liberdade, à dignidade, ao respeito e à convivência familiar e comunitária.
C
É instituído o Estatuto do Idoso, destinado a regular os direitos assegurados às pessoas com idade igual ou superior a 60 (sessenta) anos.
D
Qualquer idoso será objeto de qualquer tipo de negligência, discriminação, violência, crueldade ou opressão, e todo atentado aos seus direitos, por ação ou omissão, será punido na forma da lei.";2020;Prefeitura;Prefeitura de Itambaracá - PR ; Prefeitura de Itambaracá - PR - 2020 - Prefeitura de Itambaracá - PR - Psicologia
430;Ano: 2020 Banca: EDUCA Órgão: Prefeitura de Passagem - PB Prova: EDUCA - 2020 - Prefeitura de Passagem - PB - Assistente Social;"De acordo com a Lei no 10.741, que dispõe sobre o Estatuto do Idoso em seu Art. 17 estabelece ao idoso que esteja no domínio de suas faculdades mentais é assegurado o direito de optar pelo tratamento de saúde que lhe for reputado mais favorável, em seu Parágrafo único diz que não estando o idoso em condições de proceder à opção, esta será feita:
I. Pelo curador, quando o idoso for interditado. II. Pelos familiares, quando o idoso não tiver curador ou este não puder ser contactado em tempo hábil. III. Pelo médico, quando ocorrer iminente risco de vida e não houver tempo hábil para consulta a curador ou familiar. IV. Pelo próprio médico, quando não houver curador ou familiar conhecido, caso em que deverá comunicar o fato ao Ministério Público.
Estão CORRETAS:";"Alternativas
A
I e II apenas.
B
II e III apenas.
C
III e IV apenas.
D
II, III e IV apenas.
E
I, II, III e IV.";2020;EDUCA;Prefeitura de Passagem - PB ; EDUCA - 2020 - Prefeitura de Passagem - PB - Assistente Social
431;Ano: 2019 Banca: Instituto UniFil Órgão: Prefeitura de Tupãssi - PR Prova: Instituto UniFil - 2019 - Prefeitura de Tupãssi - PR - Orientador Social;Considerando o disposto no Estatuto do Idoso (Lei nº 10.741/2003), assinale a alternativa incorreta.;"Alternativas
A
O Estatuto do Idoso destina-se a regular os direitos assegurados às pessoas com idade igual ou superior a 60 (sessenta) anos.

B
O idoso goza de todos os direitos fundamentais inerentes à pessoa humana, sem prejuízo da proteção integral de que trata Estatuto do Idoso.
C
O idoso não tem direito a atendimento preferencial imediato e individualizado junto aos órgãos públicos e privados prestadores de serviços à população.
D
É obrigação da família, da comunidade, da sociedade e do Poder Público assegurar ao idoso, com absoluta prioridade, a efetivação dos seus direitos.";2019;Instituto;Prefeitura de Tupãssi - PR ; Instituto UniFil - 2019 - Prefeitura de Tupãssi - PR - Orientador Social
432;Ano: 2021 Banca: IBGP Órgão: Prefeitura de Dores do Indaiá - MG Prova: IBGP - 2021 - Prefeitura de Dores do Indaiá - MG - Assistente Social;"Leia o trecho a seguir:




“O envelhecimento é um direito ________________________ e a sua proteção um direito ______________, nos termos desta Lei e da legislação vigente”.

Fonte: Lei nº 10.741, de 01 de outubro de 2003 - Estatuto do Idoso.




Assinale a alternativa que preenche CORRETAMENTE as lacunas.";"Alternativas
A
individual, econômico
B
adquirido, social
C
personalíssimo, socia
D
personalíssimo, econômico";2021;IBGP;Prefeitura de Dores do Indaiá - MG ; IBGP - 2021 - Prefeitura de Dores do Indaiá - MG - Assistente Social
433;Ano: 2021 Banca: IBADE Órgão: IAPEN - AC Provas: IBADE - 2021 - IAPEN - AC - Advogado ;Conforme a Lei nº 10.741, de 01/10/2003, que dispõe sobre o Estatuto do Idoso, assinale a alternativa CORRETA.;"Alternativas
A
Os crimes definidos nesta Lei são de ação penal pública condicionada à representação do idoso (Art. 95)
B
É assegurada a atenção integral à saúde do idoso, por intermédio do Sistema Particular de Saúde (Art. 15)
C
O Poder Público criará oportunidades de acesso do idoso ao mercado de trabalho, adequando currículos e metodologias a ele destinados (Art. 21)
D
Nenhum idoso será objeto de qualquer tipo de negligência, discriminação, violência, crueldade ou opressão, e todo atentado aos seus direitos, por ação ou omissão, será punido na forma da lei (Art. 4º)
E
É instituído o Estatuto do Idoso, destinado a regular os direitos assegurados às pessoas com idade igual ou superior a 80 (oitenta) anos (Art. 1º)";2021;IBADE;IAPEN - AC ; IBADE - 2021 - IAPEN - AC - Advogado 
434;Ano: 2021 Banca: Instituto UniFil Órgão: Prefeitura de Itambaracá - PR Prova: Instituto UniFil - 2021 - Prefeitura de Itambaracá - PR - Psicólogo;Com relação ao Estatuto do Idoso, assinale a alternativa correta.;"Alternativas
A
O idoso goza de todos os direitos fundamentais inerentes à pessoa humana, com prejuízo da proteção integral de que trata esta Lei, assegurando-se-lhe, por lei ou por outros meios, todas as oportunidades e facilidades, para preservação de sua saúde física e mental e seu aperfeiçoamento moral, intelectual, espiritual e social, em condições de liberdade e dignidade.
B
Não é obrigação da família, da comunidade, da sociedade e do Poder Público assegurar ao idoso, com absoluta prioridade, a efetivação do direito à vida, à saúde, à alimentação, à educação, à cultura, ao esporte, ao lazer, ao trabalho, à cidadania, à liberdade, à dignidade, ao respeito e à convivência familiar e comunitária.
C
É instituído o Estatuto do Idoso, destinado a regular os direitos assegurados às pessoas com idade igual ou superior a 60 (sessenta) anos.
D
Qualquer idoso será objeto de qualquer tipo de negligência, discriminação, violência, crueldade ou opressão, e todo atentado aos seus direitos, por ação ou omissão, será punido na forma da lei.";2021;Instituto;Prefeitura de Itambaracá - PR ; Instituto UniFil - 2021 - Prefeitura de Itambaracá - PR - Psicólogo
435;Ano: 2021 Banca: IBGP Órgão: Prefeitura de Dores do Indaiá - MG Prova: IBGP - 2021 - Prefeitura de Dores do Indaiá - MG - Assistente Social;"Leia o trecho a seguir:




“O envelhecimento é um direito ________________________ e a sua proteção um direito ______________, nos termos desta Lei e da legislação vigente”.

Fonte: Lei nº 10.741, de 01 de outubro de 2003 - Estatuto do Idoso.




Assinale a alternativa que preenche CORRETAMENTE as lacunas.";"Alternativas
A
individual, econômico
B
adquirido, social
C
personalíssimo, socia
D
personalíssimo, econômico";2021;IBGP;Prefeitura de Dores do Indaiá - MG ; IBGP - 2021 - Prefeitura de Dores do Indaiá - MG - Assistente Social
436;Ano: 2021 Banca: IBADE Órgão: IAPEN - AC Provas: IBADE - 2021 - IAPEN - AC - Advogado ;Conforme a Lei nº 10.741, de 01/10/2003, que dispõe sobre o Estatuto do Idoso, assinale a alternativa CORRETA.;"Alternativas
A
Os crimes definidos nesta Lei são de ação penal pública condicionada à representação do idoso (Art. 95)
B
É assegurada a atenção integral à saúde do idoso, por intermédio do Sistema Particular de Saúde (Art. 15)
C
O Poder Público criará oportunidades de acesso do idoso ao mercado de trabalho, adequando currículos e metodologias a ele destinados (Art. 21)
D
Nenhum idoso será objeto de qualquer tipo de negligência, discriminação, violência, crueldade ou opressão, e todo atentado aos seus direitos, por ação ou omissão, será punido na forma da lei (Art. 4º)
E
É instituído o Estatuto do Idoso, destinado a regular os direitos assegurados às pessoas com idade igual ou superior a 80 (oitenta) anos (Art. 1º)";2021;IBADE;IAPEN - AC ; IBADE - 2021 - IAPEN - AC - Advogado 
437;Ano: 2021 Banca: Instituto UniFil Órgão: Prefeitura de Itambaracá - PR Prova: Instituto UniFil - 2021 - Prefeitura de Itambaracá - PR - Psicólogo;Com relação ao Estatuto do Idoso, assinale a alternativa correta.;"Alternativas
A
O idoso goza de todos os direitos fundamentais inerentes à pessoa humana, com prejuízo da proteção integral de que trata esta Lei, assegurando-se-lhe, por lei ou por outros meios, todas as oportunidades e facilidades, para preservação de sua saúde física e mental e seu aperfeiçoamento moral, intelectual, espiritual e social, em condições de liberdade e dignidade.
B
Não é obrigação da família, da comunidade, da sociedade e do Poder Público assegurar ao idoso, com absoluta prioridade, a efetivação do direito à vida, à saúde, à alimentação, à educação, à cultura, ao esporte, ao lazer, ao trabalho, à cidadania, à liberdade, à dignidade, ao respeito e à convivência familiar e comunitária.
C
É instituído o Estatuto do Idoso, destinado a regular os direitos assegurados às pessoas com idade igual ou superior a 60 (sessenta) anos.
D
Qualquer idoso será objeto de qualquer tipo de negligência, discriminação, violência, crueldade ou opressão, e todo atentado aos seus direitos, por ação ou omissão, será punido na forma da lei.";2021;Instituto;Prefeitura de Itambaracá - PR ; Instituto UniFil - 2021 - Prefeitura de Itambaracá - PR - Psicólogo
438;Ano: 2021 Banca: CESPE / CEBRASPE Órgão: MPE-SC Prova: CESPE / CEBRASPE - 2021 - MPE-SC - Promotor de Justiça Substituto - Prova 2;"Acerca das disposições do Estatuto do Idoso e da Lei Brasileira de Inclusão, julgue o item a seguir.
É da competência do Ministério Público atuar como substituto processual do idoso em situação de risco. 
";"Alternativas
Certo
Errado";2021;CESPE;MPE-SC ; CESPE / CEBRASPE - 2021 - MPE-SC - Promotor de Justiça Substituto - Prova 2
439;Ano: 2021 Banca: CESPE / CEBRASPE Órgão: MPE-SC Prova: CESPE / CEBRASPE - 2021 - MPE-SC - Promotor de Justiça Substituto - Prova 2;"Acerca das disposições do Estatuto do Idoso e da Lei Brasileira de Inclusão, julgue o item a seguir.
Na hipótese da prática ou incitação de discriminação de pessoa em razão de sua deficiência, por intermédio de meios de comunicação social, o juiz poderá determinar, a pedido do Ministério Público, a interdição das respectivas mensagens ou páginas de informação na Internet, mas somente ao fim do inquérito policial.
";"Alternativas
Certo
Errado";2021;CESPE;MPE-SC ; CESPE / CEBRASPE - 2021 - MPE-SC - Promotor de Justiça Substituto - Prova 2
