;info;enunciado;options;ano;banca;orgao;prova
67;Ano: 2012 Banca: MPE-MT Órgão: MPE-MT Prova: MPE-MT - 2012 - MPE-MT - Promotor de Justiça;O art. 38 do Estatuto do Idoso reserva uma determinada porcentagem de unidades residenciais em qualquer programa habitacional público ou subsidiado por recursos públicos. Essa porcentagem, de acordo com a mesma lei, é:;"Alternativas
A
3%
B
2%
C
1%
D
4%
E
5%";2012;MPE-MT;MPE-MT ; MPE-MT - 2012 - MPE-MT - Promotor de Justiça
68;Ano: 2013 Banca: CESPE / CEBRASPE Órgão: MPE-RO Prova: CESPE - 2013 - MPE-RO - Promotor de Justiça;"Assinale a opção correta com base nas normas de funcionamento de serviços de atenção ao idoso no Brasil.

";"Alternativas
A
O responsável técnico de instituição para idosos deve ser um profissional da área de administração.

B
Não se insere entre os objetivos da modalidade de projeto denominada família natural a oferta de suplementação financeira à família do idoso.

C
A família acolhedora, modalidade de programa que proporciona ao idoso sem família os cuidados de uma família cadastrada e capacitada, pode oferecer atendimento a, no máximo, três idosos.

D
Na modalidade de projeto denominada República é vedada a utilização do sistema de autogestão.

E
As instituições para idosos em geral devem contar com apoio jurídico e administrativo.";2013;CESPE;MPE-RO ; CESPE - 2013 - MPE-RO - Promotor de Justiça
69;Ano: 2013 Banca: CESPE / CEBRASPE Órgão: DPE-DF Prova: CESPE - 2013 - DPE-DF - Defensor Público;"Julgue os itens que se seguem, relativos aos direitos das pessoas com necessidades especiais, dos idosos e das vítimas de violência doméstica familiar.

Segundo o que dispõe o Estatuto do Idoso, as transações relativas a alimentos referendadas pela DP configuram título executivo extrajudicial";"Alternativas
Certo
Errado";2013;CESPE;DPE-DF ; CESPE - 2013 - DPE-DF - Defensor Público
70;Ano: 2013 Banca: CESPE / CEBRASPE Órgão: PC-DF Prova: CESPE - 2013 - PC-DF - Agente de Polícia;O procedimento da Lei dos Juizados Especiais Cíveis e Criminais não é aplicado a nenhum dos crimes previstos no Estatuto do Idoso.;"Alternativas
Certo
Errado";2013;CESPE;PC-DF ; CESPE - 2013 - PC-DF - Agente de Polícia
71;Ano: 2010 Banca: FCC Órgão: METRÔ-SP Prova: FCC - 2010 - METRÔ-SP - Supervisor de Linha Operacional;No que diz respeito ao Estatuto do Idoso, é certo que a conduta de negar a alguém, por motivo de idade, emprego ou trabalho, constitui.;"Alternativas
A
infração administrativa punível com multa de R$ 500,00 a R$ 3.000,00.

B
crime punível com reclusão de 6 (seis) meses a 1 (um) ano e multa.

C
ilícito civil, exclusivamente, suscetível de indenização por danos materiais e morais.

D
trabalhista, exclusivamente, suscetível de indenização moral por frustração ao trabalho.

E
hipótese de exercício regular do direito, não cabendo qualquer espécie de sanção.";2010;FCC;METRÔ-SP ; FCC - 2010 - METRÔ-SP - Supervisor de Linha Operacional
72;Ano: 2013 Banca: CESPE / CEBRASPE Órgão: MPU Prova: CESPE - 2013 - MPU - Analista - Serviço Social;"Com base nessa situação hipotética, julgue o  item  subsequente.


Quanto ao irmão de Luísa, cuidador de seu pai, pode-se aplicar medida de proteção prevista no Estatuto do Idoso, qual seja: inclusão da pessoa de convivência do idoso em programa oficial ou comunitário de tratamento para dependência de drogas.";"Alternativas
Certo
Errado";2013;CESPE;MPU ; CESPE - 2013 - MPU - Analista - Serviço Social
73;Ano: 2013 Banca: MPE-GO Órgão: MPE-GO Prova: MPE-GO - 2013 - MPE-GO - Promotor de Justiça;Sobre o Estatuto do Idoso - Lei n° 10.741/03, é correto afirmar:;"Alternativas
A
foi instituído o Estatuto do Idoso, destinado a regular os direitos assegurados ás pessoas com idade igual ou superior a 65 (sessenta e cinco) anos.
B
a obrigação alimentar é solidária, proibindo-se o idoso optar entre os prestadores.
C
no caso de entidades filantrópicas, ou casa-lar, é proibida a cobrança de participação do idoso no custeio da entidade.
D
o idoso tem direito ao exercício de atividade profissional, respeitadas suas condições físicas, intelectuais e psiquicas.";2013;MPE-GO;MPE-GO ; MPE-GO - 2013 - MPE-GO - Promotor de Justiça
74;Ano: 2014 Banca: VUNESP Órgão: PC-SP Prova: VUNESP - 2014 - PC-SP - Investigador de Polícia;Minerva, 45 anos de idade, é filha de Pomona, 62 anos de idade. Ambas vivem juntas. Quando Pomona veio a adoecer gravemente, Minerva a levou para um hospital público e lá a abandonou sob os cuidados médicos do estabelecimento, não mais retornando para buscá-la. Essa conduta de Minerva.;"Alternativas
A
é considerada um crime de preconceito punível pelo Estatuto do Idoso

B
não é considerada como crime, uma vez que Pomona, embora abandonada, foi deixada sob cuidados médicos.

C
não é considerada crime, por se tratar de hospital público, que tem a obrigação legal de cuidar de Pomona.

D
seria considerada crime pelo Estatuto do Idoso apenas se Pomona fosse maior de 65 anos de idade.

E
é considerada um crime pelo Estatuto do Idoso.";2014;VUNESP;PC-SP ; VUNESP - 2014 - PC-SP - Investigador de Polícia
75;Ano: 2010 Banca: FUMARC Órgão: CEMIG-TELECOM Prova: FUMARC - 2010 - CEMIG-TELECOM - Técnico Contábil;"Art.3º do Estatuto do idoso:

É obrigação da família, da comunidade, da sociedade e do Poder Público assegurar ao idoso, com absoluta prioridade, a efetivação do direito à vida, à saúde, à alimentação, à educação, à cultura, ao esporte, ao lazer, ao trabalho, à cidadania, à liberdade, à dignidade, ao respeito e à convivência familiar e comunitária.

Constituem prioridades asseguradas no parágrafo único desse artigo:

I. O atendimento preferencial imediato e individualizado junto aos órgãos públicos e privados prestadores de serviços à população.
II. Destinação privilegiada de recursos públicos nas áreas relacionadas com a proteção ao idoso.
III. Primazia no recebimento da restituição do Imposto de Renda. (Incluído pela Lei nº 11.765, de 2008).
IV. Alocação de verbas da educação para assegurar a formação continuada.

Estão CORRETAS as afirmativas:";"Alternativas
A
I – II e IV.

B
I – II e III.

C
II – III e IV.

D
I – III e IV.";2010;FUMARC;CEMIG-TELECOM ; FUMARC - 2010 - CEMIG-TELECOM - Técnico Contábil
76;Ano: 2014 Banca: CESPE / CEBRASPE Órgão: TJ-SE Prova: CESPE - 2014 - TJ-SE - Analista Judiciário - Direito;"A respeito dos direitos de sucessões, da criança e do adolescente, e do idoso, julgue os próximos itens.

A obrigação de prestar alimentos ao idoso é solidária e abrange todos os coobrigados previstos na lei civil.";"Alternativas
Certo
Errado";2014;CESPE;TJ-SE ; CESPE - 2014 - TJ-SE - Analista Judiciário - Direito
77;Ano: 2014 Banca: MPE-SC Órgão: MPE-SC Prova: MPE-SC - 2014 - MPE-SC - Promotor de Justiça - Matutina;A Lei n. 10.741/03 (Estatuto do Idoso) possui tipo penal específico para punir tabelião que lavrar ato notarial que envolva pessoa idosa sem discernimento de seus atos e sem a devida representação legal.;"Alternativas
Certo
Errado";2014;MPE-SC;MPE-SC ; MPE-SC - 2014 - MPE-SC - Promotor de Justiça - Matutina
78;Ano: 2014 Banca: CESPE / CEBRASPE Órgão: Câmara dos Deputados Prova: CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XXII;"Com relação aos crimes contra o idoso e à violência familiar e doméstica contra a mulher, julgue o item.

Caso um filho, maior de dezoito anos de idade, pratique atos humilhantes contra seu pai — com sessenta anos de idade — e, por esse motivo, seja processado e condenado por crime previsto no Estatuto do Idoso, haverá isenção da pena prevista no Código Penal em razão de o condenado ser descendente da vítima.";"Alternativas
Certo
Errado";2014;CESPE;Câmara dos Deputados ; CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XXII
79;Ano: 2014 Banca: VUNESP Órgão: DPE-MS Prova: VUNESP - 2014 - DPE-MS - Defensor Público;De acordo com a Lei n.º 10.741/2003 (Estatuto do Idoso), é correto afirmar que;"Alternativas
A
a prioridade no recebimento da restituição do imposto de renda não está entre as prerrogativas dos idosos.
B
ao idoso é assegurada a gratuidade nos transportes coletivos, inclusive nos serviços seletivos e especiais, paralelamente prestados.
C
é proibida a discriminação dos idosos nos planos de saúde, consistente na cobrança de valores diferenciados em razão da idade.
D
o Poder Público tem o dever de fornecer aos idosos, gratuitamente, recursos relativos ao tratamento, habilitação ou reabilitação, exceto próteses e órteses.";2014;VUNESP;DPE-MS ; VUNESP - 2014 - DPE-MS - Defensor Público
80;Ano: 2014 Banca: FGV Órgão: TJ-RJ Prova: FGV - 2014 - TJ-RJ - Analista Judiciário - Especialidade Psicólogo;Com relação aos alimentos que devem ser prestados ao idoso, a Lei nº 10.741/2003 (Estatuto do Idoso) estabelece que a obrigação alimentar:;"Alternativas
A
preferencial é do descendente mais próximo;
B
preferencial é do cônjuge capaz;
C
preferencial é do descendente com maior capacidade financeira;
D
é solidária, podendo o idoso optar entre os prestadores;
E
é solidária, devendo ser seguida a ordem preferencial dos prestadores.";2014;FGV;TJ-RJ ; FGV - 2014 - TJ-RJ - Analista Judiciário - Especialidade Psicólogo
81;Ano: 2014 Banca: FGV Órgão: TJ-RJ Prova: FGV - 2014 - TJ-RJ - Analista Judiciário - Especialidade Comissário de Justiça, da Infância, da Juventude e do Idoso;Pedro, idoso sem renda, pretende pedir alimentos aos seus três filhos, que são maiores e trabalham. Nesse tema, sobre sustento do idoso, é certo que:;"Alternativas
A
ele deverá pedir alimentos aos três filhos conjuntamente, não podendo escolher a quem acionará judicialmente;
B
se fizer acordo com os filhos perante o Defensor Público ou o Ministério Público, para que o mesmo possa ser executado é necessária a homologação judicial;
C
caso os filhos e demais familiares não tenham condições de ajudar o idoso, o Poder Público deve prover seu sustento, no âmbito da assistência social;
D
para agilizar o processo de alimentos, não é necessária a intervenção do Ministério Público;
E
não há prioridade no andamento da ação de alimentos ajuizada pelo idoso que estiver assistido por advogado particular.";2014;FGV;TJ-RJ ; FGV - 2014 - TJ-RJ - Analista Judiciário - Especialidade Comissário de Justiça, da Infância, da Juventude e do Idoso
82;Ano: 2014 Banca: FGV Órgão: TJ-RJ Prova: FGV - 2014 - TJ-RJ - Analista Judiciário - Especialidade Comissário de Justiça, da Infância, da Juventude e do Idoso;"Sebastiana Camargo, 66 (sessenta e seis) anos, ajuizou ação de indenização em face de AUTO ÔNIBUS ALVORECER LTDA, empresa de transporte urbano, aduzindo, em resumo, que foi impedida de embarcar no coletivo da Ré por não portar identificação do RIOCARD, embora tenha apresentado a sua carteira de identidade, a qual, no seu entender, seria suficiente para demonstrar a sua condição de idosa e autorizar o ingresso gratuito no veículo.

Contestou a empresa ré o pedido, argumentando que não haveria ilegalidade na exigência de apresentação do cartão RIOCARD, porque este procedimento busca racionalizar o sistema e evitar fraudes, sem ferir o direito à gratuidade dos idosos.

Considerando o caso acima exposto, é correto afirmar que:";"Alternativas
A
aos maiores de 65 anos fica assegurada a gratuidade dos transportes coletivos públicos urbanos, semiurbanos, nos serviços seletivos e especiais;
B
aos maiores de 65 anos fica assegurada a gratuidade nos transportes coletivos públicos de qualquer natureza, mediante apresentação do cartão de gratuidade, que servirá de prova de sua condição de idoso;
C
considerando que o intuito do legislador foi a facilitação e a promoção do acesso aos meios de transporte aos idosos portadores de doenças crônicas, é lícito que deles se exija a apresentação do cartão RIOCARD, com vistas a evitar fraudes;
D
é garantida aos maiores de 65 anos a gratuidade nos transportes coletivos públicos urbanos e semiurbanos, condicionada apenas à apresentação de documento pessoal que comprove a idade do passageiro;
E
é garantida aos maiores de 65 anos a gratuidade nos transportes coletivos públicos urbanos e semiurbanos, limitado o seu exercício a 60 viagens ao mês, que são fiscalizadas a partir da apresentação do cartão RIOCARD.";2014;FGV;TJ-RJ ; FGV - 2014 - TJ-RJ - Analista Judiciário - Especialidade Comissário de Justiça, da Infância, da Juventude e do Idoso
83;Ano: 2014 Banca: MPE-GO Órgão: MPE-GO Prova: MPE-GO - 2014 - MPE-GO - Promotor de Justiça Substituto;Com relação à Lei 10741/03 (Estatuto do Idoso) é incorreto afirmar:;"Alternativas
A
É dever de todos prevenir a ameaça ou violação aos direitos do idoso.
B
É vedada a discriminação do idoso nos planos de saúde pela cobrança de valores diferenciados em razão da idade.
C
As transações relativas a alimentos poderão ser celebradas perante o Promotor de Justiça, que as referendará. Contudo, somente terão eficácia de título executivo se homologadas pelo Poder Judiciário.
D
Se o idoso ou seus familiares não possuírem condições de prover o seu sustento, impõe-se ao Poder Público esse provimento, no âmbito da assistência social.";2014;MPE-GO;MPE-GO ; MPE-GO - 2014 - MPE-GO - Promotor de Justiça Substituto
84;Ano: 2015 Banca: CESPE / CEBRASPE Órgão: DPE-PE Prova: CESPE - 2015 - DPE-PE - Defensor Público;"Julgue o item subsecutivo, a respeito dos direitos do idoso.

As competências do Conselho Nacional dos Direitos do Idoso incluem a promoção de cooperação entre governos da União, dos estados, do DF e dos municípios e a sociedade civil organizada na formulação e execução da política nacional de atendimento dos direitos do idoso.";"Alternativas
Certo
Errado";2015;CESPE;DPE-PE ; CESPE - 2015 - DPE-PE - Defensor Público
85;Ano: 2014 Banca: FGV Órgão: TJ-RJ Prova: FGV - 2014 - TJ-RJ - Analista Judiciário - Especialidade Comissário de Justiça, da Infância, da Juventude e do Idoso;"Sebastiana Camargo, 66 (sessenta e seis) anos, ajuizou ação de indenização em face de AUTO ÔNIBUS ALVORECER LTDA, empresa de transporte urbano, aduzindo, em resumo, que foi impedida de embarcar no coletivo da Ré por não portar identificação do RIOCARD, embora tenha apresentado a sua carteira de identidade, a qual, no seu entender, seria suficiente para demonstrar a sua condição de idosa e autorizar o ingresso gratuito no veículo.

Contestou a empresa ré o pedido, argumentando que não haveria ilegalidade na exigência de apresentação do cartão RIOCARD, porque este procedimento busca racionalizar o sistema e evitar fraudes, sem ferir o direito à gratuidade dos idosos.

Considerando o caso acima exposto, é correto afirmar que:";"Alternativas
A
aos maiores de 65 anos fica assegurada a gratuidade dos transportes coletivos públicos urbanos, semiurbanos, nos serviços seletivos e especiais;
B
aos maiores de 65 anos fica assegurada a gratuidade nos transportes coletivos públicos de qualquer natureza, mediante apresentação do cartão de gratuidade, que servirá de prova de sua condição de idoso;
C
considerando que o intuito do legislador foi a facilitação e a promoção do acesso aos meios de transporte aos idosos portadores de doenças crônicas, é lícito que deles se exija a apresentação do cartão RIOCARD, com vistas a evitar fraudes;
D
é garantida aos maiores de 65 anos a gratuidade nos transportes coletivos públicos urbanos e semiurbanos, condicionada apenas à apresentação de documento pessoal que comprove a idade do passageiro;
E
é garantida aos maiores de 65 anos a gratuidade nos transportes coletivos públicos urbanos e semiurbanos, limitado o seu exercício a 60 viagens ao mês, que são fiscalizadas a partir da apresentação do cartão RIOCARD.";2014;FGV;TJ-RJ ; FGV - 2014 - TJ-RJ - Analista Judiciário - Especialidade Comissário de Justiça, da Infância, da Juventude e do Idoso
86;Ano: 2014 Banca: MPE-GO Órgão: MPE-GO Prova: MPE-GO - 2014 - MPE-GO - Promotor de Justiça Substituto;Com relação à Lei 10741/03 (Estatuto do Idoso) é incorreto afirmar:;"Alternativas
A
É dever de todos prevenir a ameaça ou violação aos direitos do idoso.
B
É vedada a discriminação do idoso nos planos de saúde pela cobrança de valores diferenciados em razão da idade.
C
As transações relativas a alimentos poderão ser celebradas perante o Promotor de Justiça, que as referendará. Contudo, somente terão eficácia de título executivo se homologadas pelo Poder Judiciário.
D
Se o idoso ou seus familiares não possuírem condições de prover o seu sustento, impõe-se ao Poder Público esse provimento, no âmbito da assistência social.";2014;MPE-GO;MPE-GO ; MPE-GO - 2014 - MPE-GO - Promotor de Justiça Substituto
87;Ano: 2015 Banca: CESPE / CEBRASPE Órgão: DPE-PE Prova: CESPE - 2015 - DPE-PE - Defensor Público;"Julgue o item subsecutivo, a respeito dos direitos do idoso.

As competências do Conselho Nacional dos Direitos do Idoso incluem a promoção de cooperação entre governos da União, dos estados, do DF e dos municípios e a sociedade civil organizada na formulação e execução da política nacional de atendimento dos direitos do idoso.";"Alternativas
Certo
Errado";2015;CESPE;DPE-PE ; CESPE - 2015 - DPE-PE - Defensor Público
88;Ano: 2015 Banca: CESPE / CEBRASPE Órgão: DPE-PE Prova: CESPE - 2015 - DPE-PE - Defensor Público;"A respeito da tutela dos direitos difusos, coletivos e individuais, julgue o seguinte item.

Se uma ação ajuizada por idoso, na qual se vise o cumprimento de contrato de compra e venda de um veículo, for processada sem a participação do MP na qualidade de custos legis, a sentença que eventualmente for proferida nesse processo deverá ser anulada.";"Alternativas
Certo
Errado";2015;CESPE;DPE-PE ; CESPE - 2015 - DPE-PE - Defensor Público
89;Ano: 2014 Banca: CEC Órgão: Prefeitura de Piraquara - PR Prova: CEC - 2014 - Prefeitura de Piraquara - PR - Assistente Social;"Assinale a alternativa que apresenta a complementação correta do texto a seguir:

Segundo o artigo 19, da Lei 10.741/2003, que dispõe sobre o Estatuto do Idoso, os casos de suspeita ou confirmação de violência praticada contra idosos serão objeto de notificação compulsória pelos serviços de saúde públicos e privados à autoridade sanitária, bem como serão obrigatoriamente comunicados por eles a quaisquer dos seguintes órgãos: _________________________";"Alternativas
A
Autoridade policial; Poder Público; Conselho Municipal do Idoso; Conselho Estadual do Idoso; Secretaria Nacional do Idoso.
B
Autoridade policial; Ministério Público; Conselho Municipal do Idoso; Conselho Estadual do Idoso; Conselho Nacional do Idoso
C
Autoridade policial; Ministério Público; Secretaria Municipal do Idoso; Secretaria Estadual do Idoso; Secretaria Nacional do Idoso
D
Poder Público; Conselho Municipal do Idoso; Conselho Estadual do Idoso; Conselho Nacional do Idoso.
E
Ministério Público; Centro Municipal de Assistência ao idoso; Centro Estadual de Assistência ao idoso; Conselho Nacional de Assistência ao Idoso.";2014;CEC;Prefeitura de Piraquara - PR ; CEC - 2014 - Prefeitura de Piraquara - PR - Assistente Social
90;Ano: 2014 Banca: CESPE / CEBRASPE Órgão: Câmara dos Deputados Prova: CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XXI;"Com base no que dispõem o Estatuto do Idoso e a Política Nacional do Idoso, julgue o  item. 

As medidas de proteção ao idoso incluem inserir pessoas usuárias de substâncias psicoativas que convivam com idosos e lhe causem sofrimento psicológico ou físico em programas oficiais ou comunitários de auxílio, de orientação e de tratamento.";"Alternativas
Certo
Errado";2014;CESPE;Câmara dos Deputados ; CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XXI
91;Ano: 2014 Banca: CESPE / CEBRASPE Órgão: Câmara dos Deputados Prova: CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XXI;"Considerando o disposto no Estatuto do Idoso, julgue o  item  a seguir, referente  às instituições de longa permanência.

Se, devido ao não cumprimento de exigências legais, um estabelecimento de longa permanência de idosos for interditado, os idosos abrigados nesse local deverão ser transferidos para outra instituição da mesma natureza, e os custos da transferência serão de responsabilidade da vigilância sanitária
";"Alternativas
Certo
Errado";2014;CESPE;Câmara dos Deputados ; CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XXI
92;Ano: 2014 Banca: CESPE / CEBRASPE Órgão: Câmara dos Deputados Prova: CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XXI;"Considerando o disposto no Estatuto do Idoso, julgue o  item  a seguir, referente  às instituições de longa permanência. 

Conforme o Estatuto do Idoso, as entidades de longa permanência devem firmar contrato de prestação de serviços com a pessoa idosa abrigada, ou com o seu representante legal, caso o idoso seja considerado incapaz.";"Alternativas
Certo
Errado";2014;CESPE;Câmara dos Deputados ; CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XXI
93;Ano: 2014 Banca: CESPE / CEBRASPE Órgão: Câmara dos Deputados Prova: CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XXI;"Considerando o disposto no Estatuto do Idoso, julgue o  item  a seguir, referente  às instituições de longa permanência. 


Entre as ações previstas na política de atendimento ao idoso, incluem-se os serviços para a identificação e a localização de parentes ou de responsáveis por idosos abandonados em hospitais e instituições de longa permanência.";"Alternativas
Certo
Errado";2014;CESPE;Câmara dos Deputados ; CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XXI
94;Ano: 2014 Banca: CESPE / CEBRASPE Órgão: Câmara dos Deputados Prova: CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XVI;"Acerca do direito aplicado à saúde, ao idoso e à criança, julgue o item a seguir.

O poder público deve garantir o direito à segurança, à saúde e à alimentação aos brasileiros idosos, sendo o acesso desses à educação e à cultura um dever restrito da família.";"Alternativas
Certo
Errado";2014;CESPE;Câmara dos Deputados ; CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XVI
95;Ano: 2015 Banca: FCC Órgão: CNMP Prova: FCC - 2015 - CNMP - Analista do CNMP - Direito;A conduta de lavrar ato notarial que envolva pessoa idosa sem discernimento de seus atos, sem a devida representação legal, pode ser definida como crime;"Alternativas
A
crime unissubsistente cuja ação penal é privada.
B
crime plurissubjetivo cuja ação penal é condicionada à representação.
C
crime material cuja ação penal é pública condicionada.
D
crime próprio cuja ação penal é pública.
E
crime formal cuja ação penal depende de representação.";2015;FCC;CNMP ; FCC - 2015 - CNMP - Analista do CNMP - Direito
96;Ano: 2015 Banca: FGV Órgão: DPE-MT Prova: FGV - 2015 - DPE-MT - Psicólogo;Com relação à Lei nº 10.741/2003 (Estatuto do Idoso), assinale a afirmativa correta.;"Alternativas
A
O Estado deve garantir à pessoa idosa a proteção à vida e à saúde, mediante efetivação de políticas públicas que permitam um envelhecimento saudável e em condições de dignidade.
B
O Estatuto do Idoso destina-se a regular os direitos assegurados às pessoas com idade igual ou superior a 70 (setenta) anos.
C
A obrigação alimentar é preferencial, não havendo opção entre os prestadores.
D
A cobrança de valores diferenciados dos idosos pelos planos de saúde é permitida, desde que seja anteriormente comunicado aos interessados;
E
Ao idoso, independentemente do domínio de suas faculdades mentais, é assegurado o direito de optar pelo tratamento de saúde que lhe for reputado mais favorável.";2015;FGV;DPE-MT ; FGV - 2015 - DPE-MT - Psicólogo
97;Ano: 2014 Banca: IDECAN Órgão: Prefeitura de Duque de Caxias - RJ Prova: IDECAN - 2014 - Prefeitura de Duque de Caxias - RJ - Assistente social;O conjunto articulado de ações governamentais e não governamentais da União, dos Estados, do Distrito Federal e dos Municípios, segundo disposições do Estatuto do Idoso (Lei nº 10.741/2003), orienta a política de atendimento ao idoso. Indique a alternativa que corresponde corretamente a uma das linhas de ação da política de atendimento, conforme legislação e contexto citados.;"Alternativas
A
Proteção econômica por entidades de defesa dos direitos dos idosos.
B
Mobilização da sociedade, através do movimento sindical dos idosos, no atendimento do mesmo.
C
Políticas e programas de assistência social, em caráter extraordinário e temporário, para os casos excepcionais.
D
Serviços especiais de prevenção e atendimento às vítimas de negligência, maus-tratos, exploração, abuso, crueldade e opressão.
E
Serviço de acolhimento e alimentação de parentes ou responsáveis por idosos abandonados em hospitais e instituições de longa permanência.";2014;IDECAN;Prefeitura de Duque de Caxias - RJ ; IDECAN - 2014 - Prefeitura de Duque de Caxias - RJ - Assistente social
98;Ano: 2013 Banca: IESES Órgão: SEPLAG-MG Prova: IESES - 2013 - SEPLAG-MG - Gestor Governamental;"Assinale a resposta correta, considerando as seguintes assertivas:

I. Segundo o expressamente previsto pelo Estatuto do Idoso, a prevenção e a manutenção de sua saúde será efetivada, também, por meio de atendimento domiciliar, incluindo a internação, para a população que dele necessitar e esteja impossibilitada de se locomover, inclusive para idosos abrigados e acolhidos por instituições públicas, filantrópicas ou sem fins lucrativos e eventualmente conveniadas

II. Segundo o expressamente previsto pelo Estatuto do Idoso, incumbe ao Poder Público fornecer aos idosos, gratuitamente, medicamentos, especialmente os de uso continuado, assim como próteses, órteses e outros recursos relativos ao tratamento, habilitação ou reabilitação.

III. Segundo o expressamente previsto pelo Estatuto do Idoso, é obrigação da família, da comunidade, da sociedade e do Poder Público assegurar ao idoso, com absoluta prioridade, a efetivação do direito à saúde.

Assinale a resposta correta:";"Alternativas
A
Apenas a assertiva I é verdadeira.
B
Apenas a assertiva III é verdadeira.
C
São verdadeiras as assertivas I, II e III.
D
São verdadeiras apenas as assertivas I e III.";2013;IESES;SEPLAG-MG ; IESES - 2013 - SEPLAG-MG - Gestor Governamental
99;Ano: 2015 Banca: VUNESP Órgão: Prefeitura de São José dos Campos - SP Prova: VUNESP - 2015 - Prefeitura de São José dos Campos - SP - Agente Educador;Alguns amigos de Débora, agente educadora no município de São José dos Campos, estranharam ao saber que ela iria colaborar no desenvolvimento de ações educativas voltadas à promoção social de pessoas idosas. Diante desse estranhamento, Débora explicou-­lhes corretamente que, de acordo com o Estatuto do Idoso, Lei n° 10.741/2003, o idoso tem direito à vida, à saúde, à alimentação, à educação, à cultura, ao esporte, ao lazer, ao trabalho, à cidadania, à liberdade, à dignidade, ao respeito e à convivência familiar e comunitária. Esclareceu­- ­lhes, ainda, que essa Lei estabelece que a efetivação desse direito deve ser assegurada, com absoluta prioridade, como obrigação do;"Alternativas
A
Poder Público, exclusivamente.


B
Poder Público e da família, unicamente.


C
Poder Público Municipal e das ONGs, apenas.


D
Poder Público Estadual e das associações filantrópicas, somente.


E
Poder Público, da família, da comunidade e da sociedade, em conjunto.

";2015;VUNESP;Prefeitura de São José dos Campos - SP ; VUNESP - 2015 - Prefeitura de São José dos Campos - SP - Agente Educador
100;Ano: 2015 Banca: VUNESP Órgão: Prefeitura de São José dos Campos - SP Prova: VUNESP - 2015 - Prefeitura de São José dos Campos - SP - Agente Educador;Elisa trabalha como agente educadora e participa do desenvolvimento de atividades em alguns programas municipais de integração social, tanto nos destinados às crianças, quanto nos voltados aos idosos. Com outros profissionais da educação do município, ela criou projetos que articulam idosos e crianças. Entre as atividades projetadas, consta a participação voluntária e agendada de idosos nas casas em que estão abrigadas crianças por ordem do poder judiciário. Durante essas visitas, os idosos ajudam a dar mamadeira, embalar com cantigas para fazer dormir, catar piolhos, pentear as crianças, fazer cachinhos ou tranças, enfeitar os penteados, contar histórias e ensinar brincadeiras. Na perspectiva do Estatuto do Idoso (Lei n° 10.741/2003), esses projetos são;"Alternativas
A
abusivos em relação aos idosos, uma vez que exploram o trabalho deles, fazendo-­os desenvolver atividades que são obrigações de funcionários.
B
adequados e previstos como formas alternativas de participação, ocupação e convívio do idoso com as demais gerações.
C
equivocados, na medida em que misturam idosos com crianças, e a integração de idosos deve ser focada nos grupos da mesma faixa etária.
D
perigosos, dada a situação de carência das crianças abrigadas, pois estas podem apegar-­se aos visitantes e dar trabalho quando eles não comparecem.
E
inócuos, isto é, não servem para nada em relação aos objetivos de integração social tanto das crianças, quanto dos adultos.";2015;VUNESP;Prefeitura de São José dos Campos - SP ; VUNESP - 2015 - Prefeitura de São José dos Campos - SP - Agente Educador
101;Ano: 2013 Banca: COPS-UEL Órgão: Parana Previdência Provas: COPS-UEL - 2013 - Parana Previdência - Técnico - Previdenciário ;No capítulo IV, Do Direito à Saúde, contido no Estatuto do Idoso, em seu Art. 15, está disposto que é assegurada a atenção integral à saúde do idoso, por intermédio do:;"Alternativas
A
Instituto Nacional de Previdência Social (INPS).
B
Sistema Único de Saúde (SUS).
C
Fundo de Amparo ao Trabalhador (FAT).
D
Conselho de Recursos da Previdência Social (CRPS).
E
Regime Geral de Previdência Social (RGPS).";2013;COPS-UEL;Parana Previdência ; COPS-UEL - 2013 - Parana Previdência - Técnico - Previdenciário 
